class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-color,ring-number,ring-type,spore-print-color,population,habitat
,x,s,w,t,p,f,c,n,p,,e,s,,,,,,p,n,s,u
e,x,s,g,f,n,f,w,b,p,t,e,f,,w,w,,o,e,n,s,g
e,f,s,w,f,n,f,,b,p,,e,s,,w,w,,o,e,k,s,g
p,f,y,w,t,p,f,,n,w,e,e,s,s,,w,w,,,n,v,g
,x,f,w,f,n,f,w,b,n,t,e,s,s,w,,,,e,k,a,g
,x,s,n,f,n,f,w,b,h,,e,s,,w,w,,,e,k,a,g
,x,f,w,f,n,f,w,b,p,,e,f,,w,,,o,e,n,s,g
e,x,f,w,f,n,f,w,b,p,,e,f,,w,w,,o,e,k,,g
e,x,y,e,t,n,f,c,b,u,t,b,s,,,g,w,o,p,k,y,d
p,f,s,n,t,p,f,,n,k,e,e,s,s,w,w,w,,p,k,s,u
e,f,f,g,f,n,f,w,b,k,t,e,f,s,w,w,,,e,k,s,g
,x,y,y,t,a,f,c,b,w,,r,s,,,,w,o,p,k,,g
e,x,f,n,f,n,f,w,b,h,t,e,s,s,w,w,,o,e,n,,g
e,f,f,n,f,n,f,w,b,k,,e,f,,w,w,,o,e,k,,g
e,,s,w,t,l,f,c,b,g,e,c,s,s,,w,w,,,k,n,m
e,f,s,g,f,n,f,w,b,k,,e,s,,w,w,,o,e,k,a,g
e,f,f,w,f,n,f,w,b,n,t,e,f,,w,,,o,e,k,a,g
e,f,f,n,f,n,f,w,b,h,,e,s,,w,w,,o,e,n,a,g
p,f,s,n,t,p,f,c,n,w,,e,s,s,,w,w,,p,n,s,u
e,x,s,n,f,n,f,w,b,h,,e,s,,w,w,,o,e,n,a,g
,b,y,y,t,a,f,c,b,w,e,c,s,s,,,w,,p,k,n,g
e,,s,g,f,n,f,w,b,p,,e,s,,w,w,,,e,n,a,g
e,,s,n,f,n,f,w,b,h,,e,s,,,w,,o,e,k,s,g
e,x,f,g,f,n,f,w,b,h,t,e,f,,w,w,,,,n,a,g
,f,s,g,f,n,f,w,b,p,,e,s,,w,w,,o,e,k,s,g
,,f,n,f,n,f,,b,p,t,e,f,,w,w,,o,e,k,a,g
e,x,f,n,t,n,f,c,b,p,,b,s,s,p,g,w,,p,n,v,d
,b,y,w,t,l,f,,b,g,,c,s,s,,w,w,,p,n,,m
,x,f,g,t,n,f,c,b,n,t,b,s,s,,,w,,p,n,v,d
p,f,y,n,t,p,f,,n,p,e,e,s,s,,,w,,p,k,,g
e,,s,w,f,n,f,w,b,h,,e,s,s,w,,,o,e,n,a,g
p,f,s,n,t,p,f,,n,k,e,e,s,,,w,w,,p,k,,u
e,f,s,n,f,n,f,w,b,n,,e,s,f,w,,,o,e,n,a,g
e,f,f,n,f,n,f,w,b,k,,e,s,,w,,,o,e,k,a,g
e,x,f,w,f,n,f,w,b,k,,e,s,,w,,,o,e,k,a,g
,x,f,n,f,n,f,w,b,n,,e,f,s,w,w,,,e,n,,g
e,f,s,n,f,n,f,w,b,n,,e,f,f,w,w,,o,e,n,,g
e,x,s,y,t,l,f,c,b,g,,c,s,,w,w,w,,,k,s,g
e,f,s,w,f,n,f,w,b,k,t,e,s,,w,,,o,e,k,a,g
e,x,s,w,f,n,f,w,b,k,t,e,f,,w,w,,o,e,k,,g
p,x,y,n,t,p,f,,n,p,,e,s,,,w,w,o,p,k,v,g
e,f,f,g,f,n,f,w,b,n,t,e,s,f,w,w,,o,e,k,,g
,f,y,n,t,p,f,,n,n,e,e,s,,w,w,w,,p,k,s,g
e,f,f,w,f,n,f,w,b,n,t,e,s,s,w,w,,o,e,k,a,g
e,x,f,n,t,n,f,c,b,p,,b,s,s,,w,w,,p,k,v,d
e,x,f,g,f,n,f,w,b,k,,e,s,,w,w,,o,e,k,,g
p,f,s,n,t,p,f,,n,w,,e,s,s,,,w,,,n,v,u
e,f,s,g,f,n,f,w,b,h,,e,s,,w,w,,o,e,k,s,g
p,x,s,w,t,p,f,c,n,w,,e,s,s,w,w,w,,,n,v,u
e,x,f,n,t,n,f,c,b,p,,b,s,,g,,w,,p,n,v,d
e,,f,n,f,n,f,w,b,p,,e,f,,,,,o,e,n,s,g
,x,y,y,t,a,f,c,b,n,e,r,s,,,w,w,o,p,n,,p
e,f,f,w,f,n,f,w,b,h,,e,f,f,w,,,o,e,k,s,g
e,,s,w,f,n,f,w,b,p,,e,s,,w,,,o,e,n,,g
,x,f,g,f,n,f,w,b,n,,e,f,s,w,w,,o,e,n,,g
e,,f,g,f,n,f,w,b,p,t,e,f,f,w,w,,o,e,k,s,g
e,,f,w,f,n,f,w,b,n,t,e,s,f,w,,,,e,n,,g
e,,f,g,f,n,f,w,b,n,,e,f,f,w,w,,o,e,k,s,g
e,f,f,g,f,n,f,w,b,k,,e,f,f,w,w,,,e,n,,g
e,x,f,g,t,n,f,c,b,w,t,b,s,,,w,w,,,n,v,d
e,,s,g,f,n,f,w,b,p,,e,f,,w,w,,o,e,k,,g
e,f,s,g,f,n,f,w,b,p,t,e,f,,w,w,,o,,k,s,g
e,,y,n,t,l,f,c,b,w,,r,s,,w,w,w,,p,n,s,g
e,x,y,g,t,n,f,c,b,n,t,b,s,,,g,w,,p,k,y,d
,f,s,g,f,n,f,w,b,k,,e,f,,w,w,,o,e,k,a,g
e,f,f,w,f,n,f,w,b,k,,e,s,f,w,w,,o,,n,s,g
e,f,s,n,f,n,f,w,b,h,,e,f,,w,,,o,e,n,a,g
e,f,f,w,f,n,f,w,b,p,t,e,s,,w,w,,o,e,k,s,g
e,f,f,n,f,n,f,w,b,n,t,e,s,f,w,,,o,e,k,a,g
e,f,s,g,f,n,f,w,b,k,,e,s,,w,w,,o,e,k,,g
,x,s,n,f,n,f,w,b,n,,e,s,,w,,,o,,n,,g
e,x,f,n,t,n,f,c,b,p,,b,s,,w,,w,,p,n,,d
e,,s,n,f,n,f,w,b,k,,e,f,,w,,,o,e,n,,g
e,x,f,n,f,n,f,w,b,k,t,e,f,,w,,,o,e,k,a,g
e,f,s,w,f,n,f,w,b,p,,e,f,f,w,w,,o,,n,a,g
,,f,n,f,n,f,c,n,p,e,e,s,s,,w,w,,p,k,,u
p,,s,w,t,p,f,c,n,p,e,e,s,,w,w,w,o,,k,s,u
p,f,s,n,t,p,f,,n,p,e,e,s,s,w,,w,,p,n,,g
,x,f,n,t,n,f,c,b,u,t,b,s,,w,,w,o,p,k,,d
e,x,s,w,f,n,f,w,b,n,,e,f,,w,,,o,e,n,,g
,f,f,g,f,n,f,w,b,k,,e,s,,w,w,,o,e,n,a,g
,,s,n,f,n,f,w,b,h,t,e,s,s,w,w,,o,e,n,s,g
,,f,n,f,n,f,w,b,h,,e,f,,w,w,,o,e,n,s,g
,x,s,g,f,n,f,w,b,h,,e,s,s,w,w,,o,e,k,s,g
e,f,f,g,f,n,f,,b,n,,e,f,f,w,w,,o,e,k,a,g
e,,s,n,f,n,f,,b,p,t,e,s,,w,w,,o,e,n,s,g
e,,s,g,f,n,f,w,b,n,t,e,s,,w,w,,o,e,k,a,g
e,,f,e,t,n,f,c,b,n,,b,s,s,p,p,w,o,p,k,v,d
p,f,y,w,t,p,f,,n,k,,e,s,,w,,w,,p,n,v,u
e,x,f,n,f,n,f,w,b,h,,e,f,s,,w,,o,e,n,s,g
,x,f,n,t,n,f,c,b,n,t,b,s,,w,g,w,,p,n,v,d
,f,s,n,t,p,f,c,n,k,,e,s,s,w,w,w,o,,n,s,u
,,s,w,t,p,f,,n,k,,e,s,,w,w,w,o,p,k,,g
p,f,s,w,t,p,f,c,n,n,e,e,s,s,w,w,,,p,k,,u
e,f,f,w,f,n,f,w,b,h,,e,s,,w,w,,o,e,n,a,g
e,f,s,n,f,n,f,w,b,h,t,e,f,,w,w,,o,e,n,,g
e,,f,n,f,n,f,w,b,h,,e,f,f,w,w,,o,e,k,a,g
e,x,s,n,f,n,f,w,b,h,t,e,s,f,w,,,,e,k,a,g
e,,s,n,f,n,f,w,b,k,t,e,s,f,w,w,,o,e,k,a,g
,f,s,w,t,p,f,,n,p,e,e,s,,w,w,w,,p,n,,g
p,,s,w,t,p,f,c,n,n,e,e,s,,w,w,w,,p,k,v,g
e,f,s,g,f,n,f,w,b,p,t,e,f,,w,w,,o,e,n,a,g
e,,s,n,f,n,f,w,b,k,t,e,f,s,,w,,,e,k,a,g
e,,s,n,f,n,f,w,b,h,t,e,f,,w,w,,o,e,n,,g
e,x,f,n,t,n,f,c,b,w,,b,s,s,w,,w,,p,k,v,d
e,x,f,n,t,n,f,c,b,n,t,b,s,s,g,,w,,p,n,v,d
e,,f,w,f,n,f,w,b,p,,e,f,,w,w,,,e,k,a,g
e,f,f,w,f,n,f,w,b,n,,e,f,,w,,,o,,n,s,g
,x,f,w,f,n,f,w,b,k,t,e,f,f,w,w,,o,e,k,a,g
e,x,s,y,t,l,f,c,b,n,e,c,s,s,,w,w,o,p,n,,m
e,f,s,g,f,n,f,w,b,n,,e,f,f,w,,,o,e,n,a,g
e,x,s,w,f,n,f,w,b,h,t,e,s,,w,,,o,e,n,,g
e,x,f,n,f,n,f,,b,n,,e,s,,w,w,,o,,n,s,g
,x,f,n,f,n,f,w,b,p,t,e,f,s,w,,,o,e,n,a,g
e,x,s,w,f,n,f,w,b,n,,e,s,,w,w,,o,e,n,s,g
e,x,s,n,f,n,f,w,b,h,,e,f,,w,,,o,e,k,,g
e,,s,g,f,n,f,w,b,h,t,e,f,,w,,,o,e,n,s,g
e,x,s,g,f,n,f,w,b,p,,e,s,,w,w,,o,e,k,s,g
e,,s,w,f,n,f,w,b,p,t,e,s,,w,w,,o,e,n,s,g
,x,s,n,f,n,f,w,b,n,t,e,f,f,w,w,,o,e,k,,g
e,,f,g,f,n,f,w,b,p,,e,s,,w,w,,o,e,n,s,g
e,f,f,w,f,n,f,w,b,h,,e,s,s,w,,,o,e,k,s,g
e,x,f,w,f,n,f,w,b,n,,e,s,s,w,w,,o,e,n,,g
e,f,f,g,f,n,f,w,b,h,t,e,f,,w,,,o,e,k,s,g
,x,f,g,f,n,f,w,b,p,,e,s,,w,w,,o,e,k,a,g
e,x,y,y,t,a,f,c,b,g,e,c,s,,,w,w,,p,k,n,g
e,x,s,y,t,l,f,c,b,n,,c,s,s,,,w,,p,k,,g
,,s,w,f,n,f,w,b,p,,e,s,,w,w,,o,e,k,,g
p,x,y,n,t,p,f,c,n,k,e,e,s,,w,,,o,p,k,s,g
e,x,f,w,f,n,f,w,b,k,,e,s,,w,,,o,,n,,g
p,x,s,w,t,p,f,,n,w,,e,s,,w,w,w,,p,k,s,u
e,x,y,g,t,n,f,c,b,n,t,b,s,s,p,g,w,o,p,n,,d
p,f,s,w,t,p,f,,n,w,,e,s,s,w,w,w,,p,k,v,u
e,x,y,y,t,l,f,c,b,g,e,c,s,,,,w,o,p,n,s,g
,,y,w,t,l,f,c,b,n,,c,s,,,,w,o,p,n,,m
e,,y,n,t,l,f,c,b,n,e,r,s,,,w,w,,p,n,y,p
e,x,s,w,f,n,f,w,b,n,t,e,s,,,w,,o,e,n,,g
e,,s,n,f,n,f,w,b,p,t,e,f,,w,w,,,e,k,s,g
e,x,s,g,f,n,f,w,b,p,t,e,s,,w,w,,o,e,k,a,g
e,,s,w,f,n,f,w,b,n,,e,f,s,w,w,,o,,k,a,g
e,f,s,n,f,n,f,w,b,h,t,e,f,f,w,w,,,e,n,s,g
e,f,s,n,f,n,f,w,b,n,,e,s,s,w,w,,o,e,k,a,g
e,x,s,g,f,n,f,w,b,n,t,e,f,f,w,w,,o,e,k,s,g
e,b,s,w,t,l,f,c,b,n,e,c,s,,w,w,w,,p,n,n,g
e,,s,g,f,n,f,w,b,p,,e,s,s,w,w,,o,e,k,s,g
,x,s,y,t,l,f,c,b,w,,c,s,,w,,w,,p,k,s,m
p,f,y,w,t,p,f,,n,n,e,e,s,,,,w,,p,k,v,g
,f,s,w,f,n,f,w,b,p,,e,f,f,w,,,o,e,k,,g
e,f,s,n,f,n,f,w,b,h,t,e,f,,w,w,,o,,k,s,g
e,f,s,g,f,n,f,w,b,n,,e,s,s,w,,,o,e,n,s,g
e,,f,g,f,n,f,w,b,h,t,e,f,s,w,w,,o,e,n,,g
,x,y,n,t,n,f,c,b,p,,b,s,s,g,w,w,,,n,y,d
e,x,f,n,t,n,f,c,b,n,,b,s,s,,,w,,p,k,y,d
,,y,y,t,a,f,c,b,n,,r,s,,w,w,w,,p,n,y,p
e,x,f,g,t,n,f,c,b,w,t,b,s,,p,p,,o,p,k,y,d
,f,f,g,f,n,f,w,b,p,t,e,f,,w,w,,,e,n,a,g
e,f,s,n,f,n,f,w,b,h,,e,f,,w,w,,o,e,k,s,g
e,f,s,w,f,n,f,w,b,n,,e,s,,w,,,o,e,n,,g
e,x,f,g,f,n,f,w,b,k,,e,f,s,w,w,,o,e,n,a,g
e,f,s,w,f,n,f,w,b,n,t,e,f,f,w,w,,o,e,k,s,g
e,f,f,g,f,n,f,w,b,n,t,e,f,,w,,,o,e,n,a,g
e,,f,g,f,n,f,w,b,k,,e,s,,w,,,o,e,n,a,g
e,x,s,n,f,n,f,w,b,k,t,e,s,f,w,,,o,e,n,,g
e,x,f,n,t,n,f,c,b,w,t,b,s,s,,g,w,,p,k,,d
e,,s,w,f,n,f,w,b,k,t,e,s,s,w,w,,o,e,n,s,g
,f,f,n,f,n,f,w,b,n,,e,f,s,w,w,,o,e,k,,g
p,f,y,n,t,p,f,,n,w,e,e,s,s,w,,w,,p,k,,g
,x,f,n,t,n,f,c,b,n,,b,s,,p,,w,,,k,y,d
,x,f,n,f,n,f,,b,p,t,e,f,f,w,w,,o,e,k,,g
,,f,w,f,n,f,w,b,n,t,e,s,f,w,,,o,e,k,s,g
p,f,y,n,t,p,f,,n,n,e,e,s,,,,w,,p,n,v,u
e,,f,g,f,n,f,w,b,k,,e,s,,w,,,o,e,k,,g
e,x,f,g,t,n,f,,b,n,,b,s,,,,w,,p,k,v,d
e,,f,w,f,n,f,w,b,p,,e,f,,w,,,o,e,k,,g
,,f,g,f,n,f,w,b,h,,e,f,,w,w,,o,,k,s,g
e,x,f,n,t,n,f,c,b,w,,b,s,,g,p,,,,n,,d
e,x,s,g,f,n,f,w,b,h,,e,s,,w,,,o,e,n,a,g
e,f,f,w,f,n,f,w,b,p,,e,s,,w,w,,o,e,n,,g
e,x,f,g,t,n,f,c,b,u,t,b,s,,,p,w,,p,k,y,d
e,,y,w,t,l,f,,b,w,,c,s,s,,w,w,,p,k,n,g
,x,y,w,t,l,f,,b,k,,c,s,s,,w,w,o,p,n,,m
e,,s,g,f,n,f,w,b,p,t,e,f,,w,,,,e,n,s,g
e,f,s,w,f,n,f,w,b,k,,e,s,s,w,w,,o,e,k,a,g
e,f,s,n,f,n,f,w,b,n,t,e,f,f,w,w,,o,e,k,,g
e,f,s,w,f,n,f,w,b,p,,e,f,s,w,w,,o,e,k,a,g
e,,f,n,f,n,f,w,b,h,t,e,s,,w,,,o,e,n,,g
e,x,s,n,f,n,f,w,b,n,,e,s,f,w,,,o,,n,,g
e,,y,y,t,a,f,c,b,g,,c,s,s,w,,w,,p,n,,m
p,f,y,w,t,p,f,c,n,k,,e,s,s,,,w,o,p,k,v,g
,x,s,n,f,n,f,w,b,k,,e,s,,w,w,,o,,k,a,g
e,f,s,n,f,n,f,w,b,k,,e,f,s,w,w,,o,e,k,s,g
e,x,y,n,t,a,f,c,b,n,,r,s,y,,,,o,p,k,s,g
e,x,s,g,f,n,f,,b,n,t,e,f,f,w,w,,o,e,n,a,g
e,,s,w,f,n,f,w,b,k,,e,f,,w,,,,e,n,,g
,,s,n,t,p,f,c,n,n,e,e,s,s,,w,w,,,k,v,u
e,f,s,g,f,n,f,w,b,n,,e,f,f,,w,,,e,k,a,g
,,f,w,f,n,f,w,b,p,,e,f,s,w,,,o,e,n,s,g
p,,s,n,t,p,f,,n,n,,e,s,s,,w,w,o,p,k,v,g
e,x,f,n,f,n,f,w,b,p,t,e,s,,w,w,,o,e,n,a,g
e,x,s,n,f,n,f,w,b,p,t,e,f,,,,,o,e,k,a,g
,,f,n,t,n,f,c,b,u,t,b,s,s,g,,w,,p,k,,d
e,f,s,w,f,n,f,w,b,p,,e,f,,w,w,,o,,k,s,g
p,f,s,w,t,p,f,,n,p,e,e,s,s,w,w,w,,,n,v,u
e,,f,w,f,n,f,w,b,h,,e,s,,w,,,o,e,k,,g
e,f,f,n,f,n,f,w,b,h,t,e,s,s,w,w,,o,e,n,s,g
e,,s,g,f,n,f,w,b,p,,e,f,,w,,,o,e,n,s,g
,x,f,w,f,n,f,w,b,n,,e,f,,w,,,o,e,k,,g
,f,y,n,t,l,f,c,b,w,,r,s,y,,w,,,p,n,y,g
,f,s,w,t,p,f,,n,w,e,e,s,s,w,w,w,,p,n,,g
e,x,f,w,f,n,f,w,b,p,t,e,s,,w,w,,o,e,n,,g
e,,f,n,f,n,f,c,n,p,e,e,s,,w,w,w,,p,k,,u
,,y,n,t,p,f,,n,w,,e,s,,,,w,,p,n,,u
e,f,s,w,f,n,f,w,b,n,t,e,s,,w,w,,o,e,n,s,g
e,,f,g,f,n,f,,b,k,t,e,f,,,w,,o,e,n,,g
e,f,y,y,t,a,f,c,b,n,,r,s,y,w,,w,,p,n,,p
e,x,f,w,f,n,f,w,b,h,t,e,f,,w,w,,o,e,n,s,g
e,,f,w,f,n,f,w,b,h,t,e,f,f,w,w,,o,e,k,,g
p,f,y,n,t,p,f,,n,n,e,e,s,s,,w,w,o,p,n,s,g
e,f,f,n,f,n,f,w,b,h,,e,f,,w,,,o,e,k,,g
e,f,f,g,f,n,f,w,b,k,t,e,s,,w,w,,,e,n,s,g
,,f,n,f,n,f,,b,n,t,e,s,s,w,,,,e,k,s,g
e,,f,n,t,n,f,c,b,p,t,b,s,,,p,w,,p,n,v,d
e,,s,g,f,n,f,w,b,k,t,e,f,f,w,,,o,e,k,s,g
e,x,s,g,f,n,f,w,b,n,t,e,f,,w,w,,o,e,k,a,g
e,x,f,w,f,n,f,w,b,k,,e,f,,w,w,,o,e,k,s,g
e,f,f,g,f,n,f,w,b,h,,e,s,,w,,,o,e,n,s,g
,x,f,n,t,n,f,c,b,n,,b,s,s,,,w,,p,k,,d
e,,s,w,f,n,f,w,b,p,,e,f,f,w,,,o,e,n,s,g
p,x,s,w,t,p,f,,n,n,e,e,s,s,w,,,,p,n,s,u
e,f,s,g,f,n,f,,b,n,,e,s,,w,w,,o,e,n,,g
,,s,n,f,n,f,w,b,k,t,e,s,s,w,w,,o,e,n,s,g
e,x,f,n,t,n,f,c,b,p,t,b,s,,w,g,w,o,p,k,v,d
,x,y,y,t,a,f,c,b,p,e,r,s,y,w,,w,,,n,,g
,,s,g,f,n,f,w,b,k,,e,f,f,w,w,,o,,k,,g
,,f,n,f,n,f,w,b,h,,e,f,,w,w,,,e,k,,g
,,f,w,f,n,f,w,b,k,,e,s,,w,w,,o,e,k,,g
e,,y,y,t,a,f,,b,k,,c,s,,,w,w,,p,n,,g
e,,f,n,t,n,f,,b,p,,b,s,s,g,,w,,p,k,y,d
,x,f,w,f,n,f,w,b,p,t,e,s,s,w,w,,,e,k,a,g
e,,f,w,f,n,f,,b,n,t,e,f,,w,,,o,e,k,,g
p,f,s,n,t,p,f,,n,n,,e,s,,,,w,,p,n,s,u
p,f,s,w,t,p,f,,n,k,,e,s,,w,w,w,,p,k,,u
e,x,s,n,f,n,f,w,b,p,,e,s,,w,w,,o,e,k,a,g
e,x,f,g,f,n,f,c,n,n,,e,s,,w,,w,,p,n,,u
e,,s,n,f,n,f,w,b,p,t,e,f,,w,w,,o,e,k,,g
e,x,s,w,f,n,f,w,b,k,t,e,f,s,w,w,,o,,k,,g
p,,s,w,t,p,f,,n,w,,e,s,s,w,w,w,,,k,s,g
e,,s,y,t,a,f,c,b,k,e,c,s,,w,,w,,p,n,s,g
,,f,n,f,n,f,,b,h,,e,f,,w,w,,o,e,k,a,g
p,f,y,n,t,p,f,,n,n,,e,s,,w,w,w,,p,k,s,u
,x,s,g,f,n,f,w,b,h,,e,f,,w,w,,o,e,k,,g
e,x,s,g,f,n,f,w,b,k,,e,s,,w,w,,o,e,n,s,g
,x,s,w,f,n,f,w,b,n,,e,f,s,w,w,,o,e,k,s,g
p,,s,w,t,p,f,,n,n,,e,s,,w,w,w,o,p,n,v,u
e,,s,w,f,n,f,w,b,k,,e,f,,w,,,o,e,k,a,g
e,x,f,n,f,n,f,w,b,h,t,e,f,,w,w,,o,,n,a,g
,f,f,n,f,n,f,w,b,p,,e,s,s,w,w,,o,e,n,s,g
,,f,n,f,n,f,w,b,p,,e,f,,w,,,o,e,n,a,g
p,f,y,n,t,p,f,,n,k,e,e,s,,w,w,w,,p,k,,g
e,x,f,w,f,n,f,w,b,p,,e,s,f,w,w,,o,e,n,,g
e,f,s,w,f,n,f,w,b,p,,e,f,s,w,w,,o,e,n,a,g
p,f,y,w,t,p,f,,n,k,e,e,s,s,w,w,w,o,p,k,v,u
e,f,s,g,f,n,f,w,b,p,t,e,s,,w,w,,o,e,k,,g
e,f,y,n,t,n,f,c,b,w,,b,s,,,g,w,,p,n,v,d
,x,f,g,f,n,f,w,b,h,,e,s,f,w,w,,o,e,n,,g
,x,f,g,t,n,f,c,b,u,t,b,s,s,,p,w,,p,k,,d
e,x,y,n,t,n,f,c,b,p,,b,s,,p,,w,,p,n,,d
e,f,f,n,t,n,f,c,b,n,t,b,s,s,,,w,,p,n,y,d
e,f,y,e,t,n,f,c,b,p,t,b,s,s,p,,w,,,k,v,d
e,f,s,g,f,n,f,w,b,h,,e,f,,w,w,,o,e,n,s,g
e,,f,g,t,n,f,c,b,u,t,b,s,s,,p,w,,p,n,y,d
e,,y,g,t,n,f,c,b,p,,b,s,,g,,w,o,p,k,,d
,x,f,g,f,n,f,w,b,p,t,e,f,s,w,w,,o,e,n,,g
,f,s,n,t,p,f,c,n,n,,e,s,,w,w,w,,p,n,s,g
e,,f,n,t,n,f,c,b,n,,b,s,,,w,w,,p,k,v,d
p,x,s,n,t,p,f,,n,n,e,e,s,,w,w,w,o,,k,v,g
e,x,s,w,t,a,f,c,b,n,e,c,s,,w,w,w,,p,n,s,g
e,,s,w,f,n,f,w,b,h,t,e,s,,w,w,,,,k,,g
e,x,y,y,t,a,f,c,b,g,,c,s,s,w,,w,o,p,n,,g
p,x,f,g,f,f,f,,b,h,,b,k,k,n,,w,o,l,h,y,g
e,f,s,n,f,n,f,,b,k,,e,f,s,w,,,o,e,n,,g
,,s,w,f,n,f,w,b,p,t,e,f,,w,,,,e,n,s,g
,x,f,n,t,n,f,c,b,p,t,b,s,s,g,g,w,,p,k,v,d
,,s,n,f,n,f,w,b,h,,e,s,,w,,,o,e,k,s,g
e,x,f,n,f,n,f,w,b,h,,e,s,,w,,,o,,k,s,g
p,x,s,w,t,p,f,,n,p,e,e,s,s,w,w,w,,p,k,,u
,f,f,n,t,n,f,c,b,p,,b,s,s,p,g,w,,p,n,,d
e,x,y,w,t,l,f,c,b,k,,c,s,,w,w,w,,p,n,,g
e,f,f,g,f,n,f,w,b,n,t,e,f,,w,w,,o,e,k,s,g
e,x,y,e,t,n,f,c,b,n,,b,s,s,w,,w,,p,n,v,d
e,f,f,w,f,n,f,w,b,n,,e,s,s,w,,,,e,k,s,g
,,s,g,f,n,f,w,b,p,t,e,f,s,w,,,o,e,n,,g
e,x,y,n,t,n,f,c,b,n,t,b,s,s,w,p,w,o,p,k,,d
e,,y,g,t,n,f,c,b,w,,b,s,,w,g,w,,,n,y,d
e,x,f,g,t,n,f,c,b,u,,b,s,,g,w,w,,p,k,v,d
e,,s,w,f,n,f,w,b,n,t,e,f,s,w,w,,,e,n,,g
e,x,f,g,t,n,f,c,b,u,t,b,s,,,,w,,p,k,v,d
e,x,f,n,t,n,f,,b,u,t,b,s,s,g,g,w,,p,n,,d
e,x,f,e,t,n,f,c,b,w,t,b,s,,,,w,,p,n,v,d
e,x,y,n,t,n,f,c,b,w,t,b,s,s,,g,w,,p,n,,d
e,f,f,w,f,n,f,w,b,h,t,e,f,,w,w,,o,e,n,s,g
,x,y,n,t,n,f,c,b,p,,b,s,s,,w,w,o,p,k,y,d
e,x,s,g,f,n,f,w,b,n,t,e,s,f,w,w,,o,e,k,,g
,x,f,g,f,n,f,w,b,h,t,e,f,s,w,w,,o,e,k,a,g
,,f,w,f,n,f,w,b,p,,e,s,,w,,,,e,n,,g
,x,y,g,t,n,f,c,b,p,,b,s,s,,p,w,o,p,k,,d
p,f,y,n,t,p,f,,n,k,e,e,s,,,w,w,,,n,s,u
e,x,y,e,t,n,f,c,b,p,,b,s,s,p,g,w,,p,k,,d
,,f,w,f,n,f,w,b,p,t,e,s,,w,w,,o,e,k,s,g
e,f,s,g,f,n,f,w,b,h,,e,f,s,w,w,,o,e,n,a,g
,,y,g,t,n,f,c,b,w,,b,s,,g,p,w,,,n,v,d
e,f,f,g,t,n,f,c,b,p,t,b,s,s,p,,,o,p,k,v,d
,x,f,n,t,n,f,c,b,w,t,b,s,s,g,,w,,,k,v,d
e,f,f,e,t,n,f,c,b,n,t,b,s,,w,p,w,,p,k,v,d
e,x,s,w,f,n,f,w,b,h,,e,f,s,w,w,,o,,n,,g
,x,f,e,t,n,f,c,b,w,t,b,s,,w,g,w,,p,n,,d
e,x,f,n,t,n,f,c,b,p,,b,s,,w,p,w,,p,k,v,d
e,x,f,g,t,n,f,c,b,u,,b,s,s,,,w,,p,k,y,d
e,,f,n,t,n,f,c,b,n,,b,s,s,p,,w,,p,n,y,d
e,x,f,y,t,a,f,w,n,w,t,b,s,s,,,,o,p,n,,d
,,f,e,t,n,f,c,b,w,,b,s,s,g,g,w,o,p,n,,d
p,f,s,w,t,p,f,c,n,w,,e,s,,,,w,,p,n,v,g
,x,s,w,f,n,f,w,b,h,,e,f,f,w,,,o,e,k,s,g
e,,f,e,t,n,f,c,b,u,t,b,s,,g,g,w,o,p,n,y,d
,x,y,n,t,n,f,c,b,w,t,b,s,,,,w,,p,k,v,d
e,x,f,w,f,n,f,w,b,h,t,e,f,,w,,,o,e,k,,g
,x,f,g,t,n,f,c,b,w,t,b,s,s,p,w,w,,p,n,y,d
e,x,s,g,f,n,f,w,b,n,t,e,s,,w,w,,o,e,n,,g
e,x,y,e,t,n,f,c,b,w,t,b,s,,p,g,,,p,n,,d
e,x,y,n,t,n,f,c,b,u,t,b,s,s,p,,w,o,p,n,v,d
e,x,s,w,f,n,f,w,b,p,,e,f,s,w,,,,e,k,,g
e,x,s,n,f,n,f,,b,n,,e,s,,w,w,,o,e,k,a,g
e,,s,w,f,n,f,,b,n,t,e,s,,w,,,o,e,k,s,g
e,,s,n,f,n,f,w,b,n,t,e,s,,w,w,,o,e,k,,g
e,,f,e,t,n,f,c,b,n,t,b,s,s,,,w,,p,n,y,d
e,f,f,w,f,n,f,w,b,n,t,e,s,,w,w,,o,e,k,a,g
,,f,g,f,n,f,w,b,k,,e,s,,w,w,,o,e,k,,g
,x,y,e,t,n,f,c,b,w,t,b,s,s,g,g,w,,p,n,v,d
,x,f,e,t,n,f,c,b,p,,b,s,s,p,,w,,p,n,,d
,x,y,g,t,n,f,c,b,u,,b,s,s,,,w,,p,n,v,d
,,f,e,t,n,f,c,b,p,,b,s,,w,g,w,,p,k,y,d
,f,s,n,f,n,f,w,b,h,t,e,s,s,w,w,,o,e,n,s,g
e,x,s,w,f,n,f,w,b,n,,e,s,,w,,,,e,k,,g
e,,s,w,f,n,f,w,b,h,,e,s,,w,w,,o,e,k,,g
e,,f,w,f,n,f,w,b,k,t,e,s,,w,,,o,e,n,,g
