class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-color,ring-number,ring-type,spore-print-color,population,habitat
e,x,f,g,t,,f,c,b,p,t,b,s,s,w,g,w,,p,n,y,d
p,f,y,n,t,p,f,c,n,w,e,e,s,s,w,w,w,o,,n,s,g
e,x,f,g,t,n,f,c,,u,t,b,s,s,,g,w,,,k,,d
e,x,f,g,f,n,f,w,b,h,t,e,s,f,w,w,w,,e,k,s,g
e,x,f,e,t,n,f,c,b,u,t,b,s,s,,g,w,o,p,k,v,d
e,f,f,n,f,n,f,w,b,k,t,e,f,s,w,w,w,o,,n,s,g
e,f,s,w,f,n,f,w,,h,t,e,f,f,w,w,w,,e,n,a,g
e,f,s,n,f,,f,w,b,p,t,e,s,s,,w,w,,e,k,s,g
e,x,y,e,t,n,f,c,b,w,t,b,s,s,,g,w,,p,n,v,d
e,f,s,n,f,n,f,w,b,k,t,e,f,f,w,w,w,o,e,k,s,g
e,f,f,n,t,n,f,c,b,n,t,b,s,s,p,p,w,o,,n,v,d
e,f,s,w,f,n,f,w,b,h,t,e,s,s,w,w,w,o,e,k,s,g
e,x,f,n,f,n,f,w,,k,t,e,f,f,w,w,w,,,k,,g
e,f,f,n,f,n,f,w,b,h,t,e,s,f,w,w,w,o,e,n,s,g
p,x,s,n,,p,f,c,n,w,e,e,s,s,w,w,w,o,p,k,v,u
e,x,f,n,t,n,f,c,b,p,t,,s,s,w,w,w,o,p,k,y,d
e,f,s,n,f,n,f,w,b,k,t,e,,s,w,w,w,o,,n,s,g
p,f,y,w,t,p,f,c,n,n,e,,s,s,w,w,w,o,,n,s,g
e,x,f,n,t,n,f,c,b,n,t,b,s,s,p,g,w,o,p,n,v,d
e,x,f,g,t,n,f,c,b,u,t,b,s,s,w,p,w,o,p,n,y,d
e,f,f,n,f,,f,w,,p,t,e,f,f,w,w,w,o,,n,,g
e,x,f,e,t,n,f,c,,p,t,b,s,s,g,g,w,,p,k,v,d
e,f,f,w,f,,f,,b,p,t,e,s,s,w,w,w,o,e,n,,g
e,x,f,w,f,n,f,w,b,h,t,e,f,f,,w,w,o,e,k,s,g
e,x,y,w,t,,f,c,b,k,e,c,s,s,,w,w,o,p,k,n,m
e,x,s,w,f,n,f,w,b,p,t,e,f,s,w,w,w,o,e,n,s,g
e,x,y,g,t,n,f,c,b,u,t,b,s,s,,g,w,o,,n,v,d
e,x,f,g,t,n,f,c,,n,t,b,s,s,g,w,w,o,,k,y,d
e,x,s,g,f,n,f,w,b,n,t,e,f,s,w,w,w,o,,n,a,g
p,f,y,w,t,p,f,c,n,n,e,e,s,s,w,w,w,,p,n,s,u
e,x,f,e,t,,f,c,b,w,t,b,s,s,w,p,w,o,,n,v,d
p,f,s,n,t,p,f,c,n,n,e,e,s,s,,w,w,,p,k,s,u
p,f,y,n,t,p,f,c,n,w,e,e,s,s,,w,w,,,n,v,g
e,x,f,g,t,n,f,c,b,p,t,b,s,s,p,p,w,o,p,n,v,d
e,f,s,n,f,n,f,w,b,h,t,e,s,f,w,w,w,,e,n,a,g
e,x,f,g,t,,f,c,b,p,t,b,,s,g,w,w,,p,n,y,d
e,x,f,n,f,,f,w,b,h,t,e,s,f,,w,w,o,e,k,a,g
e,x,f,n,t,n,f,c,b,w,t,b,s,s,p,g,w,o,p,n,y,d
e,f,s,n,f,n,f,w,b,p,t,,f,s,w,w,w,o,e,n,,g
e,f,f,n,f,n,f,w,b,p,t,e,s,f,w,w,w,o,,k,a,g
e,x,s,n,f,n,f,w,b,k,t,e,f,f,w,w,w,o,e,k,a,g
e,x,s,n,f,n,f,w,b,k,t,e,s,f,w,w,w,o,e,k,s,g
e,x,f,n,t,n,f,c,,w,t,b,s,s,g,g,w,o,p,n,v,d
e,x,y,e,,n,f,c,b,u,t,b,s,s,g,w,w,o,p,n,v,d
e,f,s,n,f,n,f,w,b,k,t,,f,f,,w,w,,e,k,a,g
e,x,f,n,t,n,f,c,b,w,t,b,s,s,,g,w,o,,k,,d
p,f,y,w,,p,f,c,n,w,e,e,s,s,w,w,w,o,p,n,v,u
e,x,y,y,t,l,f,c,b,n,e,r,s,y,w,w,w,,,n,s,g
p,f,s,n,t,p,f,c,n,p,e,e,s,s,w,w,w,o,,k,s,g
e,f,f,w,f,n,f,w,b,h,t,e,f,s,,w,w,,e,n,s,g
e,f,f,n,,n,f,w,b,n,t,e,f,f,w,w,w,,e,k,a,g
p,f,s,n,t,p,f,c,n,w,e,,s,s,w,w,w,o,p,n,,g
e,x,s,n,f,n,f,,b,k,t,e,f,f,w,w,w,,e,n,a,g
e,x,f,n,f,n,f,w,b,n,t,e,s,f,w,w,w,,,k,s,g
e,x,f,e,,n,f,c,,u,t,b,s,s,g,w,w,o,p,k,v,d
e,f,f,n,f,n,f,w,b,k,t,e,s,s,w,w,w,o,e,k,a,g
e,x,f,w,f,n,f,w,b,k,t,,s,s,w,w,w,,,n,s,g
e,f,s,g,f,n,f,w,b,p,t,e,,s,,w,w,,,n,a,g
e,f,f,w,f,n,f,w,,h,t,e,f,s,w,w,w,o,,k,s,g
e,f,s,y,t,a,f,w,n,n,t,b,s,s,w,w,w,o,p,n,v,d
e,f,f,w,t,a,f,w,n,n,t,b,s,s,w,w,w,o,p,n,v,d
e,f,f,n,f,n,f,w,b,p,t,e,s,f,w,w,w,,e,n,a,g
e,x,f,n,t,n,f,c,b,u,t,b,s,s,w,w,w,o,p,n,y,d
e,x,y,g,t,n,f,,b,n,t,b,s,s,,p,w,,p,k,y,d
e,x,f,n,t,n,f,c,b,u,t,b,s,s,w,g,w,o,p,n,y,d
e,x,f,n,f,n,f,w,b,k,t,e,s,f,w,w,w,o,e,k,s,g
e,x,f,g,,n,f,c,b,u,t,b,s,s,w,w,w,,p,n,y,d
e,x,f,n,t,,f,c,b,n,t,b,s,s,p,p,w,o,p,k,v,d
e,x,f,g,f,,f,w,,p,t,,,s,,w,w,o,e,k,a,g
e,x,f,n,t,,f,c,b,n,t,b,s,s,w,p,w,o,p,n,v,d
e,x,s,n,f,n,f,w,b,h,t,e,f,f,w,w,w,,e,k,a,g
e,b,y,w,t,l,f,c,b,k,e,,s,s,w,w,w,,p,k,s,m
e,x,y,e,t,n,f,c,b,u,t,b,s,s,w,p,w,o,p,k,v,d
e,f,s,n,,n,f,w,b,h,t,e,s,f,w,w,w,o,e,n,s,g
e,x,f,e,t,,f,c,b,w,t,b,s,s,,p,w,o,p,k,y,d
e,f,y,n,t,n,f,c,b,p,t,b,s,s,g,g,w,o,p,k,y,d
e,x,y,g,t,,f,c,b,u,t,b,s,s,p,g,w,o,p,k,v,d
e,x,s,g,f,n,f,w,b,p,t,e,s,s,w,w,w,o,,n,a,g
e,x,s,n,,n,f,w,,k,t,e,f,s,w,w,w,o,e,k,s,g
e,x,f,g,f,n,f,,b,p,t,e,,f,,w,w,o,e,n,,g
e,x,s,g,f,n,f,w,,n,t,e,,s,w,w,w,o,e,k,a,g
e,x,y,e,t,n,f,c,b,w,t,b,s,s,w,p,w,o,p,k,y,d
e,f,f,g,t,,f,c,b,w,t,b,s,s,,w,w,o,,n,,d
e,f,f,n,t,n,f,c,,n,t,b,s,s,p,w,w,,p,k,,d
e,x,f,n,f,n,f,w,,k,t,e,f,f,,w,w,o,e,n,s,g
e,f,s,n,f,n,f,w,b,n,t,e,s,f,w,w,w,o,e,n,s,g
e,x,f,w,,,f,,b,n,t,e,s,s,w,w,w,o,e,k,s,g
e,x,y,y,t,a,f,c,b,p,e,r,s,y,w,w,w,o,p,n,,p
e,x,f,e,t,n,f,c,b,u,t,b,s,s,w,p,w,o,p,n,v,d
e,x,f,n,f,n,f,w,b,h,t,e,f,s,,w,w,o,e,k,s,g
e,x,y,n,t,n,f,c,b,p,t,b,s,s,w,g,w,o,p,k,v,d
e,f,f,g,t,n,f,c,,n,t,b,s,s,,p,w,,p,n,y,d
e,x,f,w,f,n,f,w,b,k,t,e,f,s,w,w,w,o,e,n,a,g
e,x,y,w,t,a,f,c,b,k,e,,s,s,w,w,w,,,k,s,m
e,x,s,n,f,n,f,w,b,p,t,e,s,s,w,w,w,o,e,n,s,g
e,f,s,w,f,n,f,w,b,p,t,e,s,s,,w,w,,e,n,a,g
e,f,f,n,t,n,f,c,b,u,t,b,s,s,g,w,w,o,p,n,v,d
e,f,f,w,f,n,f,w,b,k,t,e,f,f,,w,w,o,e,k,s,
e,x,f,g,t,n,f,c,b,u,t,b,s,s,g,p,w,o,,n,v,d
e,x,f,n,t,n,f,c,,p,t,b,s,s,w,g,w,,p,n,y,d
e,x,f,w,f,n,f,w,,p,t,e,s,f,w,w,w,,e,n,a,g
e,x,s,w,t,a,f,,b,n,e,c,s,s,,w,w,,p,k,n,m
e,f,s,g,f,n,f,w,,n,t,e,f,s,w,w,w,,e,n,s,g
p,f,y,n,,p,f,c,,n,e,e,s,s,,w,w,,p,n,v,g
e,f,f,g,f,n,f,w,b,p,t,e,f,s,w,w,w,o,e,n,s,g
e,x,f,n,t,n,f,c,b,n,t,b,s,s,p,w,w,o,p,n,v,d
e,x,f,w,f,n,f,w,b,n,t,e,s,f,w,w,w,o,e,n,s,g
e,x,y,n,t,n,f,c,b,u,t,b,s,s,p,w,w,,p,k,v,d
e,x,y,e,t,n,f,c,b,p,t,b,s,s,p,p,w,o,p,n,v,d
p,f,s,n,t,p,f,c,n,n,e,e,s,s,,w,w,,p,k,v,u
e,f,s,g,f,n,f,w,b,p,t,e,s,s,w,w,w,o,e,n,a,g
e,x,f,g,t,,f,c,b,n,t,b,s,s,,g,w,o,p,k,y,d
e,f,f,g,t,n,f,c,b,n,t,b,s,s,g,p,w,o,p,k,y,d
e,x,f,g,t,n,f,c,b,n,t,,s,s,w,g,w,o,p,k,v,d
e,x,f,g,t,n,f,c,b,w,t,b,s,s,p,p,w,,p,n,y,d
e,x,f,n,,n,f,c,b,u,t,b,s,s,,g,w,o,,k,y,d
p,x,s,w,t,p,f,c,n,p,e,e,s,s,w,w,w,,,n,v,u
e,x,s,y,,l,f,c,b,k,e,c,s,s,w,w,w,o,p,k,n,m
e,x,f,n,t,,f,c,b,n,t,b,s,s,,p,w,o,p,n,v,d
e,f,y,n,t,n,f,c,b,w,t,b,s,s,w,w,w,o,p,n,y,d
e,x,s,g,f,n,f,w,b,n,t,e,f,f,,w,w,o,e,n,s,g
e,x,y,e,t,n,f,c,b,u,t,b,s,s,w,p,w,o,p,n,y,d
e,x,f,g,f,n,f,w,,k,t,e,f,s,w,w,w,,e,n,s,g
e,f,s,w,f,n,f,w,b,p,t,e,f,s,w,w,w,o,e,n,s,g
e,x,f,n,t,n,f,c,b,n,t,b,s,s,g,g,w,o,p,n,v,d
e,f,f,n,,n,f,c,b,u,t,b,s,s,w,p,w,,p,n,v,d
e,f,f,g,f,n,f,w,b,n,t,e,s,f,w,w,w,o,e,k,s,g
e,f,f,g,,n,f,,b,n,t,e,s,s,,w,w,o,e,k,s,g
e,f,f,n,f,,f,w,b,h,t,e,f,f,w,w,w,o,e,n,,g
e,x,f,g,t,n,f,c,b,p,t,b,s,s,g,w,w,o,p,k,y,d
e,x,f,e,t,n,f,c,b,n,t,b,s,s,p,g,w,o,,n,,d
p,f,y,n,t,p,f,c,n,p,e,e,s,s,w,w,w,o,p,k,s,u
e,x,y,g,t,n,f,c,b,p,t,b,s,s,,g,w,o,p,k,v,d
e,x,s,w,f,,f,w,b,k,t,e,s,f,w,w,w,o,e,n,a,g
e,b,s,w,t,a,f,c,b,g,e,c,s,s,w,w,w,o,,n,s,m
e,x,s,w,f,n,f,w,b,h,t,e,f,f,w,w,w,o,e,n,s,g
e,f,f,n,f,n,f,w,,k,t,e,f,f,w,w,w,o,e,k,s,g
e,x,y,g,t,n,f,c,b,p,t,b,s,s,g,w,w,o,p,k,y,d
e,f,f,g,t,n,f,,b,n,t,,s,s,w,w,w,o,,n,v,d
e,x,f,g,f,n,f,w,b,p,t,e,f,s,w,w,w,o,e,k,s,g
p,x,s,w,t,p,f,c,n,n,e,e,s,s,,w,w,o,p,k,s,g
e,x,s,n,f,,f,w,b,k,t,,s,s,w,w,w,o,e,n,a,g
e,x,y,g,t,n,f,c,b,p,t,b,s,s,,g,w,o,p,k,y,d
e,f,f,g,t,n,f,c,b,p,t,b,s,s,w,w,w,o,p,n,v,d
e,x,y,n,t,,f,c,,w,t,b,s,s,p,w,w,o,,n,v,d
e,x,f,e,t,n,f,c,b,p,t,b,s,s,,g,w,o,p,n,y,d
e,f,f,n,t,n,f,,b,w,t,b,s,s,g,p,w,o,p,n,y,d
e,x,f,e,t,n,f,c,b,u,t,,s,s,g,g,w,,p,k,y,d
e,f,f,n,t,,f,c,b,p,t,b,s,s,w,w,w,o,p,n,v,d
e,x,y,e,t,,f,c,b,u,t,b,s,s,p,p,w,o,p,k,y,d
e,x,f,g,t,,f,c,b,w,t,b,s,s,p,w,w,o,,k,v,d
e,f,f,g,,n,f,c,b,p,t,b,s,s,,w,w,o,,k,v,d
e,x,f,e,,,f,c,b,w,t,b,s,s,g,w,w,o,,k,v,d
e,x,y,e,t,n,f,c,b,u,t,b,s,s,g,p,w,o,p,n,v,d
p,x,s,w,,,f,c,n,w,e,e,,s,w,w,w,o,p,n,v,g
e,x,f,e,t,n,f,c,b,n,t,b,s,s,p,g,w,o,p,n,v,d
e,x,y,g,t,,f,c,b,p,t,b,s,s,w,w,w,o,p,k,v,d
e,x,f,n,t,,f,c,b,p,t,b,s,s,g,g,w,o,p,n,y,d
e,x,y,e,t,,f,c,b,w,t,b,s,s,w,g,w,o,p,k,y,d
e,x,y,g,t,,f,c,b,n,t,b,s,s,g,p,w,o,p,k,v,d
e,x,f,g,,n,f,c,b,n,t,b,s,s,p,p,w,o,p,k,v,d
e,x,y,g,t,n,f,c,b,u,t,b,s,s,g,w,w,o,p,k,v,d
e,x,f,e,,n,f,c,b,p,t,b,s,s,w,w,w,o,p,n,y,d
e,f,y,e,t,n,f,c,b,n,t,b,s,s,w,w,w,o,p,n,y,d
e,f,f,n,t,n,f,c,b,p,t,b,s,s,g,p,w,o,p,k,v,d
e,x,f,n,t,n,f,c,b,u,t,b,s,s,w,p,w,o,p,k,v,d
e,f,y,g,t,n,f,c,b,w,t,b,s,s,p,p,w,,,k,v,d
e,x,y,e,t,n,f,c,b,u,t,,s,s,,g,w,o,p,n,,d
e,x,f,g,t,n,f,c,b,p,t,b,s,s,g,g,w,o,p,n,y,d
e,x,y,g,t,n,f,,b,n,t,b,s,s,w,p,w,,,k,,d
p,x,f,g,f,f,f,c,b,p,e,b,k,k,b,b,w,o,l,h,y,g
p,f,s,w,t,p,f,c,n,p,e,e,s,s,,w,w,o,p,k,s,
e,x,f,e,t,,f,c,b,n,t,b,s,s,p,w,w,o,p,k,v,d
e,x,f,w,f,n,f,w,b,h,t,e,s,s,w,w,w,o,e,n,s,g
e,x,y,n,t,n,f,,b,u,t,,s,s,g,w,w,o,p,n,v,d
e,f,f,n,t,n,f,c,b,n,t,b,s,s,g,w,w,,p,n,y,d
e,x,f,n,t,n,f,c,b,w,t,b,s,s,p,g,w,o,p,n,v,d
e,x,y,g,t,n,f,c,b,u,t,b,s,s,p,w,w,,p,n,y,d
e,x,y,g,t,n,f,c,b,w,t,b,s,s,g,w,w,o,p,n,v,d
e,x,f,e,t,n,f,c,b,u,t,b,s,s,w,p,w,o,,k,v,d
e,x,y,n,t,n,f,c,b,n,t,b,s,s,w,g,w,o,p,n,y,d
e,x,f,g,t,n,f,c,b,w,t,b,s,s,,g,w,o,p,k,y,d
e,x,f,e,t,n,f,c,b,w,t,b,s,s,,w,w,,p,k,v,
e,x,y,e,t,n,f,c,b,u,t,b,s,s,w,g,w,o,p,k,v,d
e,x,y,n,t,n,f,c,b,p,t,,s,s,p,w,w,,,n,,d
e,x,y,e,t,n,f,c,b,n,t,b,s,s,w,w,w,o,p,k,y,d
e,f,y,n,t,n,f,c,b,p,t,b,s,s,w,g,w,o,p,n,v,d
e,f,y,n,t,,f,c,b,n,t,b,s,s,p,w,w,o,p,k,v,d
e,x,y,n,,n,f,c,b,n,t,b,s,s,g,g,w,o,p,n,v,d
p,f,s,n,t,p,f,c,n,n,e,e,s,s,w,w,w,o,p,n,v,u
e,f,f,e,t,n,f,c,b,u,t,b,s,s,w,w,w,o,p,n,y,d
p,x,s,w,t,,f,c,n,w,e,,s,s,w,w,w,,p,k,s,g
e,x,f,e,t,n,f,c,b,u,t,b,s,s,g,p,w,o,p,k,y,d
e,f,f,n,t,n,f,c,b,p,t,b,s,s,g,g,w,,p,k,y,d
e,x,y,n,t,n,f,c,b,u,t,b,s,s,p,g,w,o,p,n,v,d
e,f,f,e,t,n,f,c,b,p,t,b,s,s,w,g,w,o,p,n,v,d
e,x,f,e,t,n,f,c,b,n,t,b,s,s,w,g,w,o,p,n,y,d
e,x,f,g,t,,f,c,b,p,t,b,s,s,g,p,w,o,p,n,v,d
e,x,y,n,t,n,f,c,b,n,t,b,s,s,p,g,w,,p,n,y,d
e,f,f,n,,,f,c,b,u,t,b,s,s,w,g,w,o,p,n,v,d
e,f,f,n,t,n,f,c,b,w,t,b,s,s,p,p,w,,p,n,y,d
e,x,f,e,,n,f,c,b,u,t,b,s,s,w,g,w,o,p,k,v,d
e,x,f,n,,n,f,c,b,u,t,b,s,s,w,g,w,,,k,y,d
e,x,f,e,t,n,f,c,b,p,t,b,s,s,,w,w,,p,n,y,d
e,f,f,g,t,,f,c,b,p,t,b,s,s,g,p,w,o,p,k,v,d
e,x,y,n,t,n,f,c,b,u,t,b,s,s,w,p,w,o,p,k,y,d
e,f,f,n,t,n,f,c,b,u,t,b,s,s,w,p,w,o,p,n,y,d
e,x,f,e,t,,f,c,b,n,t,,,s,w,p,w,o,p,n,y,d
e,x,y,e,t,n,f,c,b,w,t,b,s,s,p,w,w,,,n,y,d
e,x,f,g,,n,f,c,,p,t,b,s,s,p,g,w,,p,k,,d
e,x,y,g,t,,f,c,b,n,t,b,s,s,g,g,w,o,p,k,y,d
e,x,y,e,t,n,f,c,b,p,t,b,s,s,p,g,w,o,p,n,v,d
e,x,y,g,t,n,f,c,b,p,t,,s,s,g,p,w,,p,k,v,d
e,x,f,g,,n,f,c,b,n,t,b,s,s,g,g,w,o,p,n,v,d
e,f,f,g,t,n,f,c,b,n,t,b,s,s,g,g,w,o,p,n,v,d
e,x,y,g,t,n,f,c,b,n,t,b,s,s,,w,w,o,p,k,v,d
e,x,y,e,t,n,f,c,b,n,t,b,s,s,,g,w,o,p,n,y,d
e,f,f,n,t,n,f,c,b,p,t,b,s,s,w,p,w,o,p,k,v,d
e,f,f,n,t,n,f,c,b,w,t,b,s,s,g,w,w,,p,k,y,d
e,x,y,e,t,n,f,c,b,p,t,b,s,s,w,w,w,o,,n,v,d
p,x,f,g,f,,f,c,b,p,e,b,,k,n,p,w,,l,h,y,d
e,x,y,g,,n,f,c,b,u,t,b,s,s,p,w,w,o,,k,y,d
e,x,f,e,t,n,f,c,b,w,t,b,s,s,p,g,w,o,p,n,,d
e,x,y,n,t,,f,c,b,u,t,b,s,s,g,p,w,,p,n,v,d
e,f,f,n,t,n,f,c,b,p,t,b,s,s,g,w,w,,,n,y,d
e,x,y,e,t,n,f,c,b,w,t,b,s,s,g,p,w,o,p,k,v,d
e,f,f,n,t,n,f,c,b,p,t,b,s,s,g,g,w,o,p,k,v,d
e,f,y,n,t,n,f,c,b,p,t,b,s,s,w,g,w,o,p,k,y,d
e,f,f,g,t,n,f,c,b,p,t,b,s,s,w,p,w,o,p,k,y,d
e,x,f,e,t,n,f,c,b,n,t,b,s,s,p,w,w,o,p,k,y,d
e,x,f,g,,n,f,c,b,w,t,b,s,s,,p,w,o,p,k,v,d
e,x,f,g,t,n,f,c,b,u,t,b,s,s,g,w,w,o,p,n,v,d
e,x,f,n,t,,f,c,b,u,t,b,s,s,p,w,w,o,p,k,v,d
e,x,f,g,t,,f,c,b,w,t,b,s,s,w,g,w,,p,k,y,d
e,x,s,g,f,n,f,w,b,k,t,e,s,s,w,w,w,o,,n,s,g
e,x,y,e,,n,f,c,b,u,t,b,s,s,p,g,w,o,p,k,y,d
e,f,f,g,t,n,f,c,b,p,t,b,s,s,p,g,w,o,,k,y,d
e,x,y,e,t,n,f,c,b,n,t,b,s,s,,w,w,o,p,n,v,d
e,f,f,g,t,n,f,c,b,n,t,b,s,s,g,p,w,,,k,,d
e,x,f,g,t,n,f,c,b,u,t,,s,s,,p,w,o,p,k,y,d
e,x,f,g,t,n,f,c,b,n,t,b,s,s,p,p,w,,p,n,v,d
e,f,f,g,t,n,f,c,b,p,t,b,s,s,w,p,w,o,p,n,y,d
e,x,s,w,f,n,f,w,b,p,t,e,s,f,w,w,w,o,,n,a,g
e,x,f,n,t,n,f,c,b,w,t,b,,s,,w,w,o,,n,y,d
e,f,f,n,t,n,f,c,b,w,t,b,s,s,p,p,w,o,p,k,v,d
e,f,f,g,t,n,f,c,b,p,t,b,s,s,g,g,w,o,p,k,y,d
e,x,y,g,t,n,f,c,b,w,t,b,s,s,w,w,w,o,p,k,y,d
e,x,f,e,,n,f,c,b,u,t,b,s,s,w,w,w,o,,n,v,d
e,x,y,e,t,n,f,c,b,u,t,,s,s,g,p,w,o,p,k,v,d
e,x,f,n,t,,f,c,b,w,t,b,s,s,,p,w,o,p,k,y,d
e,f,y,g,t,n,f,c,b,w,t,b,,s,w,w,w,,p,k,y,d
e,x,y,g,t,n,f,c,,w,t,b,,s,,p,w,o,p,n,v,d
p,x,s,p,f,,f,w,n,g,e,b,s,s,w,w,w,o,p,n,s,d
e,x,y,n,t,n,f,c,b,p,t,b,s,s,g,p,w,o,,n,y,d
e,f,f,g,t,n,f,c,b,n,t,,s,s,p,w,w,o,,k,,d
e,x,y,e,,n,f,c,b,p,t,b,s,s,w,p,w,,p,k,y,d
e,f,f,n,t,n,f,c,b,p,t,b,s,s,p,w,w,o,p,n,v,d
e,x,y,n,t,n,f,c,b,w,t,b,s,s,w,g,w,,p,n,v,d
e,x,f,g,t,n,f,c,b,w,t,b,s,s,g,w,w,o,p,n,y,d
e,f,f,n,t,n,f,c,b,p,t,b,,s,g,w,w,o,p,n,v,d
e,x,y,n,t,n,f,c,,n,t,b,s,s,p,w,w,o,p,k,v,d
e,x,y,n,,n,f,c,b,w,t,b,,s,p,w,w,o,p,k,v,d
e,x,f,e,t,n,f,c,b,w,t,b,s,s,p,w,w,,p,n,v,d
e,f,f,g,,n,f,c,b,p,t,b,s,s,w,p,w,,,k,v,d
e,x,y,e,t,n,f,c,b,n,t,b,s,s,w,w,w,o,,n,v,d
e,x,y,e,,n,f,c,b,u,t,,s,s,g,g,w,o,p,n,v,d
e,f,f,n,t,,f,c,b,w,t,b,s,s,p,g,w,,p,n,y,d
e,x,f,e,t,n,f,c,b,p,t,b,s,s,w,p,w,,p,k,v,d
e,x,f,e,t,n,f,c,b,n,t,b,s,s,,p,w,,p,n,y,d
e,x,f,w,f,n,f,w,b,k,t,e,,f,w,w,w,o,e,n,s,g
e,x,y,g,t,n,f,c,b,p,t,b,s,s,g,g,w,o,p,k,y,d
e,x,f,e,t,n,f,c,b,p,t,b,s,s,g,w,w,o,p,k,v,d
e,x,y,g,t,n,f,c,b,p,t,b,s,s,p,w,w,o,p,n,v,d
e,x,f,e,t,n,f,c,b,w,t,b,s,s,w,p,w,o,p,k,,d
e,x,f,g,t,n,f,c,,p,t,b,s,s,w,w,w,o,p,n,,d
e,f,y,e,t,n,f,c,b,p,t,b,s,s,w,g,w,o,p,n,v,d
e,f,y,g,t,n,f,c,b,p,t,b,s,s,p,g,w,o,p,k,v,d
e,x,y,e,t,n,f,c,b,p,t,b,s,s,p,w,w,o,p,k,,d
e,x,y,g,,,f,c,b,p,t,b,s,s,w,g,w,o,p,n,y,d
e,f,f,g,f,n,f,w,b,h,t,e,s,f,w,w,w,o,,k,s,g
p,x,f,g,,f,f,c,,g,e,b,k,k,,p,w,o,l,h,y,p
e,x,f,e,t,n,f,c,b,p,t,b,s,s,,w,w,,p,k,y,d
e,x,y,e,t,n,f,c,b,w,t,b,s,s,w,g,w,o,p,n,y,d
p,f,s,w,,,f,c,n,w,e,e,s,s,w,w,w,o,,k,v,g
e,f,y,n,t,n,f,c,b,u,t,b,s,s,w,w,w,o,p,k,y,d
e,x,f,e,t,n,f,c,b,n,t,b,s,s,p,w,w,,p,n,y,d
e,x,y,e,,n,f,c,b,n,t,b,s,s,p,g,w,o,,k,v,d
e,x,f,g,t,n,f,c,b,n,t,b,s,s,g,w,w,o,p,k,v,d
e,x,y,g,t,n,f,c,b,p,t,b,s,s,g,p,w,o,p,n,v,d
e,x,f,g,f,n,f,w,b,n,t,e,f,f,w,w,w,o,e,n,a,g
e,x,f,n,,,f,c,b,u,t,b,s,s,g,w,w,,p,n,y,d
e,f,f,e,t,n,f,c,b,n,t,b,s,s,g,w,w,o,p,k,y,d
e,x,y,g,,n,f,c,b,u,t,b,s,s,g,g,w,o,,n,y,d
e,f,f,n,t,n,f,c,b,w,t,b,s,s,g,p,w,o,p,k,y,d
e,f,f,g,f,n,f,w,b,h,t,e,,f,,w,w,o,e,n,s,g
e,f,f,g,t,n,f,c,b,p,t,,s,s,,w,w,o,p,n,v,d
e,x,y,n,t,n,f,c,b,w,t,b,s,s,w,w,w,o,p,k,v,d
e,f,f,g,t,n,f,c,b,p,t,b,s,s,p,p,w,o,p,k,y,d
e,f,y,n,t,n,f,c,b,u,t,b,s,s,w,w,w,o,p,n,y,d
e,x,f,g,t,,f,c,b,w,t,b,s,s,p,g,w,o,p,n,v,d
e,x,y,e,t,,f,c,b,u,t,b,s,s,p,w,w,o,p,n,v,d
e,x,y,n,t,n,f,c,b,n,t,b,s,s,p,p,w,,p,n,v,d
e,f,s,g,f,n,f,w,b,n,t,e,f,s,w,w,w,o,e,n,a,g
e,x,f,n,,,f,c,b,w,t,b,s,s,w,p,w,o,p,k,,d
e,f,f,n,t,n,f,c,b,n,t,b,s,s,w,g,w,o,p,k,y,d
e,x,y,e,t,n,f,c,b,w,t,b,s,s,p,p,w,o,p,n,,d
e,x,y,e,t,n,f,c,b,w,t,b,s,s,p,g,w,o,p,k,,d
e,x,y,n,,,f,c,,n,t,b,s,s,p,w,w,o,,k,y,d
e,f,s,w,f,n,f,w,b,h,t,e,s,f,w,w,w,o,,k,a,g
e,x,y,n,t,n,f,,b,p,t,b,s,s,g,g,w,,p,n,v,d
e,x,y,e,t,,f,c,b,p,t,b,s,s,w,w,w,,p,k,y,d
e,x,f,g,t,n,f,c,b,p,t,b,s,s,p,g,w,o,p,n,v,d
e,f,f,g,t,n,f,c,b,n,t,b,s,s,p,w,w,o,,n,v,d
e,f,f,n,,n,f,w,b,n,t,e,s,f,w,w,w,o,e,k,s,g
e,f,f,g,t,n,f,c,b,n,t,b,s,s,w,p,w,o,,k,v,d
e,x,y,e,t,n,f,,b,u,t,b,s,s,g,w,w,o,p,k,y,d
e,f,f,g,t,n,f,c,b,n,t,b,s,s,w,g,w,o,p,k,v,d
e,x,y,n,t,n,f,c,b,u,t,,s,s,w,p,w,o,,n,y,d
e,x,f,e,,n,f,c,b,u,t,b,s,s,p,g,w,,p,k,y,d
e,x,f,n,t,n,f,c,b,w,t,,s,s,,p,w,o,,n,,d
e,x,f,g,t,n,f,c,b,n,t,b,s,s,,w,w,o,p,n,v,d
e,f,f,g,t,n,f,c,b,w,t,b,s,s,,w,w,,p,n,v,d
e,x,f,n,t,n,f,c,b,p,t,b,s,s,p,g,w,o,p,k,y,d
e,x,y,n,t,n,f,c,b,u,t,b,s,s,,g,w,,p,n,,d
