class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-color,ring-number,ring-type,spore-print-color,population,habitat
p,f,s,n,t,p,f,c,n,,,e,s,s,w,w,w,o,p,k,v,u
e,f,s,n,f,n,f,w,b,n,,,s,f,w,w,w,o,e,n,a,g
e,f,f,,f,n,f,w,,k,,e,s,,w,,,o,,k,,g
e,x,f,w,f,n,f,w,,k,,e,s,f,w,w,w,o,,k,a,g
e,x,f,n,f,n,f,w,b,n,t,e,f,s,w,,w,o,,n,a,g
e,f,s,n,f,n,f,w,b,n,t,e,f,f,w,w,w,o,e,n,,g
e,x,s,,t,l,f,c,b,g,,c,s,,w,w,,o,p,k,s,g
e,f,s,w,f,n,f,w,b,,t,e,s,,w,w,w,o,e,k,a,g
e,x,s,,f,n,f,w,,k,t,e,f,,w,,,o,e,k,s,g
p,x,y,n,t,p,f,c,n,p,e,e,s,s,w,w,w,o,p,k,,g
e,f,f,,f,n,f,w,b,n,,e,s,,w,,w,o,e,k,a,g
p,f,y,,t,p,f,c,n,n,,e,s,s,w,w,w,o,p,k,s,g
e,f,f,,f,n,f,w,,n,t,,s,,w,,w,o,,k,,g
e,x,f,,t,n,f,c,b,p,,,s,s,p,,w,o,p,k,,d
e,x,f,g,f,n,f,w,b,,t,e,s,f,w,w,w,o,,k,s,g
p,f,s,n,t,p,f,c,n,,e,e,s,,w,,w,o,p,n,v,u
e,f,s,,f,n,f,w,b,h,,e,s,f,w,w,w,o,e,k,s,g
p,x,s,w,t,p,f,c,,,e,e,s,s,w,,w,o,p,n,v,u
e,,f,n,t,n,f,c,b,,,b,s,s,g,,,o,p,n,,d
e,x,f,n,f,n,f,w,b,p,,e,f,s,w,,w,o,,n,,g
e,x,y,y,t,a,f,c,b,n,e,r,s,,w,,,o,p,n,s,p
e,f,f,,f,n,f,w,,h,,,f,,w,w,w,o,e,k,s,g
e,f,s,w,f,n,f,w,,p,,e,s,,w,,w,o,e,n,a,g
e,,f,g,f,n,f,w,b,n,t,e,f,s,w,w,w,o,,n,s,g
e,f,f,,f,n,f,w,b,,,e,f,f,w,,w,o,e,k,,g
e,f,f,,f,n,f,w,,n,t,e,s,,w,,w,o,e,n,,g
e,x,f,g,f,n,f,w,,n,,,f,,w,w,w,o,e,k,s,g
e,f,f,g,f,n,f,w,,,,e,f,,w,w,w,o,e,n,a,g
e,x,f,g,t,n,f,c,b,,,b,s,,w,,w,o,p,n,,d
e,x,s,,f,n,f,w,b,p,,e,f,,w,w,,o,,k,a,g
e,f,s,,f,n,f,w,,p,t,e,f,,w,w,w,o,e,k,s,g
e,x,y,n,t,l,f,c,,,,r,s,,w,w,w,o,p,n,s,g
e,x,y,g,t,n,f,c,b,,t,b,s,,p,,w,o,,k,y,d
e,f,s,g,f,n,f,w,b,k,,e,f,,w,w,w,o,e,k,a,g
e,f,f,w,f,n,f,w,b,,,,s,,w,,w,o,e,n,s,g
e,f,s,n,f,n,f,w,,h,t,e,f,f,w,w,w,o,e,n,,g
e,f,f,w,f,n,f,w,b,p,,e,s,,w,w,w,o,e,k,,g
e,f,f,,f,n,f,w,,n,,e,s,f,w,w,w,o,,k,a,g
e,f,s,g,f,n,f,w,,k,,e,s,s,w,w,w,o,e,k,a,g
e,x,s,n,f,n,f,w,,n,t,e,s,s,w,,w,o,e,n,s,g
e,x,f,n,t,n,f,c,b,p,t,,s,,w,w,,o,p,n,,d
e,x,s,n,f,n,f,w,,k,t,e,f,f,w,,w,o,e,n,,g
e,x,f,n,f,n,f,w,b,,,e,f,s,w,,w,o,e,k,,g
e,f,s,w,f,n,f,w,b,p,t,e,f,f,w,w,w,o,e,n,,g
e,x,f,,f,n,f,c,n,p,,e,s,,w,w,w,o,p,k,y,u
p,f,s,w,t,p,f,c,n,p,e,e,s,s,w,,w,o,p,k,s,u
p,f,s,n,t,p,f,c,,,e,e,s,s,w,w,w,o,p,n,,g
e,x,f,n,t,n,f,c,b,u,t,b,s,,w,g,,o,p,k,,d
e,x,s,w,f,n,f,w,,n,,e,f,s,w,w,w,o,e,n,a,g
e,f,f,g,f,n,f,w,b,k,t,e,s,,w,,w,o,e,n,a,g
e,x,s,n,f,n,f,w,b,h,,e,s,s,w,w,w,o,e,n,s,g
e,x,f,n,f,n,f,w,,h,,e,f,,w,w,w,o,,n,s,g
e,x,s,,f,n,f,w,b,h,,,s,s,w,,w,o,e,k,,g
e,f,f,,f,n,f,w,,n,t,e,f,f,w,w,w,o,,k,a,g
e,f,s,n,f,n,f,w,,p,,e,s,,w,w,w,o,,n,s,g
e,f,s,,f,n,f,w,,n,t,,s,f,w,,,o,e,k,a,g
e,x,f,e,t,n,f,c,b,n,,b,s,s,p,p,w,o,p,k,,d
p,f,y,w,t,p,f,c,n,k,e,,s,s,w,w,w,o,p,n,v,u
e,x,f,n,f,n,f,w,b,h,,e,f,,w,w,w,o,,n,s,g
e,x,f,n,t,n,f,c,,,,b,s,,w,,w,o,p,n,v,d
p,f,s,,t,p,f,c,,,e,e,s,s,w,w,w,o,,n,,u
p,,s,w,t,p,f,c,n,,e,e,s,,w,w,w,o,p,k,v,g
p,f,s,,t,p,f,c,,n,e,e,s,s,w,,w,o,,k,s,u
e,f,f,w,f,n,f,w,,h,,e,s,f,w,w,w,o,,n,a,g
e,f,s,n,f,n,f,w,,h,,,f,,w,,w,o,e,n,,g
e,f,f,n,f,n,f,w,b,h,t,,f,,w,,w,o,e,k,a,g
e,x,s,,f,n,f,w,,h,t,e,s,,w,,,o,e,k,a,g
e,f,s,n,f,n,f,w,,k,t,e,s,,w,,w,o,,k,,g
p,f,s,w,t,p,f,c,,,e,,s,,w,w,,o,p,n,v,g
p,f,s,w,t,p,f,c,,,e,e,s,,w,w,w,o,p,k,v,g
e,f,s,g,f,n,f,w,,p,,e,f,f,w,w,w,o,e,n,a,g
e,x,s,n,f,n,f,w,b,k,t,e,f,,w,w,w,o,,k,a,g
e,x,s,n,f,n,f,w,,h,,e,f,,w,,w,o,e,n,,g
e,x,f,n,t,n,f,c,b,,t,,s,,w,,w,o,p,k,,d
e,,f,n,t,n,f,c,b,n,,b,s,,g,,w,o,p,n,v,d
e,f,f,w,f,n,f,w,,,,,f,,w,w,w,o,e,k,,g
e,f,f,w,f,n,f,w,,n,t,e,f,s,w,w,w,o,,n,s,g
e,x,f,,f,n,f,w,,,t,e,f,,w,,w,o,,k,a,g
e,x,s,y,t,l,f,c,b,,,c,s,,w,,w,o,p,n,n,m
e,f,s,g,f,n,f,w,,n,t,,f,f,w,,w,o,,n,a,g
e,x,s,w,f,n,f,w,,,,e,s,f,w,,w,o,e,n,,g
e,x,f,n,f,n,f,w,b,n,,e,s,s,w,,w,o,,n,s,g
e,x,f,n,f,n,f,w,b,p,t,e,f,,w,w,w,o,,n,a,g
e,x,s,w,f,n,f,w,b,n,,e,s,s,w,,w,o,e,n,s,g
e,x,s,n,f,n,f,w,,h,t,e,f,f,w,,w,o,e,k,s,g
e,x,s,g,f,n,f,w,,h,,e,f,s,w,,,o,e,n,,g
e,x,s,g,f,n,f,w,,,,e,s,,w,w,w,o,e,k,,g
e,f,s,w,f,n,f,w,,p,t,,s,,w,,w,o,,n,,g
e,x,s,,f,n,f,w,b,n,,e,f,f,w,w,w,o,e,k,,g
e,f,f,g,f,n,f,w,,p,,e,s,,w,w,,o,e,n,,g
e,f,f,,f,n,f,w,b,h,,e,s,,w,,w,o,e,k,s,g
e,x,f,w,f,n,f,w,,n,,e,s,s,w,,w,o,e,n,,g
e,f,f,g,f,n,f,w,,h,t,,f,,w,,w,o,e,k,s,g
e,x,f,g,f,n,f,w,,p,t,,s,f,w,w,w,o,e,k,,g
e,x,y,,t,a,f,c,,g,,,s,s,w,,w,o,p,k,n,g
e,x,s,y,t,l,f,c,b,n,e,c,s,,w,,,o,p,k,n,g
e,x,s,,f,n,f,w,b,,,,s,f,w,,w,o,e,k,,g
p,x,y,n,t,p,f,c,,k,e,e,s,,w,,w,o,p,k,s,g
e,x,f,w,f,n,f,w,,k,t,e,s,f,w,w,w,o,,n,,g
p,x,s,w,t,p,f,c,n,w,e,e,s,s,w,w,,o,p,k,,u
e,x,y,g,t,n,f,c,b,,t,,s,,p,,w,o,p,n,v,d
p,f,s,,t,p,f,c,,,e,e,s,s,w,w,w,o,p,k,v,u
e,x,y,y,t,l,f,c,,,,c,s,s,w,w,w,o,p,n,s,g
e,x,y,w,t,l,f,c,,,e,c,s,s,w,,w,o,p,n,,m
e,f,y,n,t,l,f,c,,,,r,s,,w,w,,o,p,n,y,p
e,x,s,w,f,n,f,w,,n,,,s,,w,,w,o,e,n,s,g
e,f,s,n,f,n,f,w,,p,t,e,f,,w,w,w,o,,k,s,g
e,x,s,g,f,n,f,w,b,p,,e,s,s,w,,w,o,,k,a,g
e,x,s,w,f,n,f,w,,n,,e,f,,w,w,w,o,e,k,a,g
e,f,s,n,f,n,f,w,,h,,,f,f,w,,w,o,e,n,s,g
e,f,s,,f,n,f,w,b,n,,e,s,s,w,,w,o,,k,a,g
e,x,s,g,f,n,f,w,b,n,t,,f,,w,w,,o,e,k,s,g
e,b,s,w,t,l,f,c,b,n,,c,s,,w,w,w,o,,n,n,g
e,x,s,g,f,n,f,w,,p,t,e,s,,w,w,w,o,,k,s,g
e,x,s,,t,l,f,c,b,w,,c,s,s,w,w,w,o,,k,,m
p,f,y,w,t,p,f,c,,,e,e,s,,w,w,,o,p,k,v,g
e,f,s,w,f,n,f,w,,p,t,e,f,f,w,,w,o,e,k,s,g
e,f,s,,f,n,f,w,,h,t,e,f,,w,,,o,,k,s,g
e,f,s,g,f,n,f,w,,n,t,e,s,,w,,w,o,,n,s,g
e,f,f,g,f,n,f,w,b,h,t,e,f,s,w,w,w,o,e,n,,g
e,x,y,n,t,n,f,c,b,p,,b,s,,g,w,,o,p,n,,d
e,x,f,,t,n,f,c,b,n,t,b,s,,g,,w,o,p,k,,d
e,,y,y,t,a,f,c,b,n,,r,s,y,w,w,,o,p,n,,p
e,x,f,,t,n,f,c,b,w,,b,s,s,p,,,o,,k,,d
e,f,f,g,f,n,f,w,b,p,,e,f,,w,w,w,o,e,n,a,g
e,f,s,n,f,n,f,w,,h,,e,f,s,w,w,w,o,e,k,s,g
e,f,s,w,f,n,f,w,,n,t,,s,,w,,,o,e,n,a,g
e,x,f,g,f,n,f,w,b,k,,e,f,s,w,,w,o,e,n,a,g
e,f,s,w,f,n,f,w,,n,t,e,f,f,w,w,w,o,e,k,s,g
e,f,f,g,f,n,f,w,,,,e,f,,w,w,w,o,e,n,,g
e,x,f,g,f,n,f,w,b,k,t,e,s,s,w,w,w,o,,n,,g
e,x,s,n,f,n,f,w,,,t,e,s,,w,,w,o,e,n,a,g
e,x,f,,t,n,f,c,b,w,,b,s,,w,g,,o,,k,y,d
e,f,s,w,f,n,f,w,,k,,e,s,,w,,w,o,e,n,,g
e,f,f,,f,n,f,w,b,,,e,f,,w,,,o,e,k,,g
p,f,y,n,t,p,f,c,n,,,,s,,w,w,,o,p,k,,g
e,x,f,n,t,n,f,c,b,n,,b,s,,p,w,w,o,p,k,y,d
e,,f,,f,n,f,w,,p,,e,f,,w,w,w,o,e,k,s,g
e,f,f,,f,n,f,w,,n,t,e,s,f,w,w,w,o,e,k,s,g
p,f,y,n,t,p,f,c,n,,,e,s,s,w,,,o,p,n,,u
e,f,f,g,f,n,f,w,,k,,,s,,w,w,w,o,e,k,s,g
e,x,f,,t,n,f,c,b,,t,b,s,,w,w,w,o,,k,,d
e,x,f,,f,n,f,w,b,p,,e,f,,w,,,o,,k,,g
e,x,f,,f,n,f,w,,,,,f,f,w,,w,o,,k,s,g
e,x,f,,t,n,f,c,,,,b,s,,g,,,o,,n,v,d
e,,s,g,f,n,f,w,,,,e,s,,w,w,w,o,,n,,g
e,f,f,w,f,n,f,w,b,p,,e,s,,w,w,w,o,e,n,,g
e,x,f,,t,n,f,c,b,u,t,b,s,s,p,p,w,o,,k,y,d
e,x,y,,t,l,f,c,b,w,,c,s,,w,,w,o,,k,,g
e,x,y,w,t,l,f,c,,,e,c,s,,w,,w,o,,n,n,m
e,f,s,g,f,n,f,w,b,p,,e,f,s,w,,w,o,e,n,s,g
e,f,s,w,f,n,f,w,b,k,t,e,s,s,w,w,w,o,e,k,,g
e,f,s,n,f,n,f,w,b,n,t,e,f,f,w,,w,o,,k,s,g
e,f,s,w,f,n,f,w,,p,,e,f,,w,w,w,o,e,k,a,g
e,x,f,n,f,n,f,w,b,h,t,e,s,f,w,w,w,o,,n,a,g
e,x,s,n,f,n,f,w,b,n,t,e,s,,w,,w,o,e,n,,g
e,b,y,y,t,a,f,c,b,,e,c,s,s,w,w,,o,p,n,n,m
p,f,y,w,t,p,f,c,,,e,e,s,,w,w,w,o,p,k,v,g
e,x,s,n,f,n,f,w,b,k,,e,s,f,w,w,w,o,e,k,,g
e,f,s,,f,n,f,w,,k,,e,f,,w,w,w,o,e,k,s,g
e,x,y,n,t,a,f,c,b,,,r,s,y,w,,w,o,p,k,,g
e,x,s,g,f,n,f,w,,n,t,e,f,f,w,w,,o,,n,,g
e,f,s,w,f,n,f,w,,k,,e,f,s,w,w,w,o,,n,,g
p,x,s,n,t,p,f,c,n,,e,e,s,s,w,w,w,o,p,k,,u
e,f,s,g,f,n,f,w,b,n,t,e,f,f,w,w,w,o,,k,a,g
e,x,f,w,f,n,f,w,b,p,,e,f,,w,,w,o,e,n,,g
p,f,s,,t,p,f,c,,n,e,e,s,s,w,,w,o,p,k,v,g
e,x,f,n,f,n,f,w,b,p,,e,s,,w,w,,o,,n,a,g
e,x,s,n,f,n,f,w,b,p,,e,f,,w,w,w,o,,k,a,g
e,x,f,,t,n,f,c,,u,,b,s,s,g,p,,o,p,k,v,d
e,f,s,,f,n,f,w,b,p,,,f,,w,,,o,e,k,s,g
p,f,s,w,t,p,f,c,,p,e,,s,,w,w,w,o,p,n,v,u
e,x,f,,f,n,f,w,,h,t,e,s,,w,w,,o,e,k,,g
e,f,f,n,f,n,f,w,b,h,,e,s,,w,,w,o,e,n,,g
e,f,s,g,f,n,f,w,,p,t,e,f,f,w,,w,o,e,n,s,g
e,x,f,,f,n,f,w,,n,t,e,f,f,w,,w,o,e,k,a,g
e,f,y,n,t,l,f,c,,,e,r,s,y,w,w,w,o,p,n,,g
p,f,s,w,t,p,f,c,,w,e,e,s,s,w,w,w,o,p,n,s,g
e,x,f,w,f,n,f,w,,p,t,,s,,w,w,w,o,e,n,,g
e,,f,,f,n,f,c,n,p,e,,s,,w,w,w,o,p,k,,u
p,f,y,n,t,p,f,c,,w,,e,s,,w,w,w,o,p,n,s,u
e,f,s,w,f,n,f,w,,,,e,s,,w,w,w,o,e,n,s,g
e,x,f,g,f,n,f,w,b,k,,,f,,w,w,w,o,e,n,s,g
e,f,y,y,t,a,f,c,,,e,,s,,w,w,w,o,p,n,y,p
e,x,f,w,f,n,f,w,,h,t,e,f,,w,w,w,o,,n,s,g
e,x,f,,f,n,f,w,,h,t,,f,,w,w,w,o,e,k,a,g
p,f,y,n,t,p,f,c,n,,e,,s,s,w,w,w,o,p,n,,g
e,f,f,n,f,n,f,w,,h,t,e,f,s,w,w,w,o,,k,,g
e,f,f,g,f,n,f,w,,k,t,e,s,,w,,w,o,e,n,,g
e,x,f,,f,n,f,w,,n,t,e,s,,w,w,w,o,e,k,s,g
e,x,f,n,t,n,f,c,b,p,,b,s,,p,p,w,o,p,n,,d
e,x,s,,f,n,f,w,b,k,,e,f,f,w,,w,o,,k,s,g
e,,s,g,f,n,f,w,b,n,,e,f,,w,w,w,o,e,k,a,g
e,x,f,w,f,n,f,w,,k,,e,f,,w,w,,o,e,k,s,g
e,f,f,g,f,n,f,w,,h,,e,s,,w,w,w,o,,n,,g
e,x,f,n,t,n,f,c,b,,,b,s,,w,,w,o,p,k,y,d
e,,s,w,f,n,f,w,,p,t,e,f,,w,w,w,o,e,n,,g
p,x,s,w,t,p,f,c,n,,,e,s,,w,w,w,o,p,n,s,u
e,f,s,g,f,n,f,w,,n,t,e,s,f,w,w,w,o,e,n,,g
e,x,s,n,f,n,f,w,b,k,t,,s,,w,,w,o,,n,,g
e,x,f,,t,n,f,c,b,,,,s,,w,g,,o,,k,v,d
e,x,y,y,t,a,f,c,b,,,r,s,y,w,,w,o,p,n,,g
e,x,s,,f,n,f,w,,k,t,e,f,f,w,w,w,o,e,k,a,g
e,x,f,n,f,n,f,w,,h,,e,f,s,w,,w,o,e,k,,g
e,x,f,,f,n,f,w,,k,,e,s,s,w,w,w,o,,k,a,g
e,x,y,y,t,a,f,c,b,k,e,,s,,w,,,o,p,n,,g
e,x,f,n,t,n,f,c,b,p,t,b,s,s,g,,w,o,p,k,,d
e,x,f,w,f,n,f,w,,p,,e,s,s,w,w,w,o,e,k,a,g
e,x,f,,f,n,f,w,,n,,e,f,s,w,,w,o,,k,a,g
p,f,s,n,t,p,f,c,,,e,e,s,s,w,,w,o,,n,s,u
p,f,s,,t,p,f,c,,,e,,s,,w,,w,o,p,k,v,u
e,x,s,n,f,n,f,w,,p,t,e,s,s,w,w,w,o,e,k,a,g
e,x,f,g,f,n,f,c,,n,e,e,s,,w,,w,o,p,n,v,u
e,f,s,,f,n,f,w,b,p,,e,f,f,w,w,w,o,,k,s,g
e,x,s,,f,n,f,w,,k,,,f,,w,w,,o,,k,,g
p,f,s,w,t,p,f,c,,,e,e,s,,w,,w,o,p,k,s,g
e,b,s,y,t,a,f,c,,k,,c,s,s,w,,,o,p,n,s,g
e,x,f,n,f,n,f,w,b,h,t,e,f,,w,,w,o,e,k,,g
p,f,y,,t,p,f,c,n,n,,e,s,,w,,w,o,p,k,,u
e,x,s,,f,n,f,w,,h,t,e,f,,w,,w,o,,k,a,g
e,x,s,g,f,n,f,w,,k,,e,s,,w,w,w,o,e,n,,g
e,x,s,,f,n,f,w,,n,,e,f,s,w,,w,o,,k,,g
p,f,s,w,t,p,f,c,,,,e,s,s,w,,,o,p,n,,u
e,f,s,w,f,n,f,w,,k,t,e,f,f,w,,w,o,e,k,a,g
e,x,f,n,f,n,f,w,,h,,e,f,,w,w,w,o,e,n,a,g
e,f,f,n,f,n,f,w,,p,,,s,,w,w,w,o,e,n,s,g
e,x,f,n,f,n,f,w,,p,,e,f,f,w,,w,o,e,n,a,g
p,f,y,n,t,p,f,c,,k,,,s,,w,w,,o,p,k,,g
e,x,f,w,f,n,f,w,b,p,,,s,,w,w,w,o,e,n,,g
e,,s,w,f,n,f,w,b,p,t,e,f,,w,,w,o,,n,,g
p,f,y,,t,p,f,c,,,e,e,s,s,w,w,w,o,p,k,v,u
e,f,s,,f,n,f,w,b,,t,e,s,,w,w,w,o,e,k,a,g
e,f,y,,t,n,f,c,b,,,b,s,s,w,g,w,o,p,n,v,d
e,x,f,g,f,n,f,w,,h,,,s,,w,w,,o,e,n,a,g
e,x,f,g,t,n,f,c,b,,,b,s,s,w,,w,o,p,k,v,d
e,x,y,n,t,n,f,c,b,,,b,s,,p,,w,o,p,n,v,d
e,f,f,n,t,n,f,c,b,,,b,s,s,p,,w,o,,n,,d
e,f,y,e,t,n,f,c,b,,t,b,s,,p,p,,o,p,k,v,d
e,f,s,g,f,n,f,w,,h,t,e,f,s,w,,w,o,,n,,g
e,x,f,g,t,n,f,c,b,,t,,s,s,p,p,w,o,p,n,y,d
e,x,y,,t,n,f,c,b,p,,b,s,,g,,w,o,p,k,y,d
e,x,f,g,f,n,f,w,b,p,,e,f,,w,w,w,o,,n,,g
p,f,s,n,t,p,f,c,n,n,e,e,s,,w,w,w,o,p,n,s,g
e,f,f,n,t,n,f,c,,,t,b,s,s,g,w,w,o,p,k,v,d
p,x,s,,t,p,f,c,,n,e,e,s,,w,,w,o,p,k,,g
e,x,s,w,t,a,f,c,,,e,c,s,,w,w,w,o,,n,s,g
e,x,s,w,f,n,f,w,,,t,e,s,,w,,w,o,e,k,a,g
e,x,y,y,t,a,f,c,,,,,s,,w,,w,o,,n,s,g
p,x,f,g,f,f,f,c,b,h,e,,k,,n,b,w,o,l,h,y,g
e,f,s,n,f,n,f,w,,k,t,e,f,s,w,w,w,o,e,n,a,g
e,f,s,w,f,n,f,w,b,,,e,f,,w,,w,o,e,n,s,g
e,x,f,n,t,n,f,c,b,p,t,b,s,,g,g,w,o,,k,v,d
e,f,s,n,f,n,f,w,,h,t,e,s,,w,w,,o,e,k,s,g
e,x,f,n,f,n,f,w,,h,,e,s,f,w,,w,o,e,k,s,g
p,x,s,,t,p,f,c,,p,e,e,s,,w,,w,o,p,k,v,u
e,f,f,n,t,n,f,c,b,,,b,s,s,p,g,w,o,,n,y,d
e,x,y,w,t,l,f,c,b,k,,c,s,,w,w,w,o,,n,,g
e,f,f,g,f,n,f,w,b,n,t,e,f,s,w,,w,o,e,k,,g
e,x,y,e,t,n,f,c,b,n,,b,s,,w,,w,o,p,n,v,d
e,,f,w,f,n,f,w,,n,,e,s,s,w,w,w,o,e,k,s,g
e,x,s,g,f,n,f,w,,p,,e,f,,w,w,w,o,e,n,,g
e,x,y,,t,n,f,c,,,,b,s,s,w,p,w,o,,k,v,d
e,x,y,g,t,n,f,c,b,,t,b,s,,w,g,w,o,,n,,d
e,x,f,g,t,n,f,c,b,,,,s,s,g,,,o,p,k,,d
e,f,s,w,f,n,f,w,,n,t,e,f,,w,,w,o,e,n,,g
e,x,f,g,t,n,f,c,b,u,,b,s,,p,,w,o,p,k,v,d
e,x,f,n,t,n,f,c,b,u,t,,s,,g,,,o,,n,,d
e,x,f,e,t,n,f,c,b,w,t,,s,s,g,,w,o,p,n,v,d
e,x,y,n,t,n,f,c,b,w,,b,s,,p,g,w,o,,n,,d
e,f,f,w,f,n,f,w,,h,,,f,,w,w,w,o,e,n,s,g
e,x,y,n,t,n,f,c,b,p,,,s,,p,,w,o,,k,y,d
e,x,s,g,f,n,f,w,b,n,t,e,s,f,w,,w,o,,k,s,g
e,x,f,,f,n,f,w,b,h,,e,f,s,w,w,w,o,,k,,g
e,f,f,w,f,n,f,w,b,p,t,e,s,s,w,,w,o,e,n,a,g
e,x,y,g,t,n,f,c,b,,t,b,s,,w,,w,o,,k,,d
p,f,y,n,t,p,f,c,,,e,e,s,,w,w,,o,p,n,s,u
e,x,y,e,t,n,f,c,b,p,t,b,s,s,p,g,w,o,,k,v,d
e,f,f,,f,n,f,w,b,p,,e,s,f,w,,w,o,e,k,s,g
e,f,s,g,f,n,f,w,,h,t,e,f,s,w,w,w,o,,n,,g
e,x,y,g,t,n,f,c,b,w,,b,s,s,g,,w,o,p,n,v,d
e,f,f,,t,n,f,c,b,,,b,s,,p,,w,o,p,k,v,d
e,x,f,,t,n,f,c,b,w,,b,s,,g,w,w,o,p,k,v,d
e,f,f,,t,n,f,c,b,,t,b,s,s,w,,w,o,,k,v,d
e,x,s,w,f,n,f,w,,h,,e,f,s,w,w,,o,,n,a,g
e,x,f,e,t,n,f,c,b,w,,b,s,,w,,w,o,p,n,v,d
e,x,f,,t,n,f,c,b,p,,b,s,s,w,,w,o,p,k,v,d
e,x,f,g,t,n,f,c,,u,,,s,,w,,,o,p,k,y,d
e,x,f,,t,n,f,c,b,n,t,b,s,,p,w,w,o,p,n,y,d
e,x,f,y,t,a,f,w,,w,t,b,s,,w,w,w,o,,n,v,d
e,x,f,e,t,n,f,c,b,w,,b,s,,g,,w,o,p,n,,d
p,f,s,w,t,p,f,c,,w,e,e,s,,w,w,w,o,p,n,,g
e,x,s,w,f,n,f,w,,h,,e,f,,w,,w,o,e,k,s,g
e,x,f,e,t,n,f,c,b,,t,b,s,,g,,w,o,,n,y,d
e,,y,,t,n,f,c,b,,t,b,s,,p,,w,o,p,k,v,d
e,x,f,,f,n,f,w,,h,t,e,f,,w,w,w,o,e,k,,g
e,x,f,g,t,n,f,c,b,,,b,s,s,p,,w,o,p,n,y,d
e,x,s,,f,n,f,w,b,n,,,s,,w,,w,o,e,n,,g
e,x,y,e,t,n,f,c,b,,t,b,s,,p,,w,o,,n,,d
e,x,y,n,t,n,f,c,b,u,,b,s,s,p,w,w,o,,n,,d
e,x,s,w,f,n,f,w,b,p,t,e,f,,w,,w,o,,k,a,g
e,x,s,,f,n,f,w,b,n,t,e,s,,w,,w,o,e,k,a,g
e,x,s,w,f,n,f,w,b,n,,e,s,s,w,w,w,o,,k,s,g
e,x,s,n,f,n,f,w,,n,t,e,s,f,w,w,w,o,,k,s,g
e,f,f,e,t,n,f,c,b,n,t,b,s,,p,g,w,o,p,n,,d
e,f,f,,f,n,f,w,b,n,t,e,s,f,w,w,w,o,e,k,a,g
e,,f,,f,n,f,w,,k,,e,s,,w,,,o,,k,a,g
e,x,y,e,t,n,f,c,,,t,,s,,g,,w,o,p,n,v,d
e,x,f,,t,n,f,c,b,,,b,s,,p,,w,o,p,n,,d
e,x,y,g,t,n,f,c,b,,t,b,s,,w,w,w,o,p,n,v,d
e,x,f,e,t,n,f,c,b,p,,b,s,s,w,g,w,o,p,k,,d
e,f,s,n,f,n,f,w,b,h,,e,s,,w,,w,o,e,n,,g
e,x,s,w,f,n,f,w,,n,,e,s,s,w,,w,o,e,k,,g
e,x,s,w,f,n,f,w,,h,,e,s,,w,w,,o,,k,,g
e,x,f,w,f,n,f,w,b,k,,e,s,s,w,w,w,o,e,n,a,g
e,x,f,e,t,n,f,c,,u,,b,s,,g,,w,o,p,n,v,d
e,x,f,n,t,n,f,c,b,u,,b,s,s,g,g,,o,,n,,d
e,f,f,n,t,n,f,c,b,,t,b,s,s,g,p,w,o,,k,v,d
e,f,f,w,t,l,f,w,n,p,t,b,s,,w,,w,o,p,n,v,d
e,f,f,w,f,n,f,w,b,k,t,e,f,,w,,w,o,e,k,a,g
p,f,y,,t,p,f,c,n,,e,e,s,,w,,w,o,p,k,,g
e,f,f,,t,n,f,c,,n,,b,s,s,g,,w,o,p,k,,d
e,x,f,n,t,n,f,c,b,,,b,s,s,w,g,w,o,p,n,,d
e,x,s,w,f,n,f,w,b,k,t,e,f,f,w,w,w,o,,n,a,g
e,x,f,,f,n,f,w,,h,t,e,f,,w,w,w,o,e,n,a,g
e,x,s,n,f,n,f,w,,h,t,e,s,,w,,w,o,e,n,a,g
e,x,f,n,f,n,f,w,b,n,t,e,s,,w,,w,o,e,n,a,g
e,x,s,g,f,n,f,w,,h,t,e,s,s,w,,w,o,,n,a,g
e,x,y,n,t,n,f,c,b,,,b,s,,g,g,w,o,p,n,,d
e,x,f,n,t,n,f,c,b,u,,b,s,s,p,p,,o,p,n,y,d
e,f,s,g,f,n,f,w,,k,t,e,f,,w,w,w,o,e,n,,g
e,f,s,n,f,n,f,w,b,n,,e,f,f,w,w,w,o,e,k,a,g
e,x,s,g,f,n,f,w,,p,t,e,f,s,w,w,w,o,e,n,,g
e,f,f,g,t,n,f,c,b,n,t,b,s,,p,,w,o,p,k,,d
e,x,s,w,f,n,f,w,,h,,e,f,f,w,w,w,o,e,n,a,g
e,f,f,n,f,n,f,w,,k,,e,s,,w,w,w,o,,n,a,g
e,f,s,,f,n,f,w,,h,t,e,f,s,w,w,w,o,,k,s,g
e,x,f,g,f,n,f,w,,k,t,e,s,,w,,w,o,e,n,,g
e,f,f,n,f,n,f,w,b,k,t,e,s,,w,w,w,o,e,n,a,g
e,f,f,n,f,n,f,w,b,,t,,f,f,w,w,,o,,k,a,g
e,x,f,n,t,n,f,c,b,w,,b,s,,w,p,w,o,p,n,,d
e,f,s,g,f,n,f,w,,,t,,s,,w,,w,o,e,k,,g
e,f,s,w,f,n,f,w,b,n,t,e,f,,w,,w,o,e,n,s,g
e,x,y,,t,n,f,c,b,p,,b,s,s,g,,,o,p,k,v,d
