V1,V2,V3,V4,V5,V6,V7
high,low,4,4,med,med,
high,low,4,4,med,high,acc
high,low,,4,big,low,unacc
high,low,4,,big,med,
high,low,4,,big,high,acc
high,low,,,small,low,unacc
high,low,,more,small,med,
high,low,4,more,small,high,acc
high,low,4,more,med,low,unacc
high,low,,more,med,med,
high,low,,more,med,high,acc
high,low,4,more,big,low,unacc
high,low,4,more,big,med,acc
high,low,,more,big,high,
high,low,5more,2,small,low,unacc
high,low,5more,2,small,med,
high,low,,,small,high,unacc
high,low,5more,2,med,low,unacc
high,low,5more,,med,med,unacc
high,low,5more,2,med,high,unacc
high,low,,2,big,low,unacc
high,low,,2,big,med,
high,low,5more,2,big,high,unacc
high,low,,4,small,low,unacc
high,low,,4,small,med,unacc
high,low,,4,small,high,acc
high,low,5more,4,med,low,unacc
high,low,5more,4,med,med,
high,low,5more,4,med,high,acc
high,low,5more,4,big,low,unacc
high,low,,4,big,med,acc
high,low,5more,4,big,high,acc
high,low,5more,more,small,low,unacc
high,low,5more,more,small,med,unacc
high,low,,more,small,high,acc
high,low,,,med,low,unacc
high,low,,more,med,med,acc
high,low,,,med,high,acc
high,low,5more,more,big,low,unacc
high,low,5more,more,big,med,
high,low,5more,more,big,high,acc
med,vhigh,2,2,small,low,unacc
med,vhigh,,2,small,med,
med,vhigh,,2,small,high,unacc
med,vhigh,2,2,med,low,unacc
med,vhigh,,,med,med,
med,vhigh,2,2,med,high,unacc
med,vhigh,,2,big,low,unacc
med,vhigh,,,big,med,unacc
med,vhigh,2,2,big,high,unacc
med,vhigh,,,small,low,unacc
med,vhigh,,4,small,med,
med,vhigh,,4,small,high,acc
med,vhigh,,4,med,low,unacc
med,vhigh,,4,med,med,
med,vhigh,2,4,med,high,acc
med,vhigh,,4,big,low,unacc
med,vhigh,,4,big,med,
med,vhigh,,4,big,high,acc
med,vhigh,2,more,small,low,unacc
med,vhigh,,more,small,med,
med,vhigh,2,more,small,high,unacc
med,vhigh,,more,med,low,unacc
med,vhigh,,more,med,med,unacc
med,vhigh,2,more,med,high,acc
med,vhigh,2,more,big,low,unacc
med,vhigh,2,more,big,med,
med,vhigh,,more,big,high,acc
med,vhigh,,2,small,low,unacc
med,vhigh,3,2,small,med,unacc
med,vhigh,3,2,small,high,unacc
med,vhigh,,2,med,low,
med,vhigh,,2,med,med,
med,vhigh,3,2,med,high,unacc
med,vhigh,,2,big,low,unacc
med,vhigh,3,2,big,med,unacc
med,vhigh,,2,big,high,unacc
med,vhigh,,4,small,low,unacc
med,vhigh,3,4,small,med,
med,vhigh,3,4,small,high,acc
med,vhigh,3,4,med,low,unacc
med,vhigh,,,med,med,unacc
med,vhigh,,4,med,high,acc
med,vhigh,,4,big,low,unacc
med,vhigh,3,4,big,med,
med,vhigh,3,4,big,high,acc
med,vhigh,3,more,small,low,unacc
med,vhigh,,more,small,med,
med,vhigh,3,more,small,high,
med,vhigh,,more,med,low,unacc
med,vhigh,,more,med,med,acc
med,vhigh,,more,med,high,acc
med,vhigh,3,more,big,low,unacc
med,vhigh,3,more,big,med,
med,vhigh,,more,big,high,acc
med,vhigh,4,2,small,low,unacc
med,vhigh,4,2,small,med,
med,vhigh,4,2,small,high,
med,vhigh,,2,med,low,unacc
med,vhigh,4,2,med,med,
med,vhigh,,2,med,high,unacc
med,vhigh,,2,big,low,unacc
med,vhigh,4,2,big,med,
med,vhigh,,2,big,high,unacc
med,vhigh,4,4,small,low,unacc
med,vhigh,4,4,small,med,
med,vhigh,,4,small,high,acc
med,vhigh,,4,med,low,unacc
med,vhigh,4,4,med,med,
med,vhigh,4,4,med,high,acc
med,vhigh,,4,big,low,unacc
med,vhigh,4,4,big,med,acc
med,vhigh,4,4,big,high,acc
med,vhigh,4,more,small,low,unacc
med,vhigh,4,more,small,med,unacc
med,vhigh,,more,small,high,
med,vhigh,4,more,med,low,unacc
med,vhigh,4,more,med,med,acc
med,vhigh,4,more,med,high,acc
med,vhigh,,more,big,low,unacc
med,vhigh,4,more,big,med,
med,vhigh,,more,big,high,acc
med,vhigh,,2,small,low,unacc
med,vhigh,,,small,med,
med,vhigh,,2,small,high,unacc
med,vhigh,,2,med,low,unacc
med,vhigh,5more,2,med,med,
med,vhigh,5more,2,med,high,unacc
med,vhigh,,2,big,low,unacc
med,vhigh,5more,,big,med,
med,vhigh,,2,big,high,unacc
med,vhigh,5more,4,small,low,unacc
med,vhigh,,4,small,med,
med,vhigh,,4,small,high,acc
med,vhigh,5more,,med,low,unacc
med,vhigh,5more,4,med,med,acc
med,vhigh,,4,med,high,acc
med,vhigh,,4,big,low,unacc
med,vhigh,5more,4,big,med,
med,vhigh,5more,4,big,high,acc
med,vhigh,5more,more,small,low,unacc
med,vhigh,,more,small,med,unacc
med,vhigh,5more,more,small,high,acc
med,vhigh,,more,med,low,unacc
med,vhigh,5more,more,med,med,acc
med,vhigh,5more,more,med,high,acc
med,vhigh,5more,more,big,low,unacc
med,vhigh,,more,big,med,
med,vhigh,,,big,high,acc
med,high,,2,small,low,unacc
med,high,2,2,small,med,
med,high,2,2,small,high,unacc
med,high,2,2,med,low,unacc
med,high,,2,med,med,
med,high,2,2,med,high,unacc
med,high,,2,big,low,unacc
med,high,,2,big,med,
med,high,2,2,big,high,unacc
med,high,2,4,small,low,unacc
med,high,2,4,small,med,
med,high,,4,small,high,acc
med,high,,4,med,low,unacc
med,high,,4,med,med,
med,high,,4,med,high,acc
med,high,,4,big,low,unacc
med,high,2,4,big,med,
med,high,2,4,big,high,acc
med,high,2,more,small,low,
med,high,2,,small,med,unacc
med,high,2,,small,high,unacc
med,high,,more,med,low,unacc
med,high,2,more,med,med,
med,high,,more,med,high,acc
med,high,,more,big,low,unacc
med,high,,more,big,med,
med,high,2,,big,high,acc
med,high,3,2,small,low,unacc
med,high,3,2,small,med,unacc
med,high,3,2,small,high,unacc
med,high,,2,med,low,unacc
med,high,,2,med,med,unacc
med,high,,2,med,high,unacc
med,high,,2,big,low,
med,high,,,big,med,unacc
med,high,3,2,big,high,unacc
med,high,,4,small,low,unacc
med,high,,,small,med,
med,high,3,4,small,high,acc
med,high,3,4,med,low,unacc
med,high,3,4,med,,
med,high,,4,med,high,acc
med,high,,4,big,low,unacc
med,high,,4,big,med,acc
med,high,,4,big,high,acc
med,high,3,more,small,low,
med,high,3,,small,med,
med,high,,more,small,high,acc
med,high,,more,med,low,unacc
med,high,,more,med,med,acc
med,high,,,med,high,acc
med,high,,more,big,low,unacc
med,high,,more,big,med,
med,high,3,more,big,high,acc
med,high,4,2,small,low,unacc
med,high,,2,small,med,unacc
med,high,4,2,small,high,unacc
med,high,,2,med,low,unacc
med,high,,,med,med,
med,high,4,,med,high,unacc
med,high,4,2,big,low,unacc
med,high,,2,big,med,
med,high,,2,big,high,unacc
med,high,,4,small,low,unacc
med,high,4,4,small,med,
med,high,,4,small,high,acc
med,high,,4,med,low,unacc
med,high,4,4,med,med,
med,high,,,med,high,acc
med,high,4,4,big,low,
med,high,4,4,big,med,
med,high,,4,big,high,
med,high,,more,small,low,unacc
med,high,4,more,small,med,
med,high,4,,small,high,acc
med,high,4,more,med,low,unacc
med,high,4,more,med,med,
med,high,,more,med,high,acc
med,high,4,more,big,low,unacc
med,high,4,more,big,med,
med,high,,more,big,high,acc
med,high,5more,2,small,low,unacc
med,high,5more,2,small,med,
med,high,5more,,small,high,unacc
med,high,5more,,med,low,unacc
med,high,5more,2,med,med,unacc
med,high,,2,med,high,unacc
med,high,,2,big,low,unacc
med,high,,2,big,med,
med,high,,2,big,high,unacc
med,high,,4,small,low,unacc
med,high,,4,small,med,
med,high,5more,4,small,high,acc
med,high,,,med,low,unacc
med,high,5more,4,med,med,
med,high,,4,med,high,
med,high,,4,big,low,unacc
med,high,,,big,med,acc
med,high,5more,4,big,high,acc
med,high,5more,more,small,low,unacc
med,high,,,small,med,
med,high,5more,more,small,high,acc
med,high,5more,more,med,low,unacc
med,high,5more,,med,med,acc
med,high,5more,more,med,high,acc
med,high,,more,big,low,unacc
med,high,,more,big,med,
med,high,,more,big,high,acc
med,med,,2,small,low,unacc
med,med,2,2,small,med,
med,med,,2,small,high,unacc
med,med,2,2,med,low,unacc
med,med,2,2,med,med,
med,med,,,med,high,unacc
med,med,2,2,big,low,unacc
med,med,,2,big,med,
med,med,2,2,big,high,unacc
med,med,,4,small,low,unacc
med,med,,4,small,med,
med,med,2,4,small,high,acc
med,med,2,4,med,low,unacc
med,med,,4,med,med,
med,med,,4,med,high,acc
med,med,2,4,big,low,unacc
med,med,2,4,big,med,acc
med,med,2,4,big,high,vgood
med,med,,more,small,low,unacc
med,med,,more,small,med,
med,med,,more,small,high,
med,med,,more,med,low,unacc
med,med,2,more,med,med,acc
med,med,2,more,med,high,acc
med,med,2,more,big,low,unacc
med,med,,more,big,med,acc
med,med,,more,big,high,vgood
med,med,3,2,small,low,unacc
med,med,3,2,small,med,unacc
med,med,,2,small,high,unacc
med,med,3,2,med,low,unacc
med,med,3,2,med,med,
med,med,,2,med,high,unacc
med,med,3,2,big,low,unacc
med,med,3,2,big,med,unacc
med,med,3,2,big,high,unacc
med,med,3,4,small,low,
med,med,3,4,small,med,
med,med,3,4,small,high,acc
med,med,3,4,med,low,unacc
med,med,,4,med,med,
med,med,3,4,med,high,acc
med,med,,4,big,low,unacc
med,med,3,4,big,med,acc
med,med,3,,big,high,vgood
med,med,3,more,small,low,unacc
med,med,3,more,small,med,acc
med,med,3,more,small,high,acc
med,med,,more,med,low,
med,med,3,more,med,med,acc
med,med,3,more,med,,vgood
med,med,3,more,big,low,unacc
med,med,3,more,big,med,
med,med,,,big,high,vgood
med,med,4,2,small,low,unacc
med,med,,,small,med,
med,med,4,2,small,high,unacc
med,med,4,2,med,low,unacc
med,med,,2,med,med,unacc
med,med,4,2,med,high,unacc
med,med,,2,big,low,unacc
med,med,4,2,big,med,unacc
med,med,4,2,big,high,unacc
med,med,,,small,low,
med,med,4,4,small,med,
med,med,4,4,small,high,acc
med,med,4,4,med,low,unacc
med,med,,4,med,med,acc
med,med,4,4,med,,vgood
med,med,4,,big,low,unacc
med,med,,4,big,med,
med,med,4,4,big,high,vgood
med,med,,more,small,low,unacc
med,med,,more,small,med,acc
med,med,4,more,small,high,acc
med,med,,more,med,low,unacc
med,med,,,med,med,
med,med,,more,med,high,vgood
med,med,4,more,big,low,unacc
med,med,4,more,big,med,acc
med,med,,more,big,high,vgood
med,med,5more,,small,low,unacc
med,med,5more,2,small,med,
med,med,,,small,high,unacc
med,med,,2,med,low,unacc
med,med,,2,med,med,
med,med,,2,med,high,unacc
med,med,5more,2,big,low,
med,med,,,big,med,
med,med,,2,big,high,unacc
med,med,,,small,low,unacc
med,med,5more,4,small,med,
med,med,5more,4,small,high,acc
med,med,5more,4,med,low,
med,med,5more,4,med,med,
med,med,,4,med,high,vgood
med,med,5more,,big,low,unacc
med,med,,4,big,med,acc
med,med,5more,4,big,high,vgood
med,med,5more,more,small,low,unacc
med,med,,more,small,med,
med,med,5more,more,small,high,
med,med,,more,med,low,unacc
med,med,5more,,med,med,
med,med,,more,med,,vgood
med,med,5more,more,big,low,unacc
med,med,5more,more,big,med,
med,med,5more,,big,high,vgood
med,low,,,small,low,unacc
med,low,,2,small,med,
med,low,,2,small,high,unacc
med,low,,2,med,low,unacc
med,low,,2,med,med,unacc
med,low,,2,med,high,unacc
med,low,2,2,big,low,unacc
med,low,,,big,med,unacc
med,low,,2,big,high,unacc
med,low,2,4,small,low,unacc
med,low,2,4,small,med,
med,low,,4,small,high,good
med,low,2,,med,low,unacc
med,low,2,4,med,med,
med,low,,4,med,high,good
med,low,2,4,big,low,unacc
med,low,2,4,big,med,
med,low,,4,big,,vgood
med,low,2,more,small,low,unacc
med,low,2,more,small,med,unacc
med,low,2,more,small,high,unacc
med,low,2,more,med,low,unacc
med,low,,,med,med,
med,low,2,more,med,high,good
med,low,,more,big,low,unacc
med,low,,more,big,med,good
med,low,,more,big,high,vgood
med,low,3,2,small,low,unacc
med,low,,2,small,med,unacc
med,low,,,small,high,unacc
med,low,,2,med,low,unacc
med,low,,2,med,med,
med,low,,2,med,high,unacc
med,low,3,2,big,low,unacc
med,low,,2,big,med,
med,low,,2,big,high,unacc
med,low,,4,small,low,unacc
med,low,3,4,small,med,
med,low,3,4,small,high,good
med,low,,4,med,low,unacc
med,low,3,4,med,med,
med,low,3,4,med,high,
med,low,3,4,big,low,unacc
med,low,,4,big,med,good
med,low,,4,big,high,vgood
med,low,,more,small,low,
med,low,,more,small,med,acc
med,low,,more,small,high,good
med,low,,more,med,low,unacc
med,low,3,more,med,med,
med,low,,more,med,high,vgood
med,low,3,more,big,low,unacc
med,low,,more,big,med,
med,low,,more,big,high,vgood
med,low,4,2,small,low,unacc
med,low,,2,small,med,unacc
med,low,,2,small,high,
med,low,4,2,med,low,unacc
med,low,4,2,med,med,
med,low,4,2,med,high,unacc
med,low,,2,big,low,unacc
med,low,4,2,big,med,
med,low,,2,big,high,unacc
med,low,4,4,small,low,unacc
med,low,4,,small,med,acc
med,low,,4,small,high,good
med,low,4,4,med,low,unacc
med,low,4,4,med,med,
med,low,4,4,med,high,vgood
med,low,,4,big,low,unacc
med,low,4,4,big,med,
med,low,,4,big,high,vgood
med,low,,more,small,low,unacc
med,low,,more,small,med,
med,low,4,more,small,high,good
med,low,,more,med,low,unacc
med,low,4,more,med,med,
med,low,4,more,med,high,vgood
med,low,,more,big,low,unacc
med,low,,,big,med,good
med,low,,more,big,high,vgood
med,low,,2,small,low,unacc
med,low,,2,small,med,
med,low,5more,2,small,high,unacc
med,low,5more,2,med,low,unacc
med,low,5more,2,med,med,
med,low,,2,med,high,unacc
med,low,,2,big,low,unacc
med,low,,2,big,med,unacc
med,low,5more,,big,high,unacc
med,low,,4,small,low,unacc
med,low,5more,4,small,med,
med,low,,4,small,high,good
med,low,5more,4,med,low,unacc
med,low,5more,4,med,med,good
med,low,5more,4,med,,vgood
med,low,,4,big,low,unacc
med,low,,,big,med,
med,low,5more,4,big,,vgood
med,low,5more,,small,low,unacc
med,low,,more,small,med,
med,low,5more,more,small,high,good
med,low,5more,more,med,low,unacc
med,low,5more,more,med,med,
med,low,,more,med,high,vgood
med,low,,more,big,low,unacc
med,low,5more,more,big,med,good
med,low,,more,big,high,vgood
low,vhigh,,2,small,low,unacc
low,vhigh,2,2,small,med,
low,vhigh,,,small,high,unacc
low,vhigh,2,,med,low,unacc
low,vhigh,2,2,med,med,unacc
low,vhigh,,2,med,high,unacc
low,vhigh,,2,big,low,unacc
low,vhigh,,2,big,med,
low,vhigh,,2,big,high,unacc
low,vhigh,2,4,small,low,unacc
low,vhigh,,4,small,med,
low,vhigh,,4,small,high,acc
low,vhigh,,4,med,low,unacc
low,vhigh,2,4,med,med,
low,vhigh,,4,med,high,acc
low,vhigh,2,4,big,low,unacc
low,vhigh,2,4,big,med,
low,vhigh,,,big,high,acc
low,vhigh,,more,small,low,unacc
low,vhigh,,more,small,med,unacc
low,vhigh,,more,small,high,unacc
low,vhigh,,more,med,low,unacc
low,vhigh,2,,med,med,unacc
low,vhigh,2,more,med,high,acc
low,vhigh,2,more,big,low,unacc
low,vhigh,2,more,big,med,
low,vhigh,2,,big,high,acc
low,vhigh,3,2,small,low,unacc
low,vhigh,3,2,small,med,
low,vhigh,3,,small,high,unacc
low,vhigh,,,med,low,unacc
low,vhigh,,2,med,med,
low,vhigh,,2,med,high,unacc
low,vhigh,,2,big,low,unacc
low,vhigh,,2,big,med,
low,vhigh,3,2,big,high,unacc
low,vhigh,3,4,small,low,unacc
low,vhigh,3,4,small,med,unacc
low,vhigh,,4,small,high,acc
low,vhigh,3,4,med,low,unacc
low,vhigh,,4,med,med,unacc
low,vhigh,3,4,med,high,
low,vhigh,,4,big,low,unacc
low,vhigh,,4,big,med,
low,vhigh,,4,big,high,
low,vhigh,3,more,small,low,unacc
low,vhigh,3,more,small,med,
low,vhigh,3,,small,high,
low,vhigh,3,more,med,low,unacc
low,vhigh,3,more,med,med,acc
low,vhigh,3,more,med,high,acc
low,vhigh,,more,big,low,unacc
low,vhigh,,more,big,med,
low,vhigh,3,more,big,high,acc
low,vhigh,,2,small,low,unacc
low,vhigh,4,2,small,med,unacc
low,vhigh,,2,small,high,unacc
low,vhigh,,2,med,low,unacc
low,vhigh,4,2,med,med,unacc
low,vhigh,4,2,med,high,unacc
low,vhigh,,,big,low,unacc
low,vhigh,,2,big,med,
low,vhigh,,2,big,high,unacc
low,vhigh,,,small,low,unacc
low,vhigh,4,,small,med,
low,vhigh,4,4,small,high,acc
low,vhigh,,4,med,low,unacc
low,vhigh,4,4,med,med,
low,vhigh,4,4,med,high,acc
low,vhigh,,4,big,low,unacc
low,vhigh,,4,big,med,acc
low,vhigh,,4,big,high,acc
low,vhigh,4,more,small,low,
low,vhigh,,more,small,med,
low,vhigh,,more,small,high,acc
low,vhigh,,more,med,low,unacc
low,vhigh,,more,med,med,
low,vhigh,4,more,med,high,acc
low,vhigh,,more,big,low,
low,vhigh,4,more,big,med,
low,vhigh,,more,big,high,acc
low,vhigh,,2,small,low,unacc
low,vhigh,,,small,med,
low,vhigh,5more,2,small,high,unacc
low,vhigh,5more,2,med,low,unacc
low,vhigh,,,med,med,
low,vhigh,5more,2,med,high,unacc
low,vhigh,,2,big,low,unacc
low,vhigh,,,big,med,
low,vhigh,,2,big,high,unacc
low,vhigh,,4,small,low,unacc
low,vhigh,,4,small,med,unacc
low,vhigh,5more,4,small,high,acc
low,vhigh,5more,4,med,low,unacc
low,vhigh,,4,med,med,acc
low,vhigh,,4,med,high,acc
low,vhigh,,4,big,low,unacc
low,vhigh,5more,4,big,med,
low,vhigh,5more,,big,high,acc
low,vhigh,5more,more,small,low,
low,vhigh,5more,more,small,med,
low,vhigh,,more,small,high,acc
low,vhigh,,,med,low,unacc
low,vhigh,,more,med,med,
low,vhigh,,,med,high,acc
low,vhigh,,,big,low,unacc
low,vhigh,5more,,big,med,acc
low,vhigh,,more,big,high,acc
low,high,,,small,low,
low,high,2,2,small,med,
low,high,,2,small,high,unacc
low,high,2,2,med,low,unacc
low,high,,2,med,med,
low,high,,2,med,high,unacc
low,high,,2,big,low,unacc
low,high,,2,big,med,
low,high,2,2,big,high,unacc
low,high,,4,small,low,unacc
low,high,2,4,small,med,acc
low,high,2,4,small,high,acc
low,high,,4,med,low,unacc
low,high,2,4,med,med,
low,high,,,med,high,acc
low,high,,4,big,low,unacc
low,high,2,4,big,med,acc
low,high,2,4,big,high,vgood
low,high,2,,small,low,unacc
low,high,2,,small,med,
low,high,,more,small,high,unacc
low,high,2,,med,low,unacc
low,high,,,med,med,
low,high,2,more,med,high,acc
low,high,2,,big,low,unacc
low,high,2,more,big,med,
low,high,,more,big,high,vgood
low,high,,2,small,low,unacc
low,high,3,2,small,med,
low,high,3,2,small,high,unacc
low,high,,2,med,low,unacc
low,high,3,2,med,med,
low,high,3,2,med,high,unacc
low,high,3,2,big,low,unacc
low,high,,2,big,med,
low,high,,2,big,high,unacc
low,high,3,4,small,low,unacc
low,high,3,,small,med,
low,high,3,4,small,high,acc
low,high,,4,med,low,unacc
low,high,3,4,med,med,acc
low,high,3,4,med,high,acc
low,high,,4,big,low,unacc
low,high,3,4,big,med,
low,high,,4,big,,vgood
low,high,3,more,small,low,unacc
low,high,3,more,small,med,
low,high,3,more,small,high,acc
low,high,3,more,med,low,unacc
low,high,3,more,med,med,acc
low,high,,more,med,,vgood
low,high,,more,big,low,unacc
low,high,3,more,big,med,acc
low,high,,more,big,high,vgood
low,high,4,2,small,low,
low,high,,,small,med,
low,high,,2,small,high,unacc
low,high,4,2,med,low,unacc
low,high,4,2,med,med,
low,high,4,2,med,high,unacc
low,high,4,2,big,low,unacc
low,high,,2,big,med,
low,high,,2,big,high,unacc
low,high,4,4,small,low,unacc
low,high,,4,small,med,
low,high,,4,small,high,acc
low,high,,4,med,low,unacc
low,high,4,4,med,med,
low,high,,4,med,high,vgood
low,high,,4,big,low,unacc
low,high,,4,big,med,
low,high,,4,big,high,vgood
low,high,4,more,small,low,unacc
low,high,,more,small,med,acc
low,high,4,,small,high,acc
low,high,,more,med,low,unacc
low,high,4,more,med,med,
low,high,,more,med,high,vgood
low,high,,more,big,low,unacc
low,high,,more,big,med,
low,high,4,more,big,,vgood
low,high,,2,small,low,unacc
low,high,5more,,small,med,unacc
low,high,5more,2,small,high,unacc
low,high,5more,2,med,low,unacc
low,high,5more,,med,med,unacc
low,high,,2,med,high,unacc
low,high,,2,big,low,unacc
low,high,,2,big,med,
low,high,5more,,big,high,unacc
low,high,5more,4,small,low,unacc
low,high,5more,4,small,med,
low,high,5more,4,small,high,acc
low,high,,4,med,low,unacc
low,high,,4,med,med,
low,high,,4,med,,vgood
low,high,,4,big,low,unacc
low,high,5more,4,big,med,
low,high,5more,4,big,high,vgood
low,high,5more,more,small,low,unacc
low,high,5more,more,small,med,
low,high,5more,more,small,high,acc
low,high,5more,more,med,low,unacc
low,high,5more,more,med,med,acc
low,high,5more,more,med,high,vgood
low,high,,more,big,low,unacc
low,high,5more,more,big,med,
low,high,5more,more,big,high,vgood
low,med,,2,small,low,unacc
low,med,2,2,small,med,
low,med,2,2,small,high,unacc
low,med,2,2,med,low,unacc
low,med,2,2,med,med,unacc
low,med,,2,med,high,unacc
low,med,,,big,low,unacc
low,med,2,2,big,med,
low,med,2,2,big,high,unacc
low,med,2,4,small,low,unacc
low,med,2,4,small,med,acc
low,med,2,,small,high,good
low,med,,4,med,low,unacc
low,med,2,4,med,med,
low,med,,4,med,high,good
low,med,,4,big,low,unacc
low,med,2,4,big,med,
low,med,2,4,big,high,vgood
low,med,,more,small,low,unacc
low,med,,,small,med,
low,med,2,more,small,high,unacc
low,med,,,med,low,unacc
low,med,,more,med,med,acc
low,med,2,more,med,high,good
low,med,2,,big,low,unacc
low,med,2,more,big,med,
low,med,2,more,big,high,vgood
low,med,,2,small,low,unacc
low,med,3,2,small,med,
low,med,3,2,small,,unacc
low,med,,2,med,low,unacc
low,med,3,2,med,med,
low,med,,2,med,high,unacc
low,med,,2,big,low,unacc
low,med,3,2,big,med,unacc
low,med,,2,big,high,unacc
low,med,,4,small,low,unacc
low,med,,4,small,med,
low,med,3,4,small,high,good
low,med,3,4,med,low,
low,med,3,4,med,med,
low,med,,4,med,high,good
low,med,,4,big,low,unacc
low,med,3,4,big,med,
low,med,3,4,big,high,vgood
low,med,3,more,small,low,unacc
low,med,,more,small,med,
low,med,,more,small,high,good
low,med,,more,med,low,unacc
low,med,,more,med,med,
low,med,,,med,,vgood
low,med,3,more,big,low,unacc
low,med,,more,big,med,
low,med,,more,big,,vgood
low,med,4,2,small,low,unacc
low,med,4,2,small,med,unacc
low,med,,2,small,high,unacc
low,med,,2,med,low,unacc
low,med,,2,med,med,unacc
low,med,4,2,med,high,unacc
low,med,4,2,big,low,unacc
low,med,,2,big,med,unacc
low,med,4,2,big,high,unacc
low,med,,4,small,low,unacc
low,med,,4,small,med,acc
low,med,,4,small,high,good
low,med,4,4,med,low,unacc
low,med,4,4,med,med,
low,med,4,4,med,high,vgood
low,med,4,4,big,low,unacc
low,med,,4,big,med,
low,med,,4,big,high,vgood
low,med,,more,small,low,unacc
low,med,,,small,med,acc
low,med,4,,small,high,good
low,med,,,med,low,
low,med,4,more,med,med,
low,med,4,more,med,high,vgood
low,med,,more,big,low,
low,med,4,more,big,med,
low,med,4,more,big,high,vgood
low,med,,2,small,low,unacc
low,med,,2,small,med,
low,med,,2,small,high,unacc
low,med,,,med,low,unacc
low,med,,,med,med,unacc
low,med,,2,med,high,unacc
low,med,5more,2,big,low,unacc
low,med,5more,2,big,med,unacc
low,med,5more,,big,high,unacc
low,med,,4,small,low,unacc
low,med,,4,small,med,
low,med,5more,4,small,high,good
low,med,5more,4,med,low,unacc
low,med,5more,4,med,med,good
low,med,5more,4,med,high,vgood
low,med,5more,4,big,low,unacc
low,med,5more,4,big,med,
low,med,,4,big,high,vgood
low,med,5more,more,small,low,unacc
low,med,,more,small,med,
low,med,5more,more,small,high,
low,med,,,med,low,unacc
low,med,5more,more,med,med,
low,med,,more,med,high,vgood
low,med,,more,big,low,unacc
low,med,5more,more,big,med,
low,med,,,big,high,vgood
low,low,2,2,small,low,unacc
low,low,2,2,small,med,
low,low,,,small,high,unacc
low,low,,,med,low,unacc
low,low,,2,med,med,
low,low,,2,med,high,unacc
low,low,,2,big,low,unacc
low,low,2,2,big,med,
low,low,,2,big,high,unacc
low,low,,4,small,low,unacc
low,low,,4,small,med,
low,low,,4,small,high,good
low,low,2,4,med,low,unacc
low,low,2,4,med,med,
low,low,,4,med,high,good
low,low,2,4,big,low,unacc
low,low,2,4,big,med,
low,low,,4,big,high,vgood
low,low,,more,small,low,unacc
low,low,2,more,small,med,
low,low,,,small,high,unacc
low,low,,more,med,low,unacc
low,low,2,more,med,med,
low,low,,more,med,high,good
low,low,,more,big,low,unacc
low,low,2,more,big,med,
low,low,2,more,big,high,vgood
low,low,3,2,small,low,unacc
low,low,,2,small,med,
low,low,,2,small,high,unacc
low,low,3,2,med,low,unacc
low,low,,2,med,med,unacc
low,low,3,2,med,high,unacc
low,low,3,2,big,low,unacc
low,low,,2,big,,
low,low,3,2,big,high,unacc
low,low,,4,small,low,unacc
low,low,3,4,small,med,
low,low,,,small,high,good
low,low,,4,med,low,unacc
low,low,3,4,med,med,acc
low,low,,4,med,high,good
low,low,3,4,big,low,unacc
low,low,,4,big,med,good
low,low,,4,big,high,vgood
low,low,,more,small,low,unacc
low,low,3,more,small,med,acc
low,low,,more,small,high,good
low,low,,more,med,low,unacc
low,low,3,more,med,med,
low,low,,more,med,high,vgood
low,low,3,more,big,low,unacc
low,low,3,more,big,med,
low,low,,more,big,high,vgood
low,low,4,2,small,low,unacc
low,low,4,2,small,med,
low,low,4,2,small,high,unacc
low,low,4,2,med,low,unacc
low,low,4,2,med,med,
low,low,4,2,med,high,unacc
low,low,4,,big,low,unacc
low,low,,2,big,med,unacc
low,low,,2,big,high,unacc
low,low,4,4,small,low,unacc
low,low,,4,small,med,
low,low,4,,small,high,
low,low,4,4,med,low,unacc
low,low,4,4,med,med,good
low,low,,4,med,high,vgood
low,low,,4,big,low,unacc
low,low,,4,big,med,good
low,low,,4,big,high,vgood
low,low,4,more,small,low,unacc
low,low,4,more,small,med,acc
low,low,,more,small,high,good
low,low,4,more,med,low,unacc
low,low,,more,med,med,
low,low,,more,med,,vgood
low,low,,more,big,low,unacc
low,low,,,big,med,
low,low,4,more,big,high,vgood
low,low,5more,2,small,low,unacc
low,low,,2,small,med,
low,low,5more,,small,,unacc
low,low,,2,med,low,unacc
low,low,5more,,med,med,unacc
low,low,,,med,high,unacc
low,low,,,big,low,unacc
low,low,5more,,big,med,
low,low,,,big,high,unacc
low,low,,4,small,low,unacc
low,low,,4,small,med,
low,low,,4,small,high,good
low,low,,,med,low,unacc
low,low,5more,4,med,med,good
low,low,,4,med,high,vgood
low,low,5more,4,big,low,unacc
low,low,,4,big,med,
low,low,,,big,high,vgood
low,low,,more,small,low,unacc
low,low,,more,small,med,
low,low,5more,more,small,high,good
low,low,5more,more,med,low,unacc
low,low,,more,med,med,
low,low,,more,med,,vgood
low,low,,more,big,low,unacc
low,low,5more,,big,med,good
low,low,,,big,high,vgood
