V1,V2,V3,V4,V5,V6,V7
high,low,4,4,small,low,unacc
high,low,4,4,small,med,unacc
high,low,4,4,small,high,acc
,low,4,4,med,low,unacc
high,low,4,4,med,med,acc
high,low,4,4,med,high,acc
high,low,4,4,big,low,unacc
,low,4,4,,med,acc
high,low,4,4,big,high,acc
high,low,4,more,small,low,
high,low,4,more,small,med,unacc
high,low,4,more,small,high,acc
,low,4,more,med,low,unacc
,low,4,more,med,med,
high,low,4,more,med,high,acc
,low,4,more,big,low,unacc
high,low,4,more,big,med,acc
high,low,4,more,,high,acc
high,low,5more,2,small,low,unacc
high,low,5more,2,small,med,unacc
high,low,5more,2,small,high,unacc
high,low,5more,2,,low,unacc
high,low,5more,2,med,,unacc
high,low,5more,2,med,high,unacc
,low,5more,2,big,low,
high,low,5more,2,big,,unacc
high,low,5more,2,big,,
,low,5more,4,small,low,
high,low,5more,4,small,,unacc
high,low,5more,4,small,high,acc
high,low,5more,4,,,unacc
high,low,5more,4,med,,acc
high,low,5more,4,med,high,acc
high,low,5more,4,big,low,unacc
high,low,5more,4,big,med,acc
,low,5more,4,,high,acc
high,low,5more,more,small,low,
high,low,5more,more,small,med,unacc
high,low,5more,more,small,high,acc
high,low,5more,more,med,low,unacc
,low,5more,more,med,med,acc
high,low,5more,more,med,high,acc
,low,5more,more,big,low,
high,low,5more,more,,med,acc
high,low,5more,more,big,high,acc
med,vhigh,2,2,small,low,unacc
med,vhigh,2,2,small,med,unacc
med,vhigh,2,2,small,high,unacc
med,vhigh,2,2,med,low,unacc
med,vhigh,2,2,med,med,unacc
med,vhigh,2,2,med,high,unacc
med,vhigh,2,2,big,low,unacc
med,vhigh,2,2,big,med,unacc
,vhigh,2,2,big,high,unacc
,vhigh,2,4,small,low,unacc
med,vhigh,2,4,small,med,
med,vhigh,2,4,small,high,acc
med,vhigh,2,4,med,low,unacc
med,vhigh,2,4,med,med,unacc
med,vhigh,2,4,med,high,acc
med,vhigh,2,4,big,low,unacc
,vhigh,2,4,big,med,acc
,vhigh,2,4,big,,acc
med,vhigh,2,more,,low,unacc
med,vhigh,2,more,,,unacc
med,vhigh,2,more,small,high,unacc
,vhigh,2,more,med,low,
,vhigh,2,more,med,med,unacc
med,vhigh,2,more,med,high,acc
,vhigh,2,more,big,low,unacc
med,vhigh,2,more,,med,acc
med,vhigh,2,more,,high,acc
med,vhigh,3,2,,low,unacc
med,vhigh,3,2,small,med,unacc
med,vhigh,3,2,,high,unacc
med,vhigh,3,2,med,low,
med,vhigh,3,2,med,med,
med,vhigh,3,2,,high,unacc
med,vhigh,3,2,big,low,unacc
med,vhigh,3,2,big,med,unacc
med,vhigh,3,2,big,high,unacc
med,vhigh,3,4,small,low,unacc
,vhigh,3,4,small,med,unacc
,vhigh,3,4,small,high,acc
med,vhigh,3,4,med,low,unacc
,vhigh,3,4,med,,unacc
,vhigh,3,4,,high,acc
med,vhigh,3,4,,low,unacc
med,vhigh,3,4,,med,acc
med,vhigh,3,4,big,,acc
,vhigh,3,more,small,low,unacc
med,vhigh,3,more,,med,unacc
med,vhigh,3,more,small,,acc
med,vhigh,3,more,,low,unacc
med,vhigh,3,more,med,med,acc
med,vhigh,3,more,,high,acc
med,vhigh,3,more,big,low,unacc
med,vhigh,3,more,big,med,acc
med,vhigh,3,more,big,high,acc
med,vhigh,4,2,small,low,unacc
med,vhigh,4,2,small,med,unacc
,vhigh,4,2,,high,unacc
,vhigh,4,2,med,low,unacc
med,vhigh,4,2,,med,unacc
med,vhigh,4,2,med,high,unacc
med,vhigh,4,2,big,low,unacc
med,vhigh,4,2,big,med,unacc
,vhigh,4,2,big,high,unacc
med,vhigh,4,4,small,low,
med,vhigh,4,4,small,med,
med,vhigh,4,4,small,high,acc
,vhigh,4,4,med,low,unacc
med,vhigh,4,4,med,,acc
med,vhigh,4,4,,high,acc
med,vhigh,4,4,big,low,unacc
med,vhigh,4,4,big,med,acc
med,vhigh,4,4,,high,acc
,vhigh,4,more,small,low,unacc
med,vhigh,4,more,small,med,
med,vhigh,4,more,small,high,acc
med,vhigh,4,more,med,low,unacc
med,vhigh,4,more,med,med,acc
med,vhigh,4,more,med,high,
,vhigh,4,more,big,low,unacc
med,vhigh,4,more,big,med,acc
med,vhigh,4,more,big,high,acc
med,vhigh,5more,2,,low,
med,vhigh,5more,2,small,med,unacc
,vhigh,5more,2,small,high,unacc
med,vhigh,5more,2,med,,unacc
med,vhigh,5more,2,med,,unacc
med,vhigh,5more,2,med,high,unacc
,vhigh,5more,2,,,unacc
med,vhigh,5more,2,big,,unacc
,vhigh,5more,2,big,,
,vhigh,5more,4,small,low,unacc
,vhigh,5more,4,,med,unacc
,vhigh,5more,4,small,high,acc
,vhigh,5more,4,,low,unacc
,vhigh,5more,4,,med,acc
,vhigh,5more,4,med,high,acc
med,vhigh,5more,4,big,low,unacc
med,vhigh,5more,4,big,med,acc
med,vhigh,5more,4,big,high,acc
med,vhigh,5more,more,small,low,unacc
med,vhigh,5more,more,small,med,
med,vhigh,5more,more,small,high,acc
med,vhigh,5more,more,med,low,unacc
,vhigh,5more,more,med,med,
,vhigh,5more,more,,high,acc
,vhigh,5more,more,big,low,unacc
med,vhigh,5more,more,big,med,acc
med,vhigh,5more,more,,high,acc
med,high,2,2,small,low,unacc
med,high,2,2,,med,unacc
med,high,2,2,small,high,
med,high,2,2,med,low,unacc
med,high,2,2,med,med,unacc
med,high,2,2,med,high,unacc
,high,2,2,big,low,unacc
,high,2,2,,med,unacc
med,high,2,2,,high,unacc
med,high,2,4,small,low,unacc
,high,2,4,small,med,unacc
,high,2,4,small,high,acc
med,high,2,4,,low,unacc
med,high,2,4,med,med,unacc
med,high,2,4,med,,
med,high,2,4,big,low,unacc
med,high,2,4,big,med,acc
med,high,2,4,big,high,acc
med,high,2,more,,low,unacc
,high,2,more,,,unacc
med,high,2,more,small,high,
,high,2,more,med,low,unacc
med,high,2,more,med,med,unacc
med,high,2,more,med,high,acc
,high,2,more,big,low,unacc
med,high,2,more,big,med,acc
,high,2,more,big,high,acc
med,high,3,2,small,,unacc
med,high,3,2,small,med,unacc
med,high,3,2,,high,unacc
med,high,3,2,med,low,unacc
med,high,3,2,med,med,
med,high,3,2,,high,unacc
med,high,3,2,big,low,unacc
med,high,3,2,big,med,unacc
med,high,3,2,big,high,unacc
med,high,3,4,small,,unacc
med,high,3,4,small,med,unacc
med,high,3,4,small,high,acc
,high,3,4,med,,unacc
,high,3,4,med,med,unacc
,high,3,4,med,high,acc
,high,3,4,big,low,unacc
med,high,3,4,big,med,acc
med,high,3,4,big,high,acc
,high,3,more,small,low,unacc
,high,3,more,small,med,unacc
,high,3,more,small,high,acc
med,high,3,more,med,low,unacc
med,high,3,more,med,med,acc
med,high,3,more,med,high,acc
med,high,3,more,big,low,unacc
med,high,3,more,big,med,acc
,high,3,more,big,high,acc
med,high,4,2,small,low,unacc
med,high,4,2,small,med,unacc
med,high,4,2,small,high,unacc
med,high,4,2,,low,unacc
med,high,4,2,med,med,unacc
med,high,4,2,med,high,unacc
med,high,4,2,big,low,unacc
med,high,4,2,big,,unacc
med,high,4,2,big,high,unacc
,high,4,4,,low,unacc
,high,4,4,small,med,unacc
med,high,4,4,small,high,acc
,high,4,4,med,low,unacc
,high,4,4,,med,acc
med,high,4,4,med,high,acc
med,high,4,4,big,low,unacc
med,high,4,4,,med,acc
med,high,4,4,big,high,
,high,4,more,,low,unacc
med,high,4,more,small,med,unacc
med,high,4,more,,high,acc
med,high,4,more,,low,
med,high,4,more,med,med,acc
med,high,4,more,,high,acc
med,high,4,more,,low,
med,high,4,more,,med,acc
med,high,4,more,,high,acc
med,high,5more,2,small,low,unacc
,high,5more,2,small,med,unacc
med,high,5more,2,small,high,unacc
,high,5more,2,med,low,unacc
med,high,5more,2,med,med,
,high,5more,2,med,high,
med,high,5more,2,big,low,unacc
med,high,5more,2,big,med,unacc
med,high,5more,2,big,high,unacc
med,high,5more,4,,low,unacc
med,high,5more,4,small,med,unacc
med,high,5more,4,small,high,acc
med,high,5more,4,,low,unacc
med,high,5more,4,,med,acc
med,high,5more,4,med,high,acc
med,high,5more,4,,low,unacc
,high,5more,4,big,med,
med,high,5more,4,big,high,acc
med,high,5more,more,small,low,unacc
med,high,5more,more,,med,unacc
med,high,5more,more,small,high,acc
,high,5more,more,med,low,unacc
,high,5more,more,med,med,acc
med,high,5more,more,med,high,acc
med,high,5more,more,big,low,unacc
med,high,5more,more,,med,acc
med,high,5more,more,,high,acc
,med,2,2,small,low,unacc
med,med,2,2,,med,unacc
med,med,2,2,small,high,unacc
,med,2,2,med,low,unacc
med,med,2,2,med,med,unacc
med,med,2,2,med,high,unacc
med,med,2,2,,low,unacc
med,med,2,2,big,med,unacc
med,med,2,2,big,high,unacc
med,med,2,4,small,low,unacc
med,med,2,4,small,med,acc
,med,2,4,small,high,acc
med,med,2,4,med,low,unacc
med,med,2,4,,med,acc
,med,2,4,med,high,acc
,med,2,4,big,low,unacc
med,med,2,4,big,med,
,med,2,4,big,high,vgood
med,med,2,more,small,,unacc
,med,2,more,,med,unacc
med,med,2,more,small,high,unacc
med,med,2,more,med,low,unacc
med,med,2,more,med,,acc
med,med,2,more,med,high,acc
med,med,2,more,big,low,unacc
med,med,2,more,big,med,acc
med,med,2,more,big,high,vgood
med,med,3,2,small,low,unacc
med,med,3,2,,med,unacc
med,med,3,2,,high,unacc
med,med,3,2,,low,unacc
med,med,3,2,med,med,unacc
med,med,3,2,med,high,unacc
med,med,3,2,big,low,unacc
,med,3,2,big,med,unacc
,med,3,2,big,,unacc
,med,3,4,small,low,
,med,3,4,,med,acc
,med,3,4,small,high,acc
,med,3,4,med,low,unacc
med,med,3,4,,med,acc
med,med,3,4,,,acc
,med,3,4,big,low,unacc
,med,3,4,big,med,acc
med,med,3,4,,high,vgood
med,med,3,more,small,low,unacc
,med,3,more,small,,acc
med,med,3,more,small,high,acc
med,med,3,more,,low,unacc
,med,3,more,,med,acc
med,med,3,more,med,high,vgood
med,med,3,more,big,low,unacc
med,med,3,more,big,med,acc
med,med,3,more,big,high,vgood
med,med,4,2,small,low,
med,med,4,2,small,med,unacc
med,med,4,2,,high,unacc
med,med,4,2,,low,unacc
,med,4,2,,med,unacc
,med,4,2,med,high,unacc
,med,4,2,big,low,
med,med,4,2,big,med,unacc
,med,4,2,big,high,unacc
,med,4,4,small,low,unacc
med,med,4,4,small,med,acc
med,med,4,4,small,high,acc
,med,4,4,med,low,unacc
,med,4,4,med,med,acc
,med,4,4,med,high,vgood
,med,4,4,big,low,
,med,4,4,big,,acc
med,med,4,4,big,high,vgood
med,med,4,more,small,low,unacc
med,med,4,more,small,med,acc
,med,4,more,small,high,acc
,med,4,more,med,,unacc
med,med,4,more,med,,
med,med,4,more,med,high,vgood
med,med,4,more,big,low,unacc
med,med,4,more,,med,acc
,med,4,more,big,,vgood
med,med,5more,2,small,low,unacc
med,med,5more,2,,med,unacc
med,med,5more,2,small,high,unacc
,med,5more,2,med,low,unacc
,med,5more,2,med,med,unacc
med,med,5more,2,med,high,unacc
med,med,5more,2,big,low,unacc
med,med,5more,2,big,,unacc
med,med,5more,2,big,high,
,med,5more,4,small,low,unacc
med,med,5more,4,small,med,acc
,med,5more,4,small,high,acc
med,med,5more,4,med,low,unacc
med,med,5more,4,med,med,acc
,med,5more,4,med,,vgood
med,med,5more,4,big,low,unacc
med,med,5more,4,big,med,
med,med,5more,4,big,,vgood
med,med,5more,more,,low,unacc
,med,5more,more,small,med,acc
med,med,5more,more,,high,acc
med,med,5more,more,med,low,unacc
med,med,5more,more,med,med,
med,med,5more,more,med,high,vgood
,med,5more,more,,low,
,med,5more,more,big,med,acc
med,med,5more,more,big,high,
med,low,2,2,small,low,
med,low,2,2,small,med,unacc
med,low,2,2,small,,unacc
med,low,2,2,,low,unacc
med,low,2,2,med,med,
med,low,2,2,med,high,unacc
med,low,2,2,big,low,unacc
,low,2,2,big,med,unacc
med,low,2,2,big,high,
med,low,2,4,small,low,unacc
med,low,2,4,small,,acc
,low,2,4,,high,good
,low,2,4,,low,
med,low,2,4,,,
med,low,2,4,med,high,good
,low,2,4,,low,unacc
med,low,2,4,,med,good
med,low,2,4,big,high,vgood
,low,2,more,small,low,
,low,2,more,small,med,unacc
med,low,2,more,small,high,unacc
med,low,2,more,med,low,
med,low,2,more,,med,acc
,low,2,more,med,high,good
med,low,2,more,big,low,unacc
med,low,2,more,big,med,good
med,low,2,more,big,,vgood
med,low,3,2,small,low,unacc
med,low,3,2,,med,unacc
,low,3,2,small,high,unacc
med,low,3,2,med,low,
med,low,3,2,,,unacc
,low,3,2,med,high,
,low,3,2,big,low,unacc
,low,3,2,big,med,unacc
med,low,3,2,,high,unacc
med,low,3,4,,low,unacc
med,low,3,4,small,med,acc
,low,3,4,small,high,good
,low,3,4,med,low,unacc
med,low,3,4,med,med,acc
med,low,3,4,med,high,good
med,low,3,4,big,low,
med,low,3,4,big,med,
med,low,3,4,big,high,vgood
med,low,3,more,,low,
med,low,3,more,small,,acc
med,low,3,more,,high,good
,low,3,more,med,low,unacc
med,low,3,more,,med,
,low,3,more,med,high,
med,low,3,more,big,low,unacc
med,low,3,more,big,med,
med,low,3,more,big,,vgood
med,low,4,2,small,low,unacc
med,low,4,2,,med,unacc
med,low,4,2,,,unacc
,low,4,2,med,low,unacc
med,low,4,2,med,med,unacc
med,low,4,2,med,high,unacc
,low,4,2,big,low,unacc
,low,4,2,,med,unacc
med,low,4,2,,high,
med,low,4,4,small,low,unacc
,low,4,4,small,,acc
med,low,4,4,,high,good
med,low,4,4,,low,unacc
med,low,4,4,,med,good
,low,4,4,med,high,vgood
,low,4,4,big,low,unacc
,low,4,4,,med,good
med,low,4,4,,high,
med,low,4,more,,low,unacc
med,low,4,more,small,med,acc
med,low,4,more,small,high,good
med,low,4,more,med,low,unacc
,low,4,more,,med,good
med,low,4,more,med,high,vgood
med,low,4,more,big,low,unacc
med,low,4,more,big,med,good
med,low,4,more,big,high,vgood
med,low,5more,2,small,low,unacc
med,low,5more,2,small,med,unacc
med,low,5more,2,,high,unacc
med,low,5more,2,,low,unacc
,low,5more,2,med,med,unacc
,low,5more,2,,high,unacc
med,low,5more,2,big,low,unacc
med,low,5more,2,big,,unacc
med,low,5more,2,big,high,unacc
,low,5more,4,,low,unacc
med,low,5more,4,small,,acc
med,low,5more,4,small,high,good
med,low,5more,4,med,low,unacc
med,low,5more,4,med,med,good
med,low,5more,4,,high,vgood
med,low,5more,4,,low,unacc
med,low,5more,4,big,med,good
med,low,5more,4,big,high,vgood
,low,5more,more,small,low,unacc
med,low,5more,more,small,,
med,low,5more,more,small,high,good
med,low,5more,more,med,low,unacc
med,low,5more,more,med,med,good
med,low,5more,more,med,high,vgood
med,low,5more,more,big,low,unacc
,low,5more,more,big,med,good
med,low,5more,more,big,,vgood
low,vhigh,2,2,small,low,unacc
low,vhigh,2,2,small,med,unacc
low,vhigh,2,2,small,high,unacc
low,vhigh,2,2,,low,unacc
low,vhigh,2,2,,med,unacc
low,vhigh,2,2,,high,
,vhigh,2,2,,low,
low,vhigh,2,2,big,med,
,vhigh,2,2,big,high,unacc
,vhigh,2,4,small,low,unacc
low,vhigh,2,4,small,med,
low,vhigh,2,4,small,high,acc
low,vhigh,2,4,med,low,unacc
,vhigh,2,4,med,med,unacc
low,vhigh,2,4,,high,acc
low,vhigh,2,4,big,,unacc
,vhigh,2,4,big,med,acc
low,vhigh,2,4,,high,acc
low,vhigh,2,more,,low,unacc
low,vhigh,2,more,,med,unacc
,vhigh,2,more,small,high,unacc
low,vhigh,2,more,med,low,unacc
low,vhigh,2,more,med,med,unacc
low,vhigh,2,more,med,high,acc
low,vhigh,2,more,,,unacc
low,vhigh,2,more,big,med,acc
low,vhigh,2,more,big,high,acc
,vhigh,3,2,,low,unacc
low,vhigh,3,2,,med,unacc
,vhigh,3,2,small,high,unacc
low,vhigh,3,2,med,low,unacc
low,vhigh,3,2,med,med,unacc
low,vhigh,3,2,med,high,unacc
low,vhigh,3,2,big,low,unacc
,vhigh,3,2,,med,unacc
low,vhigh,3,2,,high,unacc
,vhigh,3,4,small,low,unacc
,vhigh,3,4,small,med,unacc
low,vhigh,3,4,small,high,acc
low,vhigh,3,4,,low,unacc
low,vhigh,3,4,med,med,unacc
low,vhigh,3,4,med,,acc
low,vhigh,3,4,big,low,unacc
low,vhigh,3,4,big,med,acc
,vhigh,3,4,big,high,acc
low,vhigh,3,more,,low,unacc
,vhigh,3,more,small,med,unacc
low,vhigh,3,more,small,high,acc
,vhigh,3,more,med,low,
low,vhigh,3,more,,med,acc
,vhigh,3,more,med,high,acc
low,vhigh,3,more,,low,unacc
low,vhigh,3,more,big,med,acc
low,vhigh,3,more,,high,acc
low,vhigh,4,2,small,low,
,vhigh,4,2,small,med,unacc
low,vhigh,4,2,small,high,unacc
low,vhigh,4,2,med,low,unacc
low,vhigh,4,2,med,med,unacc
low,vhigh,4,2,med,high,unacc
,vhigh,4,2,,low,unacc
low,vhigh,4,2,big,med,unacc
,vhigh,4,2,,high,unacc
low,vhigh,4,4,small,low,
low,vhigh,4,4,small,med,unacc
low,vhigh,4,4,small,high,acc
,vhigh,4,4,,low,unacc
,vhigh,4,4,med,med,acc
low,vhigh,4,4,med,high,acc
low,vhigh,4,4,big,low,unacc
low,vhigh,4,4,big,med,acc
,vhigh,4,4,big,high,acc
,vhigh,4,more,small,low,unacc
low,vhigh,4,more,small,med,unacc
low,vhigh,4,more,small,high,acc
low,vhigh,4,more,,low,unacc
low,vhigh,4,more,med,med,acc
low,vhigh,4,more,,high,
low,vhigh,4,more,big,low,unacc
low,vhigh,4,more,big,med,acc
,vhigh,4,more,,high,acc
low,vhigh,5more,2,,low,unacc
low,vhigh,5more,2,small,med,unacc
low,vhigh,5more,2,,high,
low,vhigh,5more,2,med,low,unacc
,vhigh,5more,2,med,med,unacc
,vhigh,5more,2,,high,unacc
low,vhigh,5more,2,,low,unacc
low,vhigh,5more,2,big,med,unacc
low,vhigh,5more,2,big,high,unacc
,vhigh,5more,4,small,low,unacc
low,vhigh,5more,4,small,,unacc
,vhigh,5more,4,small,high,acc
low,vhigh,5more,4,med,low,
low,vhigh,5more,4,,,acc
low,vhigh,5more,4,med,high,acc
low,vhigh,5more,4,,low,unacc
low,vhigh,5more,4,,med,acc
low,vhigh,5more,4,big,high,
low,vhigh,5more,more,small,low,unacc
low,vhigh,5more,more,small,med,unacc
,vhigh,5more,more,,high,acc
low,vhigh,5more,more,med,low,unacc
low,vhigh,5more,more,med,med,acc
low,vhigh,5more,more,med,high,acc
low,vhigh,5more,more,big,low,unacc
low,vhigh,5more,more,,med,acc
low,vhigh,5more,more,big,high,
low,high,2,2,small,low,unacc
low,high,2,2,small,med,unacc
low,high,2,2,small,high,unacc
low,high,2,2,med,low,unacc
low,high,2,2,med,med,unacc
,high,2,2,med,high,unacc
,high,2,2,big,low,unacc
,high,2,2,big,,unacc
low,high,2,2,big,high,
low,high,2,4,small,,unacc
low,high,2,4,small,med,acc
,high,2,4,,high,acc
low,high,2,4,med,low,unacc
low,high,2,4,med,med,acc
low,high,2,4,med,high,acc
low,high,2,4,big,low,unacc
low,high,2,4,big,med,acc
low,high,2,4,,high,vgood
low,high,2,more,small,low,unacc
low,high,2,more,,med,unacc
low,high,2,more,small,high,unacc
low,high,2,more,med,low,unacc
low,high,2,more,med,med,acc
low,high,2,more,med,high,acc
low,high,2,more,big,low,unacc
low,high,2,more,big,med,acc
low,high,2,more,big,high,vgood
low,high,3,2,,low,unacc
low,high,3,2,small,med,unacc
low,high,3,2,small,high,unacc
,high,3,2,,,unacc
,high,3,2,med,med,unacc
,high,3,2,med,high,unacc
low,high,3,2,,low,unacc
low,high,3,2,big,med,unacc
low,high,3,2,big,high,unacc
low,high,3,4,small,,unacc
low,high,3,4,small,med,acc
low,high,3,4,small,high,acc
low,high,3,4,,low,unacc
low,high,3,4,med,med,acc
low,high,3,4,med,high,acc
low,high,3,4,big,low,unacc
low,high,3,4,,med,acc
low,high,3,4,,high,vgood
,high,3,more,small,low,unacc
low,high,3,more,small,med,acc
low,high,3,more,small,high,acc
low,high,3,more,med,low,unacc
low,high,3,more,med,med,acc
,high,3,more,med,high,vgood
low,high,3,more,big,low,
low,high,3,more,,med,acc
low,high,3,more,big,high,vgood
low,high,4,2,,low,unacc
low,high,4,2,small,med,unacc
low,high,4,2,small,high,
,high,4,2,,low,
low,high,4,2,,med,unacc
low,high,4,2,med,high,unacc
low,high,4,2,,low,unacc
low,high,4,2,big,med,unacc
low,high,4,2,big,high,unacc
low,high,4,4,small,low,unacc
low,high,4,4,,med,acc
low,high,4,4,small,high,acc
low,high,4,4,,low,unacc
,high,4,4,med,med,acc
,high,4,4,med,high,vgood
low,high,4,4,big,low,unacc
low,high,4,4,big,med,acc
low,high,4,4,,high,vgood
low,high,4,more,small,low,unacc
low,high,4,more,,med,acc
low,high,4,more,small,high,acc
low,high,4,more,,low,unacc
low,high,4,more,med,,acc
low,high,4,more,med,high,
low,high,4,more,big,low,unacc
low,high,4,more,big,med,acc
,high,4,more,big,high,vgood
,high,5more,2,small,low,unacc
low,high,5more,2,small,med,
low,high,5more,2,small,high,unacc
low,high,5more,2,med,low,unacc
low,high,5more,2,,,unacc
low,high,5more,2,med,high,unacc
low,high,5more,2,big,low,unacc
,high,5more,2,big,med,unacc
,high,5more,2,big,high,unacc
,high,5more,4,,,unacc
low,high,5more,4,small,med,acc
low,high,5more,4,small,high,acc
low,high,5more,4,med,low,
low,high,5more,4,med,med,acc
,high,5more,4,,,vgood
low,high,5more,4,,low,unacc
,high,5more,4,,med,acc
low,high,5more,4,big,high,vgood
low,high,5more,more,,low,unacc
low,high,5more,more,small,med,acc
low,high,5more,more,small,high,acc
low,high,5more,more,med,low,
low,high,5more,more,,med,acc
,high,5more,more,med,high,vgood
low,high,5more,more,big,low,unacc
low,high,5more,more,big,,acc
,high,5more,more,big,,vgood
low,med,2,2,small,low,unacc
,med,2,2,,,unacc
,med,2,2,small,high,unacc
,med,2,2,,low,unacc
,med,2,2,med,med,unacc
,med,2,2,med,high,unacc
,med,2,2,big,,unacc
,med,2,2,big,med,unacc
,med,2,2,big,high,unacc
low,med,2,4,small,,unacc
low,med,2,4,,med,acc
low,med,2,4,small,high,
,med,2,4,,low,unacc
low,med,2,4,med,med,acc
,med,2,4,med,high,good
low,med,2,4,big,low,
low,med,2,4,big,med,good
low,med,2,4,,high,vgood
,med,2,more,small,low,unacc
low,med,2,more,,med,unacc
low,med,2,more,small,high,unacc
low,med,2,more,,low,unacc
low,med,2,more,med,med,acc
low,med,2,more,med,high,
low,med,2,more,big,low,unacc
,med,2,more,big,med,good
low,med,2,more,big,high,vgood
low,med,3,2,small,low,unacc
low,med,3,2,small,med,unacc
low,med,3,2,small,high,unacc
low,med,3,2,med,low,unacc
,med,3,2,med,med,unacc
low,med,3,2,med,high,
low,med,3,2,big,low,unacc
,med,3,2,,,unacc
low,med,3,2,big,high,unacc
low,med,3,4,small,low,unacc
,med,3,4,small,med,acc
low,med,3,4,,high,good
,med,3,4,med,,
low,med,3,4,,med,acc
low,med,3,4,med,high,
,med,3,4,big,low,unacc
,med,3,4,big,med,
low,med,3,4,big,high,vgood
,med,3,more,small,low,unacc
low,med,3,more,small,med,acc
low,med,3,more,small,high,good
low,med,3,more,med,low,unacc
low,med,3,more,med,med,good
low,med,3,more,med,high,
low,med,3,more,big,low,unacc
low,med,3,more,big,med,good
low,med,3,more,,high,vgood
low,med,4,2,small,low,unacc
,med,4,2,,med,unacc
low,med,4,2,,high,
low,med,4,2,med,low,unacc
,med,4,2,,med,unacc
low,med,4,2,med,high,unacc
low,med,4,2,,low,unacc
low,med,4,2,big,med,unacc
low,med,4,2,big,high,unacc
,med,4,4,small,low,unacc
,med,4,4,,med,acc
low,med,4,4,,high,good
low,med,4,4,med,low,unacc
low,med,4,4,med,med,good
low,med,4,4,med,high,vgood
low,med,4,4,big,low,unacc
,med,4,4,big,med,
low,med,4,4,big,high,vgood
low,med,4,more,small,low,unacc
,med,4,more,small,med,acc
low,med,4,more,small,high,good
low,med,4,more,med,,unacc
low,med,4,more,med,,good
low,med,4,more,,high,vgood
,med,4,more,,low,unacc
,med,4,more,big,,good
,med,4,more,big,high,vgood
low,med,5more,2,small,low,
low,med,5more,2,small,med,unacc
,med,5more,2,small,high,
low,med,5more,2,med,low,unacc
low,med,5more,2,med,med,unacc
low,med,5more,2,med,high,unacc
low,med,5more,2,big,low,unacc
low,med,5more,2,big,med,unacc
low,med,5more,2,big,high,unacc
low,med,5more,4,small,low,unacc
low,med,5more,4,small,med,acc
low,med,5more,4,,high,good
low,med,5more,4,med,low,unacc
low,med,5more,4,med,med,good
,med,5more,4,med,high,vgood
low,med,5more,4,big,low,unacc
low,med,5more,4,,med,
low,med,5more,4,,high,vgood
,med,5more,more,,low,unacc
,med,5more,more,small,med,acc
low,med,5more,more,small,,
low,med,5more,more,med,low,unacc
low,med,5more,more,med,med,
low,med,5more,more,,high,vgood
low,med,5more,more,,low,
,med,5more,more,big,med,
,med,5more,more,,high,vgood
,low,2,2,,low,
low,low,2,2,small,med,
low,low,2,2,small,high,unacc
,low,2,2,,low,unacc
low,low,2,2,med,med,unacc
low,low,2,2,med,high,
,low,2,2,big,low,unacc
low,low,2,2,,med,unacc
,low,2,2,big,high,unacc
low,low,2,4,,low,unacc
,low,2,4,,med,acc
low,low,2,4,small,high,good
low,low,2,4,med,low,unacc
low,low,2,4,med,med,acc
low,low,2,4,,high,good
low,low,2,4,,low,unacc
low,low,2,4,big,med,good
low,low,2,4,big,high,vgood
low,low,2,more,small,low,unacc
,low,2,more,,med,unacc
low,low,2,more,small,high,unacc
low,low,2,more,med,low,
,low,2,more,med,med,acc
,low,2,more,,high,good
low,low,2,more,,low,unacc
,low,2,more,big,med,good
low,low,2,more,big,high,vgood
low,low,3,2,small,low,unacc
low,low,3,2,small,med,unacc
,low,3,2,small,high,unacc
low,low,3,2,med,low,unacc
,low,3,2,med,med,unacc
low,low,3,2,med,high,
,low,3,2,,low,unacc
,low,3,2,big,med,unacc
low,low,3,2,big,high,unacc
low,low,3,4,small,low,unacc
low,low,3,4,,med,
low,low,3,4,small,high,good
low,low,3,4,,low,unacc
low,low,3,4,med,med,
,low,3,4,med,,good
low,low,3,4,,low,unacc
,low,3,4,big,med,good
,low,3,4,,high,vgood
low,low,3,more,small,,unacc
,low,3,more,small,med,acc
,low,3,more,small,high,
low,low,3,more,,low,unacc
low,low,3,more,med,med,good
low,low,3,more,,high,vgood
,low,3,more,big,,unacc
low,low,3,more,,med,good
low,low,3,more,,high,vgood
,low,4,2,small,low,unacc
low,low,4,2,small,med,unacc
low,low,4,2,small,high,unacc
low,low,4,2,,low,unacc
,low,4,2,med,,unacc
low,low,4,2,med,high,unacc
low,low,4,2,,low,unacc
low,low,4,2,big,,
low,low,4,2,big,high,unacc
low,low,4,4,,low,
,low,4,4,,med,acc
low,low,4,4,small,,good
low,low,4,4,med,low,unacc
low,low,4,4,med,med,good
,low,4,4,med,,vgood
low,low,4,4,,low,unacc
low,low,4,4,big,med,good
,low,4,4,,high,vgood
,low,4,more,small,low,unacc
low,low,4,more,,med,acc
low,low,4,more,,high,good
,low,4,more,med,low,unacc
low,low,4,more,med,med,good
low,low,4,more,med,high,vgood
low,low,4,more,big,low,unacc
low,low,4,more,big,med,good
low,low,4,more,,high,vgood
low,low,5more,2,,low,
low,low,5more,2,small,med,unacc
low,low,5more,2,small,high,unacc
low,low,5more,2,med,,unacc
,low,5more,2,,med,unacc
low,low,5more,2,med,high,unacc
low,low,5more,2,big,low,unacc
low,low,5more,2,big,med,unacc
,low,5more,2,,high,unacc
,low,5more,4,small,low,unacc
