V1,V2,V3,V4,V5,V6,V7
high,low,5more,4,small,,unacc
high,low,5more,4,,med,unacc
high,low,5more,,,high,acc
high,low,5more,,,,unacc
high,low,5more,4,med,med,acc
high,low,5more,4,med,high,acc
high,low,5more,4,,low,unacc
,low,5more,4,big,med,acc
high,low,5more,,big,high,acc
,low,5more,more,small,,unacc
high,low,5more,more,small,,unacc
high,low,5more,more,,,acc
,low,5more,,med,low,unacc
high,low,5more,more,med,,acc
,low,5more,more,med,,acc
high,low,5more,more,big,low,unacc
high,low,5more,,,,acc
high,low,5more,more,big,,acc
,vhigh,2,2,,,unacc
,vhigh,2,2,,med,unacc
,vhigh,2,2,,,unacc
,vhigh,2,2,med,,unacc
med,vhigh,2,2,med,,unacc
med,vhigh,2,,med,,unacc
med,vhigh,2,2,,low,unacc
med,vhigh,2,,big,med,unacc
med,vhigh,2,2,big,,unacc
med,vhigh,2,4,,low,unacc
med,vhigh,2,4,,med,unacc
med,vhigh,2,4,small,high,acc
med,vhigh,2,,med,low,unacc
med,vhigh,2,4,med,,unacc
med,vhigh,2,4,med,,acc
med,vhigh,2,4,big,low,unacc
,vhigh,2,,big,med,acc
med,vhigh,2,4,big,high,acc
med,vhigh,2,more,small,,unacc
med,vhigh,2,,small,med,unacc
med,vhigh,2,more,small,,unacc
,vhigh,2,more,,low,unacc
,vhigh,2,,med,,unacc
med,vhigh,2,,,,acc
,vhigh,2,more,big,low,unacc
med,vhigh,2,more,big,med,acc
med,vhigh,2,more,big,high,acc
med,vhigh,3,2,,low,unacc
,vhigh,3,2,small,med,unacc
med,vhigh,3,2,,high,unacc
med,vhigh,3,2,med,,unacc
med,vhigh,3,,,med,unacc
med,vhigh,3,,,high,unacc
,vhigh,3,,big,low,unacc
med,vhigh,3,,big,,unacc
,vhigh,3,,,high,unacc
,vhigh,3,4,small,low,unacc
,vhigh,3,4,,,unacc
med,vhigh,3,4,,high,acc
med,vhigh,3,,med,low,unacc
med,vhigh,3,,,,unacc
,vhigh,3,4,,high,acc
med,vhigh,3,4,,,unacc
med,vhigh,3,4,,med,acc
,vhigh,3,4,big,high,acc
med,vhigh,3,more,,low,unacc
med,vhigh,3,more,small,,unacc
,vhigh,3,more,,high,acc
,vhigh,3,more,med,low,unacc
,vhigh,3,more,med,med,acc
med,vhigh,3,,,high,acc
,vhigh,3,more,big,,unacc
,vhigh,3,more,,med,acc
med,vhigh,3,more,,,acc
,vhigh,4,2,small,,unacc
med,vhigh,4,,,med,unacc
med,vhigh,4,2,small,,unacc
,vhigh,4,2,med,,unacc
med,vhigh,4,2,,med,unacc
med,vhigh,4,2,med,,unacc
med,vhigh,4,2,,low,unacc
med,vhigh,4,2,,med,unacc
,vhigh,4,2,big,high,unacc
med,vhigh,4,4,small,,unacc
,vhigh,4,4,,med,unacc
med,vhigh,4,4,small,,acc
,vhigh,4,4,med,,unacc
,vhigh,4,4,med,med,acc
,vhigh,4,,,high,acc
med,vhigh,4,4,,,unacc
med,vhigh,4,,big,med,acc
med,vhigh,4,,big,,acc
med,vhigh,4,,,low,unacc
med,vhigh,4,more,,med,unacc
med,vhigh,4,,,,acc
,vhigh,4,more,,low,unacc
med,vhigh,4,more,,med,acc
,vhigh,4,more,,high,acc
med,vhigh,4,more,big,low,unacc
med,vhigh,4,more,,,acc
med,vhigh,4,more,,high,acc
med,vhigh,5more,2,,,unacc
med,vhigh,5more,2,,,unacc
,vhigh,5more,2,small,high,unacc
,vhigh,5more,,,low,unacc
,vhigh,5more,2,,med,unacc
med,vhigh,5more,2,,,unacc
med,vhigh,5more,,big,low,unacc
med,vhigh,5more,2,big,med,unacc
med,vhigh,5more,,,high,unacc
,vhigh,5more,4,small,low,unacc
med,vhigh,5more,4,,,unacc
med,vhigh,5more,4,small,,acc
med,vhigh,5more,4,med,low,unacc
,vhigh,5more,4,,med,acc
med,vhigh,5more,4,med,high,acc
med,vhigh,5more,4,,low,unacc
,vhigh,5more,4,big,med,acc
med,vhigh,5more,4,big,high,acc
,vhigh,5more,more,,low,unacc
med,vhigh,5more,,small,,unacc
med,vhigh,5more,,small,high,acc
,vhigh,5more,,med,,unacc
,vhigh,5more,,med,med,acc
,vhigh,5more,more,med,high,acc
med,vhigh,5more,more,big,,unacc
med,vhigh,5more,more,,,acc
med,vhigh,5more,more,big,,acc
,high,2,2,small,,unacc
,high,2,2,,,unacc
med,high,2,2,,,unacc
med,high,2,2,med,low,unacc
med,high,2,2,med,med,unacc
,high,2,2,med,,unacc
med,high,2,2,big,low,unacc
med,high,2,,,med,unacc
med,high,2,,big,,unacc
,high,2,4,,low,unacc
med,high,2,4,,,unacc
,high,2,4,small,high,acc
med,high,2,4,med,low,unacc
med,high,2,,med,med,unacc
,high,2,4,med,high,acc
,high,2,4,,low,unacc
,high,2,,big,med,acc
,high,2,,,high,acc
med,high,2,more,small,,unacc
med,high,2,more,small,med,unacc
med,high,2,,small,,unacc
med,high,2,more,med,low,unacc
med,high,2,more,,,unacc
med,high,2,more,med,,acc
med,high,2,more,big,,unacc
med,high,2,,big,med,acc
med,high,2,more,big,high,acc
med,high,3,,small,low,unacc
,high,3,2,small,med,unacc
med,high,3,,small,,unacc
med,high,3,2,med,low,unacc
,high,3,2,med,med,unacc
med,high,3,2,,high,unacc
med,high,3,,,,unacc
med,high,3,2,big,,unacc
,high,3,2,big,high,unacc
med,high,3,,,low,unacc
med,high,3,,,med,unacc
med,high,3,4,,,acc
med,high,3,4,,,unacc
,high,3,4,med,med,unacc
med,high,3,4,med,high,acc
med,high,3,4,big,low,unacc
,high,3,4,big,med,acc
,high,3,4,big,high,acc
med,high,3,more,,low,unacc
,high,3,more,,,unacc
,high,3,,small,high,acc
med,high,3,more,,,unacc
,high,3,more,med,,acc
med,high,3,,med,high,acc
med,high,3,,big,,unacc
med,high,3,more,big,med,acc
med,high,3,more,,high,acc
med,high,4,2,small,,unacc
med,high,4,2,small,,unacc
med,high,4,2,small,,unacc
,high,4,2,,low,unacc
med,high,4,2,med,med,unacc
,high,4,2,med,high,unacc
med,high,4,,big,,unacc
,high,4,,,med,unacc
med,high,4,2,,high,unacc
med,high,4,4,small,low,unacc
,high,4,,small,med,unacc
,high,4,,small,high,acc
med,high,4,4,,low,unacc
med,high,4,4,med,,acc
med,high,4,4,,high,acc
,high,4,4,big,,unacc
med,high,4,4,,med,acc
med,high,4,,,,acc
med,high,4,more,,,unacc
,high,4,more,small,,unacc
med,high,4,,,high,acc
,high,4,more,,low,unacc
med,high,4,,,,acc
med,high,4,more,,high,acc
med,high,4,more,big,low,unacc
med,high,4,,,,acc
med,high,4,more,big,high,acc
med,high,5more,2,small,low,unacc
med,high,5more,2,small,,unacc
,high,5more,,small,high,unacc
,high,5more,,,low,unacc
med,high,5more,2,med,med,unacc
,high,5more,2,,high,unacc
,high,5more,,big,,unacc
med,high,5more,2,big,med,unacc
,high,5more,2,,high,unacc
med,high,5more,,,,unacc
,high,5more,4,small,med,unacc
med,high,5more,,small,,acc
med,high,5more,4,,low,unacc
,high,5more,4,,med,acc
med,high,5more,,,high,acc
med,high,5more,4,,low,unacc
med,high,5more,4,big,med,acc
med,high,5more,4,big,high,acc
med,high,5more,more,small,low,unacc
med,high,5more,more,small,med,unacc
med,high,5more,more,small,high,acc
med,high,5more,more,med,,unacc
med,high,5more,more,med,med,acc
,high,5more,,med,high,acc
,high,5more,more,big,low,unacc
med,high,5more,more,,med,acc
,high,5more,more,big,high,acc
med,med,2,2,small,low,unacc
med,med,2,2,,med,unacc
med,med,2,2,,high,unacc
med,med,2,2,med,low,unacc
,med,2,2,med,,unacc
med,med,2,2,,,unacc
med,med,2,2,big,,unacc
,med,2,2,,,unacc
med,med,2,2,big,,unacc
,med,2,,small,,unacc
med,med,2,4,,,acc
med,med,2,4,small,,acc
med,med,2,4,,low,unacc
med,med,2,4,,med,acc
,med,2,4,med,,acc
med,med,2,4,,,unacc
med,med,2,4,,,acc
med,med,2,4,,high,vgood
med,med,2,more,,low,unacc
med,med,2,more,small,,unacc
med,med,2,more,small,high,unacc
,med,2,more,med,low,unacc
med,med,2,,med,med,acc
med,med,2,more,med,,acc
med,med,2,more,,,unacc
,med,2,more,,med,acc
med,med,2,,big,high,vgood
,med,3,2,small,low,unacc
,med,3,2,,med,unacc
,med,3,2,small,high,unacc
,med,3,2,med,low,unacc
med,med,3,2,med,,unacc
med,med,3,2,,,unacc
med,med,3,2,,low,unacc
,med,3,2,,med,unacc
,med,3,2,big,high,unacc
,med,3,4,small,low,unacc
,med,3,,,,acc
med,med,3,4,,,acc
,med,3,4,,low,unacc
,med,3,4,med,med,acc
,med,3,4,med,,acc
med,med,3,4,,low,unacc
med,med,3,4,,,acc
,med,3,4,,,vgood
med,med,3,more,small,low,unacc
med,med,3,,,med,acc
med,med,3,more,small,high,acc
med,med,3,more,med,low,unacc
,med,3,more,med,med,acc
med,med,3,more,,high,vgood
med,med,3,more,,,unacc
med,med,3,more,big,med,acc
med,med,3,more,big,high,vgood
med,med,4,2,,low,unacc
med,med,4,2,small,,unacc
,med,4,2,,high,unacc
,med,4,2,med,low,unacc
,med,4,2,,,unacc
,med,4,2,med,high,unacc
med,med,4,2,,low,unacc
med,med,4,,,,unacc
,med,4,2,big,high,unacc
med,med,4,4,,,unacc
med,med,4,4,,med,acc
med,med,4,,small,high,acc
med,med,4,4,med,,unacc
,med,4,4,,,acc
med,med,4,,med,high,vgood
,med,4,4,big,,unacc
med,med,4,4,,med,acc
med,med,4,4,big,,vgood
med,med,4,,small,low,unacc
med,med,4,more,small,med,acc
med,med,4,more,small,high,acc
med,med,4,more,,,unacc
med,med,4,more,med,,acc
med,med,4,more,,high,vgood
,med,4,more,big,low,unacc
,med,4,more,big,,acc
med,med,4,more,,high,vgood
med,med,5more,2,small,low,unacc
,med,5more,2,,,unacc
med,med,5more,2,small,high,unacc
med,med,5more,2,med,low,unacc
med,med,5more,2,,,unacc
,med,5more,2,med,,unacc
,med,5more,2,,,unacc
med,med,5more,2,big,med,unacc
med,med,5more,2,,,unacc
med,med,5more,4,,low,unacc
med,med,5more,4,small,med,acc
med,med,5more,,,high,acc
med,med,5more,,,low,unacc
,med,5more,4,med,med,acc
med,med,5more,4,,high,vgood
med,med,5more,4,big,low,unacc
med,med,5more,4,,med,acc
med,med,5more,4,big,high,vgood
,med,5more,more,,low,unacc
med,med,5more,more,,med,acc
med,med,5more,more,small,,acc
,med,5more,,,low,unacc
,med,5more,more,,med,acc
med,med,5more,more,,high,vgood
,med,5more,more,,low,unacc
med,med,5more,more,big,med,acc
,med,5more,more,,,vgood
med,low,2,,small,low,unacc
,low,2,,small,med,unacc
med,low,2,,,,unacc
,low,2,2,med,,unacc
,low,2,2,med,med,unacc
med,low,2,2,med,high,unacc
med,low,2,,,low,unacc
med,low,2,2,big,,unacc
,low,2,2,big,high,unacc
med,low,2,4,small,low,unacc
,low,2,4,small,med,acc
,low,2,,small,high,good
med,low,2,4,,low,unacc
med,low,2,4,med,,acc
,low,2,4,,,good
med,low,2,4,big,,unacc
,low,2,,big,,good
med,low,2,4,big,high,vgood
med,low,2,,small,,unacc
med,low,2,,small,med,unacc
,low,2,more,small,high,unacc
med,low,2,,med,,unacc
,low,2,more,med,med,acc
med,low,2,more,,high,good
med,low,2,more,,,unacc
med,low,2,more,big,med,good
med,low,2,more,big,,vgood
,low,3,2,small,low,unacc
med,low,3,2,small,med,unacc
med,low,3,2,small,high,unacc
,low,3,2,,low,unacc
med,low,3,2,,med,unacc
,low,3,,med,,unacc
med,low,3,2,big,low,unacc
med,low,3,,,,unacc
med,low,3,,big,high,unacc
,low,3,4,small,,unacc
,low,3,4,small,med,acc
,low,3,4,small,high,good
med,low,3,4,med,low,unacc
med,low,3,4,,med,acc
med,low,3,,,,good
,low,3,4,big,low,unacc
med,low,3,4,big,med,good
med,low,3,,big,,vgood
,low,3,more,small,low,unacc
,low,3,more,,,acc
med,low,3,more,small,high,good
,low,3,,med,low,unacc
,low,3,,,,good
med,low,3,,,,vgood
,low,3,more,big,low,unacc
med,low,3,more,big,,good
,low,3,more,,high,vgood
med,low,4,2,small,,unacc
med,low,4,2,small,med,unacc
med,low,4,,,high,unacc
med,low,4,2,med,low,unacc
med,low,4,2,med,med,unacc
med,low,4,,med,high,unacc
med,low,4,2,big,,unacc
med,low,4,2,,med,unacc
,low,4,2,,,unacc
,low,4,,small,low,unacc
med,low,4,,small,,acc
med,low,4,4,small,high,good
med,low,4,4,med,low,unacc
med,low,4,,med,,good
med,low,4,4,med,,vgood
,low,4,,big,low,unacc
,low,4,,big,med,good
,low,4,4,,,vgood
med,low,4,more,small,low,unacc
med,low,4,more,,,acc
med,low,4,,,,good
,low,4,more,med,low,unacc
med,low,4,more,med,med,good
,low,4,more,,high,vgood
,low,4,more,,low,unacc
med,low,4,more,big,med,good
med,low,4,more,big,,vgood
,low,5more,2,,,unacc
med,low,5more,2,,med,unacc
med,low,5more,2,,high,unacc
,low,5more,2,med,,unacc
med,low,5more,2,med,med,unacc
med,low,5more,2,med,high,unacc
med,low,5more,2,big,low,unacc
med,low,5more,2,,med,unacc
med,low,5more,2,big,high,unacc
,low,5more,4,small,,unacc
med,low,5more,4,,,acc
,low,5more,4,small,,good
,low,5more,4,,,unacc
med,low,5more,4,,,good
med,low,5more,4,,high,vgood
med,low,5more,4,,,unacc
,low,5more,4,big,med,good
med,low,5more,4,,,vgood
med,low,5more,more,small,low,unacc
med,low,5more,more,small,med,acc
med,low,5more,more,small,high,good
,low,5more,more,,low,unacc
,low,5more,more,med,med,good
med,low,5more,more,,high,vgood
med,low,5more,more,,low,unacc
med,low,5more,,,med,good
med,low,5more,more,big,high,vgood
,vhigh,2,,small,,unacc
low,vhigh,2,,,,unacc
,vhigh,2,,small,high,unacc
,vhigh,2,,,low,unacc
,vhigh,2,2,med,med,unacc
low,vhigh,2,2,med,,unacc
,vhigh,2,2,big,,unacc
low,vhigh,2,2,big,,unacc
low,vhigh,2,2,big,high,unacc
low,vhigh,2,4,,low,unacc
low,vhigh,2,4,small,med,unacc
low,vhigh,2,4,,high,acc
low,vhigh,2,,med,low,unacc
low,vhigh,2,4,,,unacc
low,vhigh,2,4,med,high,acc
,vhigh,2,4,big,,unacc
,vhigh,2,4,big,med,acc
low,vhigh,2,4,,high,acc
,vhigh,2,,small,,unacc
low,vhigh,2,more,,med,unacc
low,vhigh,2,more,,high,unacc
,vhigh,2,more,,low,unacc
low,vhigh,2,more,,,unacc
low,vhigh,2,more,med,,acc
,vhigh,2,more,,low,unacc
low,vhigh,2,more,big,med,acc
low,vhigh,2,more,big,high,acc
low,vhigh,3,2,small,low,unacc
,vhigh,3,2,small,med,unacc
low,vhigh,3,2,,high,unacc
,vhigh,3,2,med,low,unacc
,vhigh,3,2,,med,unacc
low,vhigh,3,2,,high,unacc
low,vhigh,3,2,big,low,unacc
low,vhigh,3,2,,,unacc
,vhigh,3,2,,high,unacc
low,vhigh,3,4,small,low,unacc
low,vhigh,3,4,,med,unacc
,vhigh,3,,small,high,acc
low,vhigh,3,4,med,low,unacc
low,vhigh,3,4,,med,unacc
,vhigh,3,4,med,high,acc
,vhigh,3,,,low,unacc
,vhigh,3,,big,med,acc
low,vhigh,3,4,big,high,acc
low,vhigh,3,,small,,unacc
low,vhigh,3,more,small,med,unacc
low,vhigh,3,more,small,high,acc
low,vhigh,3,more,med,low,unacc
low,vhigh,3,more,med,med,acc
low,vhigh,3,,,high,acc
low,vhigh,3,more,big,,unacc
,vhigh,3,,big,med,acc
low,vhigh,3,more,,high,acc
,vhigh,4,2,small,low,unacc
low,vhigh,4,,,med,unacc
low,vhigh,4,2,small,high,unacc
low,vhigh,4,2,med,low,unacc
low,vhigh,4,2,med,,unacc
low,vhigh,4,2,,high,unacc
,vhigh,4,,big,,unacc
low,vhigh,4,2,big,,unacc
low,vhigh,4,2,big,,unacc
low,vhigh,4,4,,low,unacc
low,vhigh,4,4,small,,unacc
,vhigh,4,4,small,high,acc
low,vhigh,4,4,med,low,unacc
low,vhigh,4,4,med,med,acc
low,vhigh,4,4,,,acc
low,vhigh,4,,,low,unacc
low,vhigh,4,4,big,med,acc
,vhigh,4,4,big,high,acc
low,vhigh,4,more,small,,unacc
low,vhigh,4,more,small,med,unacc
low,vhigh,4,,small,high,acc
low,vhigh,4,more,,,unacc
low,vhigh,4,more,med,med,acc
low,vhigh,4,more,med,high,acc
low,vhigh,4,more,,low,unacc
,vhigh,4,more,big,med,acc
low,vhigh,4,more,big,high,acc
low,vhigh,5more,2,small,low,unacc
,vhigh,5more,2,small,med,unacc
low,vhigh,5more,2,,,unacc
,vhigh,5more,2,,low,unacc
low,vhigh,5more,2,,med,unacc
low,vhigh,5more,2,,high,unacc
low,vhigh,5more,2,big,,unacc
low,vhigh,5more,2,,med,unacc
low,vhigh,5more,2,,high,unacc
,vhigh,5more,,,,unacc
low,vhigh,5more,,small,med,unacc
low,vhigh,5more,,small,high,acc
low,vhigh,5more,4,,low,unacc
low,vhigh,5more,4,,,acc
low,vhigh,5more,4,med,high,acc
low,vhigh,5more,4,,,unacc
low,vhigh,5more,4,,,acc
low,vhigh,5more,4,big,high,acc
,vhigh,5more,more,,low,unacc
,vhigh,5more,more,small,med,unacc
,vhigh,5more,more,small,high,acc
,vhigh,5more,more,med,,unacc
low,vhigh,5more,more,,med,acc
low,vhigh,5more,,,,acc
low,vhigh,5more,more,,,unacc
,vhigh,5more,,big,med,acc
low,vhigh,5more,,,high,acc
,high,2,2,,low,unacc
low,high,2,2,,med,unacc
low,high,2,2,,high,unacc
low,high,2,2,med,,unacc
,high,2,2,med,med,unacc
low,high,2,2,,,unacc
low,high,2,2,big,,unacc
,high,2,2,big,,unacc
low,high,2,,,high,unacc
,high,2,4,small,low,unacc
,high,2,4,,med,acc
,high,2,4,,,acc
low,high,2,4,med,low,unacc
low,high,2,4,,,acc
low,high,2,4,med,high,acc
,high,2,,big,,unacc
,high,2,4,big,,acc
,high,2,,big,,vgood
,high,2,more,,low,unacc
low,high,2,more,small,med,unacc
low,high,2,,small,high,unacc
low,high,2,more,,low,unacc
low,high,2,,med,,acc
low,high,2,,med,,acc
low,high,2,more,big,low,unacc
low,high,2,more,big,med,acc
,high,2,more,big,high,vgood
low,high,3,2,,,unacc
,high,3,2,small,med,unacc
,high,3,2,small,high,unacc
low,high,3,2,,,unacc
,high,3,2,med,med,unacc
low,high,3,2,,,unacc
,high,3,,,low,unacc
low,high,3,,big,med,unacc
,high,3,2,,high,unacc
,high,3,,small,low,unacc
,high,3,,,med,acc
,high,3,4,,,acc
,high,3,4,med,low,unacc
,high,3,4,med,med,acc
,high,3,4,med,,acc
,high,3,4,big,,unacc
low,high,3,4,big,,acc
,high,3,4,,high,vgood
,high,3,more,,,unacc
low,high,3,more,small,,acc
low,high,3,more,small,,acc
low,high,3,more,,,unacc
low,high,3,more,,,acc
low,high,3,more,med,,vgood
,high,3,more,,low,unacc
low,high,3,more,big,med,acc
low,high,3,more,,,vgood
low,high,4,2,small,,unacc
,high,4,2,small,med,unacc
low,high,4,2,small,high,unacc
,high,4,2,,low,unacc
low,high,4,2,med,med,unacc
,high,4,2,med,high,unacc
,high,4,2,big,,unacc
,high,4,2,big,,unacc
low,high,4,2,big,,unacc
low,high,4,4,small,low,unacc
,high,4,4,small,med,acc
,high,4,4,small,high,acc
low,high,4,4,med,low,unacc
,high,4,4,med,,acc
low,high,4,4,med,,vgood
,high,4,4,big,low,unacc
low,high,4,4,big,med,acc
low,high,4,4,big,high,vgood
,high,4,more,,,unacc
low,high,4,more,small,,acc
low,high,4,more,small,high,acc
low,high,4,more,med,,unacc
low,high,4,more,med,med,acc
low,high,4,more,med,high,vgood
low,high,4,,,,unacc
,high,4,more,,,acc
low,high,4,more,,,vgood
low,high,5more,,,,unacc
low,high,5more,,small,med,unacc
low,high,5more,2,,,unacc
low,high,5more,2,med,low,unacc
low,high,5more,2,med,med,unacc
,high,5more,2,med,,unacc
,high,5more,2,big,low,unacc
low,high,5more,2,,med,unacc
low,high,5more,2,big,high,unacc
,high,5more,4,small,low,unacc
low,high,5more,4,small,,acc
low,high,5more,4,small,,acc
,high,5more,4,med,low,unacc
,high,5more,,,med,acc
,high,5more,,,high,vgood
low,high,5more,4,big,,unacc
low,high,5more,4,,med,acc
low,high,5more,4,,,vgood
,high,5more,more,,low,unacc
low,high,5more,more,,med,acc
low,high,5more,more,,high,acc
low,high,5more,more,med,,unacc
low,high,5more,more,med,med,acc
low,high,5more,more,med,high,vgood
low,high,5more,more,,,unacc
low,high,5more,more,,,acc
,high,5more,more,,high,vgood
,med,2,2,,,unacc
,med,2,2,small,,unacc
low,med,2,2,small,,unacc
low,med,2,2,med,low,unacc
,med,2,2,med,,unacc
low,med,2,2,med,high,unacc
low,med,2,2,big,,unacc
low,med,2,2,big,med,unacc
,med,2,2,big,high,unacc
low,med,2,4,,low,unacc
,med,2,4,small,med,acc
low,med,2,4,small,high,good
,med,2,4,med,,unacc
low,med,2,4,med,med,acc
low,med,2,4,med,,good
,med,2,4,big,low,unacc
,med,2,4,,,good
low,med,2,4,big,high,vgood
,med,2,,,low,unacc
,med,2,more,small,,unacc
,med,2,more,small,high,unacc
low,med,2,,med,low,unacc
,med,2,,,med,acc
,med,2,more,med,high,good
,med,2,more,,,unacc
low,med,2,more,big,med,good
low,med,2,more,,high,vgood
low,med,3,2,,,unacc
,med,3,,,med,unacc
,med,3,2,small,,unacc
,med,3,2,med,low,unacc
low,med,3,,,med,unacc
low,med,3,2,,,unacc
low,med,3,2,big,low,unacc
low,med,3,2,big,,unacc
low,med,3,,big,,unacc
low,med,3,4,small,low,unacc
,med,3,4,small,med,acc
low,med,3,4,,high,good
low,med,3,4,med,,unacc
low,med,3,4,med,med,acc
low,med,3,4,,high,good
low,med,3,,big,,unacc
low,med,3,4,big,,good
,med,3,,big,,vgood
low,med,3,more,small,,unacc
low,med,3,more,,med,acc
low,med,3,,small,,good
low,med,3,more,med,low,unacc
low,med,3,more,med,med,good
,med,3,more,,high,vgood
,med,3,more,,low,unacc
,med,3,more,big,,good
low,med,3,more,,,vgood
low,med,4,2,,low,unacc
low,med,4,2,small,med,unacc
low,med,4,2,small,,unacc
,med,4,2,med,low,unacc
low,med,4,,med,,unacc
,med,4,2,med,,unacc
low,med,4,2,,low,unacc
,med,4,2,,med,unacc
,med,4,,,,unacc
low,med,4,4,small,low,unacc
low,med,4,4,small,med,acc
low,med,4,4,small,,good
,med,4,4,med,low,unacc
low,med,4,4,med,,good
low,med,4,4,med,high,vgood
,med,4,4,,low,unacc
,med,4,4,big,med,good
low,med,4,,,,vgood
low,med,4,more,,,unacc
low,med,4,more,small,med,acc
low,med,4,,small,high,good
low,med,4,more,med,low,unacc
,med,4,more,med,,good
,med,4,more,,high,vgood
low,med,4,more,big,,unacc
low,med,4,more,big,med,good
low,med,4,,big,high,vgood
,med,5more,2,,low,unacc
low,med,5more,2,small,,unacc
,med,5more,2,,,unacc
low,med,5more,2,,low,unacc
low,med,5more,2,med,med,unacc
,med,5more,2,med,,unacc
,med,5more,2,,low,unacc
low,med,5more,,big,med,unacc
,med,5more,2,big,high,unacc
low,med,5more,4,small,,unacc
low,med,5more,4,small,med,acc
low,med,5more,4,small,,good
low,med,5more,4,,low,unacc
,med,5more,4,,med,good
low,med,5more,4,med,high,vgood
,med,5more,4,,low,unacc
low,med,5more,4,big,med,good
,med,5more,4,big,high,vgood
low,med,5more,,small,low,unacc
low,med,5more,more,,med,acc
,med,5more,more,,high,good
low,med,5more,more,,low,unacc
,med,5more,more,med,med,good
,med,5more,more,med,high,vgood
low,med,5more,more,,low,unacc
low,med,5more,more,big,med,good
low,med,5more,more,big,high,vgood
low,low,2,2,,low,unacc
low,low,2,2,small,med,unacc
,low,2,2,small,high,unacc
low,low,2,2,med,,unacc
low,low,2,2,,med,unacc
,low,2,2,med,,unacc
low,low,2,2,big,low,unacc
low,low,2,2,big,med,unacc
low,low,2,2,big,,unacc
low,low,2,4,small,low,unacc
low,low,2,4,small,,acc
low,low,2,4,,,good
,low,2,4,,low,unacc
,low,2,4,,med,acc
,low,2,4,med,high,good
,low,2,4,,low,unacc
low,low,2,4,big,med,good
low,low,2,4,big,,vgood
low,low,2,more,small,low,unacc
,low,2,more,,,unacc
,low,2,more,small,,unacc
low,low,2,more,,,unacc
low,low,2,more,med,med,acc
low,low,2,,,high,good
low,low,2,more,big,low,unacc
low,low,2,more,,med,good
low,low,2,more,big,high,vgood
low,low,3,2,small,,unacc
low,low,3,2,small,,unacc
,low,3,,,high,unacc
low,low,3,2,med,low,unacc
low,low,3,2,med,med,unacc
low,low,3,,med,high,unacc
low,low,3,2,big,low,unacc
,low,3,2,big,,unacc
,low,3,,,high,unacc
low,low,3,4,small,low,unacc
low,low,3,4,,med,acc
low,low,3,4,small,high,good
low,low,3,,med,low,unacc
,low,3,4,,med,acc
,low,3,4,med,high,good
,low,3,4,big,low,unacc
,low,3,4,big,med,good
low,low,3,,big,,vgood
,low,3,more,,,unacc
,low,3,more,,,acc
low,low,3,,small,high,good
,low,3,more,,low,unacc
low,low,3,more,,,good
low,low,3,more,med,high,vgood
low,low,3,more,big,low,unacc
low,low,3,more,,med,good
,low,3,more,,,vgood
,low,4,2,,low,unacc
,low,4,2,small,med,unacc
low,low,4,2,small,high,unacc
low,low,4,,med,low,unacc
,low,4,2,med,,unacc
low,low,4,2,med,,unacc
low,low,4,2,,low,unacc
,low,4,2,big,med,unacc
low,low,4,2,,high,unacc
low,low,4,4,small,low,unacc
low,low,4,4,small,med,acc
low,low,4,4,small,high,good
low,low,4,4,med,low,unacc
,low,4,4,med,med,good
low,low,4,4,med,high,vgood
,low,4,4,,low,unacc
,low,4,4,,,good
low,low,4,,big,high,vgood
,low,4,more,small,low,unacc
,low,4,more,,,acc
low,low,4,more,small,high,good
low,low,4,more,med,low,unacc
,low,4,more,med,med,good
low,low,4,,med,,vgood
low,low,4,more,big,,unacc
,low,4,more,,,good
low,low,4,more,big,high,vgood
,low,5more,2,,low,unacc
,low,5more,2,small,,unacc
low,low,5more,2,small,high,unacc
,low,5more,2,med,low,unacc
,low,5more,2,med,,unacc
low,low,5more,2,med,high,unacc
low,low,5more,,big,low,unacc
low,low,5more,2,,med,unacc
,low,5more,2,big,high,unacc
low,low,5more,4,small,low,unacc
low,low,5more,4,small,,acc
low,low,5more,4,small,high,good
low,low,5more,4,med,low,unacc
low,low,5more,4,med,,good
low,low,5more,4,med,high,vgood
low,low,5more,4,big,,unacc
low,low,5more,4,big,med,good
low,low,5more,,big,,vgood
,low,5more,more,small,,unacc
low,low,5more,more,,med,acc
low,low,5more,,small,high,good
low,low,5more,,,low,unacc
,low,5more,,med,med,good
,low,5more,more,med,high,vgood
low,low,5more,more,big,low,unacc
low,low,5more,,big,,good
low,low,5more,more,big,,vgood
