V1,V2,V3,V4,V5,V6,V7
high,low,5more,more,small,,unacc
high,low,5more,more,small,,unacc
high,low,5more,more,small,,
high,low,5more,more,med,low,unacc
high,low,5more,more,med,med,acc
high,low,5more,more,med,high,acc
high,low,5more,more,big,low,
high,low,5more,more,big,,
high,low,5more,more,big,,acc
med,vhigh,2,2,small,,unacc
med,vhigh,2,2,small,,unacc
med,vhigh,2,2,small,high,unacc
med,vhigh,2,2,med,low,
med,vhigh,2,2,med,med,unacc
med,vhigh,2,2,med,high,
med,vhigh,2,2,big,low,unacc
med,vhigh,2,2,big,med,unacc
med,vhigh,2,2,big,,
med,vhigh,2,4,small,low,unacc
med,vhigh,2,4,small,med,
med,vhigh,2,4,small,,acc
med,vhigh,2,4,med,low,unacc
med,vhigh,2,4,med,med,unacc
med,vhigh,2,4,med,high,acc
med,vhigh,2,4,big,low,
med,vhigh,2,4,big,,
med,vhigh,2,4,big,high,acc
med,vhigh,2,more,small,,unacc
med,vhigh,2,more,small,,
med,vhigh,2,more,small,high,
med,vhigh,2,more,med,low,
med,vhigh,2,more,med,,unacc
med,vhigh,2,,med,high,
med,vhigh,2,more,big,,unacc
med,vhigh,2,more,big,,
med,vhigh,2,more,big,high,acc
med,vhigh,3,2,small,,unacc
med,vhigh,3,2,small,med,
med,vhigh,3,2,small,,unacc
med,vhigh,3,2,med,low,
med,vhigh,3,2,med,med,
med,vhigh,3,2,med,high,
med,vhigh,3,2,big,,
med,vhigh,3,2,big,med,
med,vhigh,3,2,big,high,unacc
med,vhigh,3,4,small,,
med,vhigh,3,4,small,,unacc
med,vhigh,3,4,small,,
med,vhigh,3,4,med,low,
med,vhigh,3,4,med,med,unacc
med,vhigh,3,4,med,,acc
med,vhigh,3,4,big,,unacc
med,vhigh,3,4,big,med,acc
med,vhigh,3,4,big,,
med,vhigh,3,more,small,,unacc
med,vhigh,3,more,small,,
med,vhigh,3,more,small,,
med,vhigh,3,more,med,low,unacc
med,vhigh,3,more,med,med,
med,vhigh,3,more,med,,
med,vhigh,3,more,big,,unacc
med,vhigh,3,more,big,med,acc
med,vhigh,3,more,big,,acc
med,vhigh,4,2,small,low,unacc
med,vhigh,4,2,small,med,
med,vhigh,4,2,small,,unacc
med,vhigh,4,2,med,low,unacc
med,vhigh,4,2,med,med,
med,vhigh,4,2,med,high,
med,vhigh,4,2,big,,unacc
med,vhigh,4,2,big,,unacc
med,vhigh,4,2,big,high,
med,vhigh,4,4,small,,unacc
med,vhigh,4,4,small,med,
med,vhigh,4,4,small,high,
med,vhigh,4,4,med,low,unacc
med,vhigh,4,4,med,med,
med,vhigh,4,4,med,high,acc
med,vhigh,4,4,big,low,
med,vhigh,4,4,big,,acc
med,vhigh,4,4,big,high,acc
med,vhigh,4,more,small,,unacc
med,vhigh,4,more,small,med,
med,vhigh,4,more,small,,
med,vhigh,4,more,med,low,unacc
med,vhigh,4,more,med,,
med,vhigh,4,more,med,high,acc
med,vhigh,4,more,big,,unacc
med,vhigh,4,more,big,,acc
med,vhigh,4,more,big,,
med,vhigh,5more,2,small,,
med,vhigh,5more,2,small,med,
med,vhigh,5more,,small,high,
med,vhigh,5more,2,med,low,unacc
med,vhigh,5more,2,med,med,
med,vhigh,5more,2,med,high,unacc
med,vhigh,5more,2,big,,
med,vhigh,5more,2,big,med,unacc
med,vhigh,5more,2,big,,
med,vhigh,5more,4,small,,
med,vhigh,5more,4,small,,unacc
med,vhigh,5more,4,small,high,
med,vhigh,5more,4,med,low,unacc
med,vhigh,5more,4,med,med,acc
med,vhigh,5more,4,med,high,acc
med,vhigh,5more,4,big,low,unacc
med,vhigh,5more,4,big,med,
med,vhigh,5more,4,big,,acc
med,vhigh,5more,more,small,,unacc
med,vhigh,5more,more,small,med,
med,vhigh,5more,more,small,,
med,vhigh,5more,more,med,low,
med,vhigh,5more,more,med,med,acc
med,vhigh,5more,more,med,high,
med,vhigh,5more,more,big,,unacc
med,vhigh,5more,more,big,med,
med,vhigh,5more,more,big,high,acc
med,high,,2,small,,unacc
med,high,,2,small,,
med,high,,2,small,,unacc
med,high,,2,med,low,
med,high,2,2,med,med,unacc
med,high,2,2,med,high,unacc
med,high,,,big,low,unacc
med,high,,2,big,med,unacc
med,high,,2,big,,
med,high,,4,small,low,unacc
med,high,2,4,small,,unacc
med,high,,4,small,high,
med,high,,4,med,,
med,high,2,4,med,med,
med,high,,4,med,high,
med,high,,4,big,low,unacc
med,high,,4,big,med,acc
med,high,,4,big,high,
med,high,2,more,small,low,unacc
med,high,,more,small,,unacc
med,high,,more,small,,
med,high,,more,med,low,
med,high,,more,med,med,
med,high,,more,med,high,acc
med,high,,more,big,,
med,high,2,more,big,,acc
med,high,2,more,big,high,
med,high,3,2,small,low,unacc
med,high,,2,small,,
med,high,3,2,small,high,
med,high,,2,med,low,unacc
med,high,,,med,med,unacc
med,high,,2,med,high,unacc
med,high,,2,big,,
med,high,3,2,big,,unacc
med,high,,2,big,high,
med,high,3,4,small,low,unacc
med,high,,4,small,,
med,high,,4,small,,acc
med,high,,4,med,low,unacc
med,high,3,4,med,med,unacc
med,high,,4,med,,acc
med,high,,4,big,,
med,high,,4,big,,
med,high,,4,big,,
med,high,,more,small,,unacc
med,high,,more,small,med,
med,high,3,more,small,,
med,high,,more,med,low,unacc
med,high,,more,med,med,acc
med,high,3,more,med,high,acc
med,high,,more,big,low,unacc
med,high,3,more,big,med,
med,high,,more,big,,acc
med,high,,2,small,low,unacc
med,high,4,2,small,,unacc
med,high,4,2,small,high,
med,high,4,2,med,low,unacc
med,high,,2,med,med,unacc
med,high,,2,med,high,unacc
med,high,,2,big,,unacc
med,high,,2,big,med,unacc
med,high,,2,big,,unacc
med,high,,4,small,,unacc
med,high,4,4,small,,
med,high,,4,small,high,
med,high,4,4,med,low,
med,high,4,4,med,,acc
med,high,4,4,med,,acc
med,high,,4,big,,unacc
med,high,,4,big,,
med,high,4,4,big,high,
med,high,4,more,small,low,unacc
med,high,,more,small,,
med,high,,more,small,,acc
med,high,4,more,med,low,unacc
med,high,4,more,med,med,acc
med,high,,more,med,high,acc
med,high,4,more,big,,unacc
med,high,,more,big,med,acc
med,high,,more,big,,
med,high,,2,small,,
med,high,5more,2,small,,
med,high,5more,2,small,high,unacc
med,high,,2,med,low,unacc
med,high,,2,med,med,unacc
med,high,5more,2,med,high,unacc
med,high,5more,2,big,low,
med,high,,2,big,,unacc
med,high,5more,2,big,high,unacc
med,high,,4,small,low,unacc
med,high,5more,4,small,med,unacc
med,high,,4,small,high,acc
med,high,,4,med,low,
med,high,,4,med,med,
med,high,,4,med,high,acc
med,high,,4,big,,
med,high,5more,4,big,,
med,high,5more,4,big,,
med,high,5more,more,small,low,unacc
med,high,5more,,small,med,unacc
med,high,,more,small,high,acc
med,high,5more,more,med,low,
med,high,,more,med,med,acc
med,high,,more,med,high,
med,high,,more,big,,
med,high,,more,big,,
med,high,,more,big,,
med,med,2,,small,,
med,med,2,2,small,,unacc
med,med,2,2,small,,
med,med,2,2,med,low,unacc
med,med,2,2,med,med,
med,med,2,2,med,high,unacc
med,med,2,2,big,,unacc
med,med,2,2,big,,
med,med,2,2,big,,unacc
med,med,2,4,small,low,unacc
med,med,2,4,small,,
med,med,2,4,small,,
med,med,2,4,med,low,
med,med,2,4,med,med,
med,med,2,4,med,high,
med,med,2,4,big,,unacc
med,med,2,4,big,,
med,med,2,4,big,,vgood
med,med,2,more,small,low,
med,med,2,more,small,med,unacc
med,med,2,,small,,
med,med,2,more,med,low,
med,med,2,more,med,med,acc
med,med,2,more,med,high,acc
med,med,2,more,big,,unacc
med,med,2,more,big,,
med,med,2,more,big,,vgood
med,med,3,2,small,,
med,med,3,2,small,,unacc
med,med,3,2,small,,unacc
med,med,3,2,med,low,unacc
med,med,3,2,med,med,unacc
med,med,3,2,med,high,
med,med,3,2,big,,
med,med,3,2,big,med,unacc
med,med,3,2,big,high,unacc
med,med,3,4,small,,
med,med,3,4,small,med,acc
med,med,3,4,small,high,acc
med,med,3,4,med,low,
med,med,3,4,med,med,acc
med,med,3,4,med,high,
med,med,3,4,big,low,
med,med,3,4,big,med,acc
med,med,3,4,big,high,
med,med,3,more,small,low,
med,med,3,more,small,,
med,med,3,more,small,,acc
med,med,3,more,med,,unacc
med,med,3,more,med,med,acc
med,med,3,more,med,high,vgood
med,med,3,more,big,low,
med,med,3,more,big,med,acc
med,med,3,more,big,high,vgood
med,med,4,2,small,,unacc
med,med,4,2,small,med,
med,med,4,2,small,,unacc
med,med,4,2,med,low,
med,med,4,2,med,med,unacc
med,med,4,2,med,high,unacc
med,med,4,2,big,low,unacc
med,med,4,2,big,,unacc
med,med,4,2,big,,unacc
med,med,4,4,small,,
med,med,4,4,small,med,
med,med,4,4,small,high,
med,med,4,4,med,low,
med,med,4,4,med,med,
med,med,4,4,med,high,
med,med,4,4,big,low,
med,med,4,4,big,med,
med,med,4,4,big,high,
med,med,4,more,small,,unacc
med,med,4,more,small,med,
med,med,4,more,small,,acc
med,med,4,more,med,low,unacc
med,med,4,more,med,,acc
med,med,4,more,med,high,vgood
med,med,4,more,big,low,
med,med,4,more,big,,
med,med,4,more,big,high,
med,med,5more,2,small,,unacc
med,med,5more,2,small,,
med,med,5more,2,small,,unacc
med,med,5more,2,med,low,
med,med,5more,2,med,med,unacc
med,med,5more,2,med,high,
med,med,5more,,big,,
med,med,5more,2,big,,unacc
med,med,5more,2,big,,
med,med,5more,4,small,,unacc
med,med,5more,4,small,,acc
med,med,5more,4,small,,acc
med,med,5more,4,med,low,
med,med,5more,4,med,med,acc
med,med,5more,4,med,,
med,med,5more,4,big,,unacc
med,med,5more,4,big,,
med,med,5more,4,big,high,
med,med,5more,more,small,,
med,med,5more,more,small,med,acc
med,med,5more,more,small,high,acc
med,med,5more,more,med,low,
med,med,5more,more,med,med,acc
med,med,5more,more,med,high,vgood
med,med,5more,more,big,low,unacc
med,med,5more,more,big,med,
med,med,5more,more,big,,
med,low,2,2,small,,
med,low,2,2,small,,
med,low,2,2,small,,unacc
med,low,2,2,med,low,
med,low,2,2,med,med,
med,low,2,2,med,high,
med,low,2,2,big,,
med,low,2,2,big,,unacc
med,low,2,,big,high,
med,low,2,4,small,,unacc
med,low,2,4,small,,
med,low,2,4,small,,
med,low,2,,med,low,unacc
med,low,2,4,med,med,acc
med,low,2,4,med,high,
med,low,2,4,big,low,unacc
med,low,2,4,big,,good
med,low,2,4,big,high,
med,low,2,more,small,,
med,low,2,more,small,,
med,low,2,more,small,,unacc
med,low,2,more,med,low,unacc
med,low,2,more,med,med,acc
med,low,2,more,med,high,good
med,low,2,more,big,,unacc
med,low,2,more,big,med,
med,low,2,more,big,,vgood
med,low,3,2,small,low,
med,low,3,2,small,,
med,low,3,2,small,high,
med,low,3,2,med,low,unacc
med,low,3,2,med,med,
med,low,3,2,med,high,unacc
med,low,3,2,big,,
med,low,3,2,big,med,unacc
med,low,3,2,big,high,unacc
med,low,3,4,small,low,
med,low,3,4,small,,
med,low,3,4,small,,good
med,low,3,4,med,low,unacc
med,low,3,4,med,med,acc
med,low,3,4,med,high,good
med,low,3,4,big,low,
med,low,3,4,big,,
med,low,3,4,big,high,vgood
med,low,3,more,small,low,unacc
med,low,3,more,small,,
med,low,3,more,small,,good
med,low,3,more,med,,unacc
med,low,3,more,med,med,good
med,low,3,more,med,high,
med,low,3,more,big,,
med,low,3,more,big,,good
med,low,3,more,big,,vgood
med,low,4,2,small,,
med,low,4,2,small,,unacc
med,low,4,2,small,high,unacc
med,low,4,2,med,low,unacc
med,low,4,2,med,med,unacc
med,low,4,2,med,high,
med,low,4,2,big,,
med,low,4,2,big,med,
med,low,4,2,big,,unacc
med,low,4,4,small,,
med,low,4,4,small,med,acc
med,low,4,4,small,,
med,low,4,4,med,low,unacc
med,low,4,4,med,med,good
med,low,4,4,med,high,vgood
med,low,4,4,big,,
med,low,4,4,big,,
med,low,4,4,big,,
med,low,4,more,small,,
med,low,4,more,small,med,
med,low,4,more,small,,good
med,low,4,more,med,low,unacc
med,low,4,more,med,med,good
med,low,4,more,med,high,
med,low,4,more,big,,unacc
med,low,4,more,big,med,
med,low,4,more,big,high,
med,low,5more,2,small,low,
med,low,5more,2,small,med,unacc
med,low,5more,2,small,,
med,low,5more,2,med,low,
med,low,5more,2,med,med,unacc
med,low,5more,2,med,high,unacc
med,low,5more,2,big,low,
med,low,5more,2,big,,
med,low,5more,2,big,,unacc
med,low,5more,4,small,low,
med,low,5more,4,small,,
med,low,5more,4,small,high,good
med,low,5more,4,med,low,
med,low,5more,4,med,,good
med,low,5more,4,med,high,
med,low,5more,4,big,,unacc
med,low,5more,4,big,,
med,low,5more,4,big,,
med,low,5more,more,small,,unacc
med,low,5more,more,small,,
med,low,5more,more,small,high,
med,low,5more,more,med,,unacc
med,low,5more,more,med,med,good
med,low,5more,,med,high,vgood
med,low,5more,more,big,,unacc
med,low,5more,more,big,med,
med,low,5more,more,big,high,
low,vhigh,2,2,small,low,unacc
low,vhigh,2,2,small,,unacc
low,vhigh,2,2,small,,
low,vhigh,2,2,med,low,
low,vhigh,2,2,med,med,unacc
low,vhigh,2,2,med,high,
low,vhigh,2,2,big,,unacc
low,vhigh,2,2,big,med,
low,vhigh,2,2,big,,unacc
low,vhigh,2,4,small,,
low,vhigh,2,4,small,med,unacc
low,vhigh,2,4,small,,acc
low,vhigh,2,4,med,low,unacc
low,vhigh,2,4,med,med,
low,vhigh,2,4,med,high,acc
low,vhigh,2,4,big,,unacc
low,vhigh,2,4,big,med,
low,vhigh,2,4,big,,acc
low,vhigh,2,more,small,,unacc
low,vhigh,2,more,small,,
low,vhigh,2,more,small,high,
low,vhigh,2,more,med,low,
low,vhigh,2,more,med,med,unacc
low,vhigh,2,more,med,high,acc
low,vhigh,2,more,big,,unacc
low,vhigh,2,more,big,med,acc
low,vhigh,2,more,big,,
low,vhigh,3,2,small,,unacc
low,vhigh,3,2,small,med,
low,vhigh,3,2,small,high,
low,vhigh,3,2,med,low,unacc
low,vhigh,3,2,med,med,
low,vhigh,3,2,med,high,unacc
low,vhigh,3,2,big,,
low,vhigh,3,2,big,,
low,vhigh,3,2,big,,
low,vhigh,3,4,small,,unacc
low,vhigh,3,4,small,med,unacc
low,vhigh,3,4,small,,acc
low,vhigh,3,4,med,low,
low,vhigh,3,,med,med,unacc
low,vhigh,3,4,med,high,acc
low,vhigh,3,4,big,,
low,vhigh,3,4,big,med,
low,vhigh,3,4,big,high,acc
low,vhigh,3,more,small,,
low,vhigh,3,more,small,,
low,vhigh,3,more,small,high,
low,vhigh,3,more,med,low,unacc
low,vhigh,3,more,med,med,acc
low,vhigh,3,more,med,high,acc
low,vhigh,3,more,big,,unacc
low,vhigh,3,more,big,,acc
low,vhigh,3,more,big,high,acc
low,vhigh,4,2,small,,unacc
low,vhigh,4,2,small,,unacc
low,vhigh,4,2,small,high,
low,vhigh,4,2,med,low,unacc
low,vhigh,4,2,med,med,unacc
low,vhigh,4,2,med,high,unacc
low,vhigh,4,2,big,,unacc
low,vhigh,4,2,big,,
low,vhigh,4,2,big,,unacc
low,vhigh,4,4,small,low,unacc
low,vhigh,4,4,small,,
low,vhigh,4,4,small,high,
low,vhigh,4,4,med,low,unacc
low,vhigh,4,4,med,med,acc
low,vhigh,4,4,med,high,
low,vhigh,4,4,big,low,unacc
low,vhigh,4,4,big,,acc
low,vhigh,4,4,big,,
low,vhigh,4,more,small,,
low,vhigh,4,more,small,,
low,vhigh,4,more,small,high,acc
low,vhigh,4,more,med,low,
low,vhigh,4,more,med,med,acc
low,vhigh,4,more,med,high,
low,vhigh,4,more,big,,unacc
low,vhigh,4,more,big,med,acc
low,vhigh,4,more,big,high,
low,vhigh,5more,2,small,,
low,vhigh,5more,2,small,,
low,vhigh,5more,2,small,high,
low,vhigh,5more,2,med,low,unacc
low,vhigh,5more,2,med,med,
low,vhigh,5more,2,med,high,unacc
low,vhigh,5more,2,big,,
low,vhigh,5more,2,big,med,
low,vhigh,5more,2,big,high,unacc
low,vhigh,5more,4,small,,unacc
low,vhigh,5more,4,small,,
low,vhigh,5more,4,small,,
low,vhigh,5more,4,med,low,unacc
low,vhigh,5more,4,med,med,acc
low,vhigh,5more,4,med,high,acc
low,vhigh,5more,4,big,low,
low,vhigh,5more,4,big,,
low,vhigh,5more,4,big,,acc
low,vhigh,5more,more,small,,unacc
low,vhigh,5more,more,small,med,unacc
low,vhigh,5more,more,small,,
low,vhigh,5more,more,med,low,unacc
low,vhigh,5more,more,med,med,acc
low,vhigh,5more,more,med,high,acc
low,vhigh,5more,more,big,,
low,vhigh,5more,more,big,,
low,vhigh,5more,more,big,,acc
low,high,2,2,small,,
low,high,,2,small,,unacc
low,high,,2,small,,
low,high,,2,med,low,
low,high,,2,med,med,unacc
low,high,,2,med,high,
low,high,2,,big,,unacc
low,high,,2,big,,
low,high,,2,big,high,unacc
low,high,,4,small,,unacc
low,high,,4,small,,acc
low,high,,4,small,,acc
low,high,2,4,med,low,unacc
low,high,2,4,med,,acc
low,high,,4,med,high,acc
low,high,,4,big,,
low,high,2,4,big,med,
low,high,,4,big,,vgood
low,high,2,more,small,,
low,high,2,more,small,,unacc
low,high,2,more,small,high,
low,high,2,more,med,low,
low,high,2,more,med,med,acc
low,high,,more,med,high,acc
low,high,,more,big,,unacc
low,high,,more,big,,
low,high,,more,big,high,vgood
low,high,,2,small,,unacc
low,high,,2,small,med,unacc
low,high,,2,small,high,unacc
low,high,,2,med,low,unacc
low,high,3,2,med,,unacc
low,high,,2,med,high,unacc
low,high,,2,big,,
low,high,,2,big,,unacc
low,high,,2,big,high,
low,high,3,4,small,,unacc
low,high,,4,small,,acc
low,high,3,4,small,high,acc
low,high,3,4,med,low,unacc
low,high,,4,med,med,
low,high,3,4,med,high,acc
low,high,,4,big,,
low,high,,4,big,,acc
low,high,,4,big,,vgood
low,high,,more,small,,
low,high,,more,small,med,acc
low,high,,more,small,high,acc
low,high,,more,med,low,unacc
low,high,,more,med,med,acc
low,high,,more,med,high,vgood
low,high,3,more,big,low,unacc
low,high,3,more,big,,
low,high,,more,big,,
low,high,,2,small,low,
low,high,4,2,small,,
low,high,,2,small,,
low,high,,2,med,low,
low,high,4,2,med,med,unacc
low,high,4,2,med,high,
low,high,,2,big,,
low,high,4,2,big,,
low,high,,2,big,,unacc
low,high,,4,small,,
low,high,4,4,small,,acc
low,high,,4,small,,acc
low,high,,4,med,low,unacc
low,high,,4,med,med,acc
low,high,,4,med,high,vgood
low,high,,4,big,,
low,high,,4,big,,
low,high,,4,big,,vgood
low,high,4,more,small,,
low,high,4,more,small,med,
low,high,,more,small,,
low,high,,more,med,low,
low,high,,more,med,med,acc
low,high,4,more,med,high,
low,high,,more,big,low,
low,high,4,more,big,,acc
low,high,4,more,big,high,
low,high,5more,2,small,low,
low,high,,2,small,,
low,high,,2,small,,unacc
low,high,,2,med,low,
low,high,,2,med,med,
low,high,,2,med,high,unacc
low,high,,2,big,,unacc
low,high,,2,big,,unacc
low,high,5more,2,big,high,unacc
low,high,,4,small,low,unacc
low,high,5more,4,small,,
low,high,5more,4,small,,
low,high,5more,4,med,low,unacc
low,high,,4,med,med,acc
low,high,5more,4,med,high,
low,high,5more,4,big,,
low,high,5more,4,big,med,
low,high,,4,big,,
low,high,,more,small,low,unacc
low,high,,more,small,,acc
low,high,,more,small,high,acc
low,high,,more,med,low,unacc
low,high,,more,med,med,acc
low,high,,more,med,high,vgood
low,high,5more,more,big,,
low,high,,more,big,,
low,high,,more,big,high,vgood
low,med,2,2,small,low,unacc
low,med,2,2,small,,
low,med,2,2,small,high,unacc
low,med,2,2,med,low,
low,med,2,2,med,med,unacc
low,med,2,2,med,high,unacc
low,med,2,2,big,,
low,med,2,2,big,,
low,med,2,2,big,,unacc
low,med,2,4,small,,
low,med,2,4,small,,acc
low,med,2,4,small,,
low,med,2,4,med,low,
low,med,2,4,med,med,acc
low,med,2,4,med,high,
low,med,2,4,big,low,unacc
low,med,2,4,big,,
low,med,2,4,big,,vgood
low,med,2,more,small,,unacc
low,med,2,more,small,med,unacc
low,med,2,more,small,,
low,med,2,more,med,low,unacc
low,med,2,more,med,med,
low,med,2,more,med,high,
low,med,2,more,big,,unacc
low,med,2,more,big,,
low,med,2,more,big,,
low,med,3,2,small,,
low,med,3,2,small,,
low,med,3,2,small,high,
low,med,3,2,med,low,
low,med,3,2,med,med,unacc
low,med,3,2,med,high,unacc
low,med,3,2,big,,
low,med,3,2,big,,unacc
low,med,3,2,big,,
low,med,3,4,small,low,
low,med,3,4,small,,acc
low,med,3,4,small,high,good
low,med,3,4,med,low,unacc
low,med,3,4,med,med,acc
low,med,3,4,med,high,
low,med,3,4,big,low,unacc
low,med,3,4,big,,
low,med,3,4,big,,vgood
low,med,3,more,small,,unacc
low,med,3,more,small,med,acc
low,med,3,more,small,high,
low,med,3,more,med,low,unacc
low,med,3,more,med,med,
low,med,3,more,med,high,vgood
low,med,3,more,big,,
low,med,3,more,big,med,good
low,med,3,more,big,,
low,med,4,2,small,,unacc
low,med,4,2,small,,unacc
low,med,4,2,small,high,unacc
low,med,4,2,med,low,unacc
low,med,4,2,med,med,unacc
low,med,4,2,med,high,unacc
low,med,4,2,big,,unacc
low,med,4,2,big,med,unacc
low,med,4,2,big,high,unacc
low,med,4,4,small,,unacc
low,med,4,4,small,med,
low,med,,4,small,high,good
low,med,4,4,med,low,unacc
low,med,4,,med,med,good
low,med,4,4,med,high,vgood
low,med,4,4,big,low,unacc
low,med,4,4,big,,good
low,med,4,4,big,,vgood
low,med,4,more,small,,unacc
low,med,4,more,small,,
low,med,4,more,small,,good
low,med,4,more,med,low,
low,med,4,more,med,med,good
low,med,4,more,med,high,
low,med,4,more,big,low,unacc
low,med,4,more,big,med,
low,med,4,more,big,high,vgood
low,med,5more,2,small,low,
low,med,5more,2,small,med,unacc
low,med,5more,2,small,high,
low,med,5more,2,med,low,unacc
low,med,5more,2,med,med,unacc
low,med,5more,2,med,high,unacc
low,med,5more,2,big,,
low,med,5more,2,big,med,
low,med,5more,2,big,,unacc
low,med,5more,4,small,,
low,med,5more,4,small,med,acc
low,med,5more,4,small,,good
low,med,5more,4,med,low,unacc
low,med,5more,4,med,med,
low,med,5more,4,med,high,vgood
low,med,5more,4,big,,unacc
low,med,5more,4,big,med,good
low,med,5more,4,big,high,vgood
low,med,5more,more,small,low,
low,med,5more,more,small,,
low,med,5more,more,small,high,
low,med,5more,more,med,low,
low,med,5more,more,med,med,good
low,med,5more,more,med,high,vgood
low,med,5more,more,big,low,
low,med,5more,more,big,med,
low,med,5more,more,big,,vgood
low,low,2,2,small,,unacc
low,low,2,2,small,,unacc
low,low,2,2,small,,
low,low,2,2,med,low,unacc
low,low,2,2,med,med,unacc
low,low,2,2,med,high,unacc
low,low,2,2,big,low,
low,low,2,2,big,,unacc
low,low,2,2,big,,
low,low,2,4,small,low,unacc
low,low,2,4,small,,acc
low,low,2,4,small,,
low,low,2,4,med,low,
low,low,2,4,med,med,acc
low,low,2,4,med,high,good
low,low,2,4,big,,unacc
low,low,2,4,big,,good
low,low,2,4,big,high,
low,low,2,more,small,,
low,low,2,more,small,med,
low,low,2,more,small,high,
low,low,2,more,med,low,
low,low,2,more,med,med,acc
low,low,2,more,med,high,
low,low,2,more,big,,unacc
low,low,2,more,big,,good
low,low,2,more,big,,
low,low,3,2,small,,
low,low,3,2,small,med,unacc
low,low,3,2,small,,
low,low,3,2,med,,unacc
low,low,3,2,med,med,unacc
low,low,3,2,med,high,unacc
low,low,3,2,big,,
low,low,3,2,big,,unacc
low,low,3,2,big,,
low,low,3,4,small,low,
low,low,3,4,small,,acc
low,low,3,4,small,,
low,low,3,4,med,low,unacc
low,low,3,4,med,,acc
low,low,3,4,med,high,
low,low,3,4,big,,unacc
low,low,3,4,big,,
low,low,3,4,big,,vgood
low,low,3,more,small,,
low,low,3,more,small,,acc
low,low,3,more,small,,
low,low,3,more,med,low,
low,low,3,more,med,med,good
low,low,3,more,med,high,vgood
low,low,3,more,big,,unacc
low,low,3,more,big,,
low,low,3,more,big,,vgood
low,low,4,2,small,,unacc
low,low,4,2,small,,
low,low,4,,small,,
low,low,4,2,med,low,unacc
low,low,4,2,med,med,unacc
low,low,4,2,med,high,
low,low,4,2,big,,
low,low,4,2,big,,
low,low,4,2,big,high,unacc
low,low,4,4,small,low,
low,low,4,4,small,,
low,low,4,4,small,,good
low,low,4,4,med,low,unacc
low,low,4,4,med,med,good
low,low,4,4,med,high,vgood
low,low,4,4,big,,
low,low,4,4,big,,
low,low,4,4,big,,
low,low,4,more,small,low,unacc
low,low,4,more,small,,
low,low,4,more,small,,good
low,low,4,more,med,low,unacc
low,low,4,more,med,med,
low,low,4,more,med,high,
low,low,4,more,big,low,
low,low,4,more,big,med,
low,low,4,more,big,high,
low,low,5more,2,small,,
low,low,5more,2,small,,
low,low,5more,2,small,,
low,low,5more,2,med,low,unacc
low,low,5more,2,med,med,
low,low,5more,2,med,high,unacc
low,low,5more,2,big,,
low,low,5more,2,big,,
low,low,5more,2,big,,
low,low,5more,4,small,low,
low,low,5more,4,small,,
low,low,5more,4,small,,good
low,low,5more,4,med,low,unacc
low,low,5more,4,med,med,
low,low,5more,4,med,high,vgood
low,low,5more,4,big,low,unacc
low,low,5more,4,big,med,
low,low,5more,4,big,,vgood
low,low,5more,more,small,,
low,low,5more,more,small,med,acc
low,low,5more,more,small,,
low,low,5more,more,med,low,
low,low,5more,more,med,med,good
low,low,5more,more,med,high,
low,low,5more,more,big,low,
low,low,5more,more,big,,
low,low,5more,more,big,high,vgood
